Station_Name,Year,Month,Day,Sample_No,Radiation,Block
Satkhira,2022,1,5,11,0.023,B18
Satkhira,2022,1,6,11,0.012,B18
Satkhira,2022,1,7,11,0.152,B18
Satkhira,2022,1,8,11,0.035,B18
Satkhira,2022,1,9,11,0.152,B18
Satkhira,2022,1,10,11,0.128,B18
Satkhira,2022,1,11,11,0.117,B18
Satkhira,2022,1,12,11,0.047,B18
Satkhira,2022,1,13,11,0.058,B18
Satkhira,2022,1,14,11,0.035,B18
Satkhira,2022,1,15,11,0.152,B18
Satkhira,2022,1,16,11,0.14,B18
Satkhira,2022,1,17,11,0.14,B18
Satkhira,2022,1,18,11,0.128,B18
Satkhira,2022,1,19,11,0.128,B18
Satkhira,2022,1,20,11,0.14,B18
Satkhira,2022,1,21,11,0.117,B18
Satkhira,2022,1,22,11,0.082,B18
Satkhira,2022,1,23,11,0.058,B18
Satkhira,2022,1,24,11,0.047,B18
Satkhira,2022,1,25,11,0.117,B18
Satkhira,2022,1,26,11,0.117,B18
Satkhira,2022,1,27,11,0.117,B18
Satkhira,2022,1,28,11,0.175,B18
Satkhira,2022,1,29,11,0.152,B18
Satkhira,2022,1,30,11,0.198,B18
Satkhira,2022,1,31,11,0.128,B18
Satkhira,2019,1,1,12,0.012,B18
Satkhira,2019,1,2,12,0.012,B18
Satkhira,2019,1,3,12,0.012,B18
Satkhira,2019,1,4,12,0.012,B18
Satkhira,2019,1,5,12,0.012,B18
Satkhira,2019,1,6,12,0.012,B18
Satkhira,2019,1,7,12,0.012,B18
Satkhira,2019,1,8,12,0.012,B18
Satkhira,2019,1,9,12,0.012,B18
Satkhira,2019,1,10,12,0.012,B18
Satkhira,2019,1,11,12,0.012,B18
Satkhira,2019,1,12,12,0.012,B18
Satkhira,2019,1,13,12,0.012,B18
Satkhira,2019,1,14,12,0.012,B18
Satkhira,2019,1,15,12,0.012,B18
Satkhira,2019,1,16,12,0.012,B18
Satkhira,2019,1,17,12,0.012,B18
Satkhira,2019,1,18,12,0.012,B18
Satkhira,2019,1,19,12,0.012,B18
Satkhira,2019,1,20,12,0.012,B18
Satkhira,2019,1,21,12,0.012,B18
Satkhira,2019,1,22,12,0.012,B18
Satkhira,2019,1,23,12,0.012,B18
Satkhira,2019,1,24,12,0.012,B18
Satkhira,2019,1,25,12,0.012,B18
Satkhira,2019,1,26,12,0.012,B18
Satkhira,2019,1,27,12,0.012,B18
Satkhira,2019,1,28,12,0.012,B18
Satkhira,2019,1,29,12,0.012,B18
Satkhira,2019,1,30,12,0.012,B18
Satkhira,2019,1,31,12,0.012,B18
Satkhira,2020,1,1,12,0.012,B18
Satkhira,2020,1,2,12,0.012,B18
Satkhira,2020,1,3,12,0.012,B18
Satkhira,2020,1,4,12,0.012,B18
Satkhira,2020,1,5,12,0.012,B18
Satkhira,2020,1,6,12,0.012,B18
Satkhira,2020,1,7,12,0.012,B18
Satkhira,2020,1,8,12,0.012,B18
Satkhira,2020,1,9,12,0.012,B18
Satkhira,2020,1,10,12,0.012,B18
Satkhira,2020,1,11,12,0.012,B18
Satkhira,2020,1,12,12,0.012,B18
Satkhira,2020,1,13,12,0.012,B18
Satkhira,2020,1,14,12,0.012,B18
Satkhira,2020,1,15,12,0.012,B18
Satkhira,2020,1,16,12,0.012,B18
Satkhira,2020,1,17,12,0.012,B18
Satkhira,2020,1,18,12,0.012,B18
Satkhira,2020,1,19,12,0.012,B18
Satkhira,2020,1,20,12,0.012,B18
Satkhira,2020,1,21,12,0.012,B18
Satkhira,2020,1,22,12,0.012,B18
Satkhira,2020,1,23,12,0.012,B18
Satkhira,2020,1,24,12,0.012,B18
Satkhira,2020,1,25,12,0.047,B18
Satkhira,2020,1,26,12,0.012,B18
Satkhira,2020,1,27,12,0.012,B18
Satkhira,2020,1,28,12,0.012,B18
Satkhira,2020,1,29,12,0.012,B18
Satkhira,2020,1,30,12,0.012,B18
Satkhira,2020,1,31,12,0.012,B18
Satkhira,2022,1,1,12,0.012,B18
Satkhira,2022,1,2,12,0.012,B18
Satkhira,2022,1,3,12,0.012,B18
Satkhira,2022,1,4,12,0.012,B18
Satkhira,2022,1,5,12,0.012,B18
Satkhira,2022,1,6,12,0.012,B18
Satkhira,2022,1,7,12,0.012,B18
Satkhira,2022,1,8,12,0.012,B18
Satkhira,2022,1,9,12,0.035,B18
Satkhira,2022,1,10,12,0.012,B18
Satkhira,2022,1,11,12,0.012,B18
Satkhira,2022,1,12,12,0.012,B18
Satkhira,2022,1,13,12,0.012,B18
Satkhira,2022,1,14,12,0.012,B18
Satkhira,2022,1,15,12,0.035,B18
Satkhira,2022,1,16,12,0.023,B18
Satkhira,2022,1,17,12,0.047,B18
Satkhira,2022,1,18,12,0.035,B18
Satkhira,2022,1,19,12,0.012,B18
Satkhira,2022,1,20,12,0.035,B18
Satkhira,2022,1,21,12,0.035,B18
Satkhira,2022,1,22,12,0.012,B18
Satkhira,2022,1,23,12,0.012,B18
Satkhira,2022,1,24,12,0.012,B18
Satkhira,2022,1,25,12,0.012,B18
Satkhira,2022,1,26,12,0.012,B18
Satkhira,2022,1,27,12,0.023,B18
Satkhira,2022,1,28,12,0.058,B18
Satkhira,2022,1,29,12,0.058,B18
Satkhira,2022,1,30,12,0.058,B18
Satkhira,2022,1,31,12,0.07,B18
Satkhira,2019,1,1,13,0.012,B18
Satkhira,2019,1,2,13,0.012,B18
Satkhira,2019,1,3,13,0.012,B18
Satkhira,2019,1,4,13,0.012,B18
Satkhira,2019,1,5,13,0.012,B18
Satkhira,2019,1,6,13,0.012,B18
Satkhira,2019,1,7,13,0.012,B18
Satkhira,2019,1,8,13,0.012,B18
Satkhira,2019,1,9,13,0.012,B18
Satkhira,2019,1,10,13,0.012,B18
Satkhira,2019,1,11,13,0.012,B18
Satkhira,2019,1,12,13,0.012,B18
Satkhira,2019,1,13,13,0.012,B18
Satkhira,2019,1,14,13,0.012,B18
Satkhira,2019,1,15,13,0.012,B18
Satkhira,2019,1,16,13,0.012,B18
Satkhira,2019,1,17,13,0.012,B18
Satkhira,2019,1,18,13,0.012,B18
Satkhira,2019,1,19,13,0.012,B18
Satkhira,2019,1,20,13,0.012,B18
Satkhira,2019,1,21,13,0.012,B18
Satkhira,2019,1,22,13,0.012,B18
Satkhira,2019,1,23,13,0.012,B18
Satkhira,2019,1,24,13,0.012,B18
Satkhira,2019,1,25,13,0.012,B18
Satkhira,2019,1,26,13,0.012,B18
Satkhira,2019,1,27,13,0.012,B18
Satkhira,2019,1,28,13,0.012,B18
Satkhira,2019,1,29,13,0.012,B18
Satkhira,2019,1,30,13,0.012,B18
Satkhira,2019,1,31,13,0.012,B18
Satkhira,2020,1,1,13,0.012,B18
Satkhira,2020,1,2,13,0.012,B18
Satkhira,2020,1,3,13,0.012,B18
Satkhira,2020,1,4,13,0.012,B18
Satkhira,2020,1,5,13,0.012,B18
Satkhira,2020,1,6,13,0.012,B18
Satkhira,2020,1,7,13,0.012,B18
Satkhira,2020,1,8,13,0.012,B18
Satkhira,2020,1,9,13,0.012,B18
Satkhira,2020,1,10,13,0.012,B18
Satkhira,2020,1,11,13,0.012,B18
Satkhira,2020,1,12,13,0.012,B18
Satkhira,2020,1,13,13,0.012,B18
Satkhira,2020,1,14,13,0.012,B18
Satkhira,2020,1,15,13,0.012,B18
Satkhira,2020,1,16,13,0.012,B18
Satkhira,2020,1,17,13,0.012,B18
Satkhira,2020,1,18,13,0.012,B18
Satkhira,2020,1,19,13,0.012,B18
Satkhira,2020,1,20,13,0.012,B18
Satkhira,2020,1,21,13,0.012,B18
Satkhira,2020,1,22,13,0.012,B18
Satkhira,2020,1,23,13,0.012,B18
Satkhira,2020,1,24,13,0.012,B18
Satkhira,2020,1,25,13,0.012,B18
Satkhira,2020,1,26,13,0.012,B18
Satkhira,2020,1,27,13,0.012,B18
Satkhira,2020,1,28,13,0.012,B18
Satkhira,2020,1,29,13,0.012,B18
Satkhira,2020,1,30,13,0.012,B18
Satkhira,2020,1,31,13,0.012,B18
Satkhira,2022,1,1,13,0.012,B18
Satkhira,2022,1,2,13,0.012,B18
Satkhira,2022,1,3,13,0.012,B18
Satkhira,2022,1,4,13,0.012,B18
Satkhira,2022,1,5,13,0.012,B18
Satkhira,2022,1,6,13,0.012,B18
Satkhira,2022,1,7,13,0.012,B18
Satkhira,2022,1,8,13,0.012,B18
Satkhira,2022,1,9,13,0.012,B18
Satkhira,2022,1,10,13,0.012,B18
Satkhira,2022,1,11,13,0.012,B18
Satkhira,2022,1,12,13,0.012,B18
Satkhira,2022,1,13,13,0.012,B18
Satkhira,2022,1,14,13,0.012,B18
Satkhira,2022,1,15,13,0.012,B18
Satkhira,2022,1,16,13,0.012,B18
Satkhira,2022,1,17,13,0.012,B18
Satkhira,2022,1,18,13,0.012,B18
Satkhira,2022,1,19,13,0.012,B18
Satkhira,2022,1,20,13,0.012,B18
Satkhira,2022,1,21,13,0.012,B18
Satkhira,2022,1,22,13,0.012,B18
Satkhira,2022,1,23,13,0.012,B18
Satkhira,2022,1,24,13,0.012,B18
Satkhira,2022,1,25,13,0.012,B18
Satkhira,2022,1,26,13,0.012,B18
Satkhira,2022,1,27,13,0.012,B18
Satkhira,2022,1,28,13,0.012,B18
Satkhira,2022,1,29,13,0.012,B18
Satkhira,2022,1,30,13,0.012,B18
Satkhira,2022,1,31,13,0.012,B18
Satkhira,2019,2,1,0,0.012,B18
Satkhira,2019,2,2,0,0.012,B18
Satkhira,2019,2,3,0,0.012,B18
Satkhira,2019,2,4,0,0.012,B18
Satkhira,2019,2,5,0,0.012,B18
Satkhira,2019,2,6,0,0.012,B18
Satkhira,2019,2,7,0,0.012,B18
Satkhira,2019,2,8,0,0.012,B18
Satkhira,2019,2,9,0,0.012,B18
Satkhira,2019,2,10,0,0.012,B18
Satkhira,2019,2,11,0,0.012,B18
Satkhira,2019,2,12,0,0.012,B18
Satkhira,2019,2,13,0,0.012,B18
Satkhira,2019,2,14,0,0.012,B18
Satkhira,2019,2,15,0,0.012,B18
Satkhira,2019,2,16,0,0.012,B18
Satkhira,2019,2,17,0,0.012,B18
Satkhira,2019,2,18,0,0.012,B18
Satkhira,2019,2,19,0,0.012,B18
Satkhira,2019,2,20,0,0.023,B18
Satkhira,2019,2,21,0,0.012,B18
Satkhira,2019,2,22,0,0.012,B18
Satkhira,2019,2,23,0,0.012,B18
Satkhira,2019,2,24,0,0.012,B18
Satkhira,2019,2,25,0,0.012,B18
Satkhira,2019,2,26,0,0.012,B18
Satkhira,2019,2,27,0,0.012,B18
Satkhira,2019,2,28,0,0.035,B18
Satkhira,2020,2,1,0,0.012,B18
Satkhira,2020,2,2,0,0.023,B18
Satkhira,2020,2,3,0,0.023,B18
Satkhira,2020,2,4,0,0.023,B18
Satkhira,2020,2,5,0,0.012,B18
Satkhira,2020,2,6,0,0.012,B18
Satkhira,2020,2,7,0,0.012,B18
Satkhira,2020,2,8,0,0.012,B18
Satkhira,2020,2,9,0,0.012,B18
Satkhira,2020,2,10,0,0.012,B18
Satkhira,2020,2,11,0,0.012,B18
Satkhira,2020,2,12,0,0.012,B18
Satkhira,2020,2,13,0,0.012,B18
Satkhira,2020,2,14,0,0.012,B18
Satkhira,2020,2,15,0,0.012,B18
Satkhira,2020,2,16,0,0.012,B18
Satkhira,2020,2,17,0,0.012,B18
Satkhira,2020,2,18,0,0.012,B18
Satkhira,2020,2,19,0,0.012,B18
Satkhira,2020,2,20,0,0.012,B18
Satkhira,2020,2,21,0,0.012,B18
Satkhira,2020,2,22,0,0.012,B18
Satkhira,2020,2,23,0,0.012,B18
Satkhira,2020,2,24,0,0.012,B18
Satkhira,2020,2,25,0,0.012,B18
Satkhira,2020,2,26,0,0.012,B18
Satkhira,2020,2,27,0,0.012,B18
Satkhira,2020,2,28,0,0.012,B18
Satkhira,2020,2,29,0,0.012,B18
Satkhira,2021,2,1,0,0.012,B18
Satkhira,2021,2,2,0,0.012,B18
Satkhira,2021,2,3,0,0.012,B18
Satkhira,2021,2,4,0,0.012,B18
Satkhira,2021,2,5,0,0.012,B18
Satkhira,2021,2,6,0,0.012,B18
Satkhira,2021,2,7,0,0.012,B18
Satkhira,2021,2,8,0,0.012,B18
Satkhira,2021,2,9,0,0.012,B18
Satkhira,2021,2,10,0,0.012,B18
Satkhira,2021,2,11,0,0.012,B18
Satkhira,2021,2,12,0,0.012,B18
Satkhira,2021,2,13,0,0.012,B18
Satkhira,2021,2,14,0,0.012,B18
Satkhira,2021,2,15,0,0.012,B18
Satkhira,2021,2,16,0,0.012,B18
Satkhira,2021,2,17,0,0.012,B18
Satkhira,2021,2,18,0,0.012,B18
Satkhira,2021,2,19,0,0.012,B18
Satkhira,2021,2,20,0,0.012,B18
Satkhira,2021,2,21,0,0.012,B18
Satkhira,2021,2,22,0,0.012,B18
Satkhira,2021,2,23,0,0.012,B18
Satkhira,2021,2,24,0,0.012,B18
Satkhira,2021,2,25,0,0.012,B18
Satkhira,2021,2,26,0,0.012,B18
Satkhira,2021,2,27,0,0.012,B18
Satkhira,2021,2,28,0,0.012,B18
Satkhira,2022,2,1,0,0.012,B18
Satkhira,2022,2,2,0,0.012,B18
Satkhira,2022,2,3,0,0.012,B18
Satkhira,2022,2,4,0,0.012,B18
Satkhira,2022,2,5,0,0.012,B18
Satkhira,2022,2,6,0,0.012,B18
Satkhira,2022,2,7,0,0.012,B18
Satkhira,2022,2,8,0,0.012,B18
Satkhira,2022,2,9,0,0.012,B18
Satkhira,2022,2,10,0,0.012,B18
Satkhira,2022,2,11,0,0.012,B18
Satkhira,2022,2,12,0,0.012,B18
Satkhira,2022,2,13,0,0.012,B18
Satkhira,2022,2,14,0,0.012,B18
Satkhira,2022,2,15,0,0.012,B18
Satkhira,2022,2,16,0,0.012,B18
Satkhira,2022,2,17,0,0.012,B18
Satkhira,2022,2,18,0,0.012,B18
Satkhira,2022,2,19,0,0.012,B18
Satkhira,2022,2,20,0,0.012,B18
Satkhira,2022,2,21,0,0.012,B18
Satkhira,2022,2,22,0,0.012,B18
Satkhira,2022,2,23,0,0.012,B18
Satkhira,2022,2,24,0,0.012,B18
Satkhira,2022,2,25,0,0.012,B18
Satkhira,2022,2,26,0,0.012,B18
Satkhira,2022,2,27,0,0.012,B18
Satkhira,2022,2,28,0,0.012,B18
Satkhira,2019,2,1,1,0.012,B18
Satkhira,2019,2,2,1,0.012,B18
Satkhira,2019,2,3,1,0.012,B18
Satkhira,2019,2,4,1,0.012,B18
Satkhira,2019,2,5,1,0.023,B18
Satkhira,2019,2,6,1,0.035,B18
Satkhira,2019,2,7,1,0.023,B18
Satkhira,2019,2,8,1,0.023,B18
Satkhira,2019,2,9,1,0.094,B18
Satkhira,2019,2,10,1,0.012,B18
Satkhira,2019,2,11,1,0.152,B18
Satkhira,2019,2,12,1,0.023,B18
Satkhira,2019,2,13,1,0.023,B18
Satkhira,2019,2,14,1,0.023,B18
Satkhira,2019,2,15,1,0.023,B18
Satkhira,2019,2,16,1,0.012,B18
Satkhira,2019,2,17,1,0.023,B18
Satkhira,2019,2,18,1,0.023,B18
Satkhira,2019,2,19,1,0.012,B18
Satkhira,2019,2,20,1,0.105,B18
Satkhira,2019,2,21,1,0.012,B18
Satkhira,2019,2,22,1,0.059,B18
Satkhira,2019,2,23,1,0.035,B18
Satkhira,2019,2,24,1,0.035,B18
Satkhira,2019,2,25,1,0.012,B18
Satkhira,2019,2,26,1,0.012,B18
Satkhira,2019,2,27,1,0.035,B18
Satkhira,2019,2,28,1,0.082,B18
Satkhira,2020,2,1,1,0.094,B18
Satkhira,2020,2,2,1,0.117,B18
Satkhira,2020,2,3,1,0.117,B18
Satkhira,2020,2,4,1,0.152,B18
Satkhira,2020,2,5,1,0.012,B18
Satkhira,2020,2,6,1,0.012,B18
Satkhira,2020,2,7,1,0.023,B18
Satkhira,2020,2,8,1,0.012,B18
Satkhira,2020,2,9,1,0.012,B18
Satkhira,2020,2,10,1,0.012,B18
Satkhira,2020,2,11,1,0.012,B18
Satkhira,2020,2,12,1,0.012,B18
Satkhira,2020,2,13,1,0.012,B18
Satkhira,2020,2,14,1,0.105,B18
Satkhira,2020,2,15,1,0.012,B18
Satkhira,2020,2,16,1,0.023,B18
Satkhira,2020,2,17,1,0.023,B18
Satkhira,2020,2,18,1,0.023,B18
Satkhira,2020,2,19,1,0.023,B18
Satkhira,2020,2,20,1,0.023,B18
Satkhira,2020,2,21,1,0.012,B18
Satkhira,2020,2,22,1,0.023,B18
Satkhira,2020,2,23,1,0.023,B18
Satkhira,2020,2,24,1,0.023,B18
Satkhira,2020,2,25,1,0.023,B18
Satkhira,2020,2,26,1,0.023,B18
Satkhira,2020,2,27,1,0.023,B18
Satkhira,2020,2,28,1,0.023,B18
Satkhira,2020,2,29,1,0.023,B18
Satkhira,2021,2,1,1,0.012,B18
Satkhira,2021,2,2,1,0.012,B18
Satkhira,2021,2,3,1,0.012,B18
Satkhira,2021,2,4,1,0.012,B18
Satkhira,2021,2,5,1,0.012,B18
Satkhira,2021,2,6,1,0.012,B18
Satkhira,2021,2,7,1,0.012,B18
Satkhira,2021,2,8,1,0.012,B18
Satkhira,2021,2,9,1,0.012,B18
Satkhira,2021,2,10,1,0.012,B18
Satkhira,2021,2,11,1,0.012,B18
Satkhira,2021,2,12,1,0.012,B18
Satkhira,2021,2,13,1,0.012,B18
Satkhira,2021,2,14,1,0.012,B18
Satkhira,2021,2,15,1,0.012,B18
Satkhira,2021,2,16,1,0.012,B18
Satkhira,2021,2,17,1,0.012,B18
Satkhira,2021,2,18,1,0.012,B18
Satkhira,2021,2,19,1,0.012,B18
Satkhira,2021,2,20,1,0.012,B18
Satkhira,2021,2,21,1,0.012,B18
Satkhira,2021,2,22,1,0.012,B18
Satkhira,2021,2,23,1,0.012,B18
Satkhira,2021,2,24,1,0.012,B18
Satkhira,2021,2,25,1,0.012,B18
Satkhira,2021,2,26,1,0.012,B18
Satkhira,2021,2,27,1,0.012,B18
Satkhira,2021,2,28,1,0.012,B18
Satkhira,2022,2,1,1,0.012,B18
Satkhira,2022,2,2,1,0.012,B18
Satkhira,2022,2,3,1,0.012,B18
Satkhira,2022,2,4,1,0.012,B18
Satkhira,2022,2,5,1,0.012,B18
Satkhira,2022,2,6,1,0.023,B18
Satkhira,2022,2,7,1,0.035,B18
Satkhira,2022,2,8,1,0.047,B18
Satkhira,2022,2,9,1,0.012,B18
Satkhira,2022,2,10,1,0.012,B18
Satkhira,2022,2,11,1,0.012,B18
Satkhira,2022,2,12,1,0.023,B18
Satkhira,2022,2,13,1,0.023,B18
Satkhira,2022,2,14,1,0.082,B18
Satkhira,2022,2,15,1,0.058,B18
Satkhira,2022,2,16,1,0.047,B18
Satkhira,2022,2,17,1,0.023,B18
Satkhira,2022,2,18,1,0.023,B18
Satkhira,2022,2,19,1,0.035,B18
Satkhira,2022,2,20,1,0.035,B18
Satkhira,2022,2,21,1,0.012,B18
Satkhira,2022,2,22,1,0.023,B18
Satkhira,2022,2,23,1,0.023,B18
Satkhira,2022,2,24,1,0.023,B18
Satkhira,2022,2,25,1,0.012,B18
Satkhira,2022,2,26,1,0.035,B18
Satkhira,2022,2,27,1,0.023,B18
Satkhira,2022,2,28,1,0.023,B18
Satkhira,2019,2,1,2,0.105,B18
Satkhira,2019,2,2,2,0.105,B18
Satkhira,2019,2,3,2,0.117,B18
Satkhira,2019,2,4,2,0.117,B18
Satkhira,2019,2,5,2,0.164,B18
Satkhira,2019,2,6,2,0.164,B18
Satkhira,2019,2,7,2,0.152,B18
Satkhira,2019,2,8,2,0.117,B18
Satkhira,2019,2,9,2,0.269,B18
Satkhira,2019,2,10,2,0.094,B18
Satkhira,2019,2,11,2,0.363,B18
Satkhira,2019,2,12,2,0.176,B18
Satkhira,2019,2,13,2,0.152,B18
Satkhira,2019,2,14,2,0.187,B18
Satkhira,2019,2,15,2,0.199,B18
Satkhira,2019,2,16,2,0.094,B18
Satkhira,2019,2,17,2,0.117,B18
Satkhira,2019,2,18,2,0.117,B18
Satkhira,2019,2,19,2,0.023,B18
Satkhira,2019,2,20,2,0.117,B18
Satkhira,2019,2,21,2,0.105,B18
Satkhira,2019,2,22,2,0.141,B18
Satkhira,2019,2,23,2,0.129,B18
Satkhira,2019,2,24,2,0.152,B18
Satkhira,2019,2,25,2,0.012,B18
Satkhira,2019,2,26,2,0.035,B18
Satkhira,2019,2,27,2,0.082,B18
Satkhira,2019,2,28,2,0.269,B18
Satkhira,2020,2,1,2,0.281,B18
Satkhira,2020,2,2,2,0.269,B18
Satkhira,2020,2,3,2,0.293,B18
Satkhira,2020,2,4,2,0.328,B18
Satkhira,2020,2,5,2,0.105,B18
Satkhira,2020,2,6,2,0.117,B18
Satkhira,2020,2,7,2,0.129,B18
Satkhira,2020,2,8,2,0.129,B18
Satkhira,2020,2,9,2,0.105,B18
Satkhira,2020,2,10,2,0.082,B18
Satkhira,2020,2,11,2,0.152,B18
Satkhira,2020,2,12,2,0.129,B18
Satkhira,2020,2,13,2,0.152,B18
Satkhira,2020,2,14,2,0.164,B18
Satkhira,2020,2,15,2,0.105,B18
Satkhira,2020,2,16,2,0.117,B18
Satkhira,2020,2,17,2,0.117,B18
Satkhira,2020,2,18,2,0.105,B18
Satkhira,2020,2,19,2,0.105,B18
Satkhira,2020,2,20,2,0.105,B18
Satkhira,2020,2,21,2,0.082,B18
Satkhira,2020,2,22,2,0.105,B18
Satkhira,2020,2,23,2,0.105,B18
Satkhira,2020,2,24,2,0.105,B18
Satkhira,2020,2,25,2,0.094,B18
Satkhira,2020,2,26,2,0.105,B18
Satkhira,2020,2,27,2,0.105,B18
Satkhira,2020,2,28,2,0.105,B18
Satkhira,2020,2,29,2,0.105,B18
Satkhira,2021,2,1,2,0.012,B18
Satkhira,2021,2,2,2,0.012,B18
Satkhira,2021,2,3,2,0.012,B18
Satkhira,2021,2,4,2,0.012,B18
Satkhira,2021,2,5,2,0.012,B18
Satkhira,2021,2,6,2,0.023,B18
Satkhira,2021,2,7,2,0.012,B18
Satkhira,2021,2,8,2,0.047,B18
Satkhira,2021,2,9,2,0.012,B18
Satkhira,2021,2,10,2,0.012,B18
Satkhira,2021,2,11,2,0.012,B18
Satkhira,2021,2,12,2,0.023,B18
Satkhira,2021,2,13,2,0.082,B18
Satkhira,2021,2,14,2,0.058,B18
Satkhira,2021,2,15,2,0.023,B18
Satkhira,2021,2,16,2,0.047,B18
Satkhira,2021,2,17,2,0.023,B18
Satkhira,2021,2,18,2,0.023,B18
Satkhira,2021,2,19,2,0.035,B18
Satkhira,2021,2,20,2,0.035,B18
Satkhira,2021,2,21,2,0.012,B18
Satkhira,2021,2,22,2,0.023,B18
Satkhira,2021,2,23,2,0.023,B18
Satkhira,2021,2,24,2,0.023,B18
Satkhira,2021,2,25,2,0.012,B18
Satkhira,2021,2,26,2,0.035,B18
Satkhira,2021,2,27,2,0.023,B18
Satkhira,2021,2,28,2,0.023,B18
Satkhira,2022,2,1,2,0.105,B18
Satkhira,2022,2,2,2,0.105,B18
Satkhira,2022,2,3,2,0.105,B18
Satkhira,2022,2,4,2,0.128,B18
Satkhira,2022,2,5,2,0.105,B18
Satkhira,2022,2,6,2,0.128,B18
Satkhira,2022,2,7,2,0.128,B18
Satkhira,2022,2,8,2,0.152,B18
Satkhira,2022,2,9,2,0.128,B18
Satkhira,2022,2,10,2,0.023,B18
Satkhira,2022,2,11,2,0.07,B18
Satkhira,2022,2,12,2,0.128,B18
Satkhira,2022,2,13,2,0.128,B18
Satkhira,2022,2,14,2,0.198,B18
Satkhira,2022,2,15,2,0.186,B18
Satkhira,2022,2,16,2,0.128,B18
Satkhira,2022,2,17,2,0.175,B18
Satkhira,2022,2,18,2,0.128,B18
Satkhira,2022,2,19,2,0.198,B18
Satkhira,2022,2,20,2,0.163,B18
Satkhira,2022,2,21,2,0.058,B18
Satkhira,2022,2,22,2,0.14,B18
Satkhira,2022,2,23,2,0.082,B18
Satkhira,2022,2,24,2,0.082,B18
Satkhira,2022,2,25,2,0.058,B18
Satkhira,2022,2,26,2,0.152,B18
Satkhira,2022,2,27,2,0.128,B18
Satkhira,2022,2,28,2,0.198,B18
Satkhira,2019,2,1,3,0.176,B18
Satkhira,2019,2,2,3,0.293,B18
Satkhira,2019,2,3,3,0.293,B18
Satkhira,2019,2,4,3,0.293,B18
Satkhira,2019,2,5,3,0.269,B18
Satkhira,2019,2,6,3,0.316,B18
Satkhira,2019,2,7,3,0.328,B18
Satkhira,2019,2,8,3,0.222,B18
Satkhira,2019,2,9,3,0.363,B18
Satkhira,2019,2,10,3,0.34,B18
Satkhira,2019,2,11,3,0.504,B18
Satkhira,2019,2,12,3,0.363,B18
Satkhira,2019,2,13,3,0.363,B18
Satkhira,2019,2,14,3,0.375,B18
Satkhira,2019,2,15,3,0.281,B18
Satkhira,2019,2,16,3,0.141,B18
Satkhira,2019,2,17,3,0.304,B18
Satkhira,2019,2,18,3,0.293,B18
Satkhira,2019,2,19,3,0.117,B18
Satkhira,2019,2,20,3,0.234,B18
Satkhira,2019,2,21,3,0.117,B18
Satkhira,2019,2,22,3,0.222,B18
Satkhira,2019,2,23,3,0.211,B18
Satkhira,2019,2,24,3,0.281,B18
Satkhira,2019,2,25,3,0.012,B18
Satkhira,2019,2,26,3,0.082,B18
Satkhira,2019,2,27,3,0.269,B18
Satkhira,2019,2,28,3,0.515,B18
Satkhira,2020,2,1,3,0.422,B18
Satkhira,2020,2,2,3,0.433,B18
Satkhira,2020,2,3,3,0.445,B18
Satkhira,2020,2,4,3,0.468,B18
Satkhira,2020,2,5,3,0.152,B18
Satkhira,2020,2,6,3,0.164,B18
Satkhira,2020,2,7,3,0.211,B18
Satkhira,2020,2,8,3,0.035,B18
Satkhira,2020,2,9,3,0.269,B18
Satkhira,2020,2,10,3,0.293,B18
Satkhira,2020,2,11,3,0.304,B18
Satkhira,2020,2,12,3,0.304,B18
Satkhira,2020,2,13,3,0.34,B18
Satkhira,2020,2,14,3,0.386,B18
Satkhira,2020,2,15,3,0.211,B18
Satkhira,2020,2,16,3,0.304,B18
Satkhira,2020,2,17,3,0.539,B18
Satkhira,2020,2,18,3,0.258,B18
Satkhira,2020,2,19,3,0.258,B18
Satkhira,2020,2,20,3,0.258,B18
Satkhira,2020,2,21,3,0.222,B18
Satkhira,2020,2,22,3,0.258,B18
Satkhira,2020,2,23,3,0.269,B18
Satkhira,2020,2,24,3,0.258,B18
Satkhira,2020,2,25,3,0.258,B18
Satkhira,2020,2,26,3,0.269,B18
Satkhira,2020,2,27,3,0.258,B18
Satkhira,2020,2,28,3,0.258,B18
Satkhira,2020,2,29,3,0.258,B18
Satkhira,2021,2,1,3,0.105,B18
Satkhira,2021,2,2,3,0.105,B18
Satkhira,2021,2,3,3,0.105,B18
Satkhira,2021,2,4,3,0.128,B18
Satkhira,2021,2,5,3,0.105,B18
Satkhira,2021,2,6,3,0.128,B18
Satkhira,2021,2,7,3,0.128,B18
Satkhira,2021,2,8,3,0.152,B18
Satkhira,2021,2,9,3,0.128,B18
Satkhira,2021,2,10,3,0.023,B18
Satkhira,2021,2,11,3,0.07,B18
Satkhira,2021,2,12,3,0.128,B18
Satkhira,2021,2,13,3,0.198,B18
Satkhira,2021,2,14,3,0.186,B18
Satkhira,2021,2,15,3,0.152,B18
Satkhira,2021,2,16,3,0.128,B18
Satkhira,2021,2,17,3,0.175,B18
Satkhira,2021,2,18,3,0.128,B18
Satkhira,2021,2,19,3,0.198,B18
Satkhira,2021,2,20,3,0.163,B18
Satkhira,2021,2,21,3,0.058,B18
Satkhira,2021,2,22,3,0.14,B18
Satkhira,2021,2,23,3,0.082,B18
Satkhira,2021,2,24,3,0.082,B18
Satkhira,2021,2,25,3,0.058,B18
Satkhira,2021,2,26,3,0.152,B18
