Station_Name,Year,Month,Humidity,Block
Srimangal,1969,1,86.26,B60
Srimangal,1969,2,76.25,B60
Srimangal,1969,3,69.39,B60
Srimangal,1969,4,68.1,B60
Srimangal,1969,5,70.1,B60
Srimangal,1969,6,84.9,B60
Srimangal,1969,7,88.1,B60
Srimangal,1969,8,88.9,B60
Srimangal,1969,9,86.53,B60
Srimangal,1969,10,87.45,B60
Srimangal,1969,11,88.7,B60
Srimangal,1969,12,89.23,B60
Srimangal,1970,1,90.84,B60
Srimangal,1970,2,83.46,B60
Srimangal,1970,3,64.1,B60
Srimangal,1970,4,67.7,B60
Srimangal,1970,5,72.35,B60
Srimangal,1970,6,85.1,B60
Srimangal,1970,7,88.9,B60
Srimangal,1970,8,86.81,B60
Srimangal,1970,9,88.9,B60
Srimangal,1970,10,89.1,B60
Srimangal,1970,11,87.75,B60
Srimangal,1970,12,91.1,B60
Srimangal,1971,1,89.84,B60
Srimangal,1971,2,77.54,B60
Srimangal,1971,3,65.5,B60
Srimangal,1971,7,88.82,B60
Srimangal,1971,8,88.61,B60
Srimangal,1971,9,90.3,B60
Srimangal,1971,10,91.16,B60
Srimangal,1971,11,91.97,B60
Srimangal,1971,12,93.11,B60
Srimangal,1972,1,88.26,B60
Srimangal,1972,2,80.31,B60
Srimangal,1972,3,67.97,B60
Srimangal,1972,4,73.87,B60
Srimangal,1972,5,78.29,B60
Srimangal,1972,7,84.71,B60
Srimangal,1972,8,89.35,B60
Srimangal,1972,9,90.9,B60
Srimangal,1972,10,87.29,B60
Srimangal,1972,11,89.47,B60
Srimangal,1972,12,89.19,B60
Srimangal,1973,1,86.1,B60
Srimangal,1973,2,79.89,B60
Srimangal,1973,3,71.39,B60
Srimangal,1973,4,73.83,B60
Srimangal,1973,5,84.71,B60
Srimangal,1973,6,88.23,B60
Srimangal,1973,7,87.26,B60
Srimangal,1973,8,90.9,B60
Srimangal,1973,9,92.43,B60
Srimangal,1973,10,90.52,B60
Srimangal,1973,11,91.23,B60
Srimangal,1973,12,87.97,B60
Srimangal,1974,1,86.32,B60
Srimangal,1974,2,83.43,B60
Srimangal,1974,3,80.74,B60
Srimangal,1974,4,86.2,B60
Srimangal,1974,5,85.87,B60
Srimangal,1974,6,88.13,B60
Srimangal,1974,7,90.71,B60
Srimangal,1974,10,88.65,B60
Srimangal,1974,11,89.77,B60
Srimangal,1974,12,90.45,B60
Srimangal,1975,1,88.74,B60
Srimangal,1975,3,80.71,B60
Srimangal,1975,4,78.87,B60
Srimangal,1975,5,83.74,B60
Srimangal,1975,6,84.4,B60
Srimangal,1975,7,87.1,B60
Srimangal,1975,9,87.5,B60
Srimangal,1975,10,87.68,B60
Srimangal,1975,11,88.67,B60
Srimangal,1975,12,90.13,B60
Srimangal,1976,1,87.48,B60
Srimangal,1976,4,75.77,B60
Srimangal,1976,6,88.83,B60
Srimangal,1976,7,88.16,B60
Srimangal,1976,8,87.13,B60
Srimangal,1976,9,85.67,B60
Srimangal,1976,10,87.45,B60
Srimangal,1976,12,86,B60
Srimangal,1977,1,86.13,B60
Srimangal,1977,2,83.71,B60
Srimangal,1977,3,76.81,B60
Srimangal,1977,4,85.4,B60
Srimangal,1977,5,85,B60
Srimangal,1977,6,88.93,B60
Srimangal,1977,8,89.19,B60
Srimangal,1977,9,88.63,B60
Srimangal,1977,10,87.06,B60
Srimangal,1977,11,88,B60
Srimangal,1977,12,86.58,B60
Srimangal,1978,1,87.23,B60
Srimangal,1978,3,70.45,B60
Srimangal,1978,5,86.19,B60
Srimangal,1978,6,89.1,B60
Srimangal,1978,7,87.77,B60
Srimangal,1978,8,86.1,B60
Srimangal,1978,9,88.77,B60
Srimangal,1978,10,87.68,B60
Srimangal,1978,11,86.17,B60
Srimangal,1978,12,86.74,B60
Srimangal,1979,1,86.45,B60
Srimangal,1979,2,81.18,B60
Srimangal,1979,3,72.35,B60
Srimangal,1979,4,77.5,B60
Srimangal,1979,5,79.23,B60
Srimangal,1979,6,87.87,B60
Srimangal,1979,7,89.97,B60
Srimangal,1979,8,88.68,B60
Srimangal,1979,9,88.47,B60
Srimangal,1979,10,82.32,B60
Srimangal,1979,11,83.6,B60
Srimangal,1979,12,84.71,B60
Srimangal,1980,1,85,B60
Srimangal,1980,2,76.1,B60
Srimangal,1980,3,80.9,B60
Srimangal,1980,4,74.89,B60
Srimangal,1980,5,85,B60
Srimangal,1980,6,87.03,B60
Srimangal,1980,7,84.16,B60
Srimangal,1980,8,86.1,B60
Srimangal,1980,9,84.61,B60
Srimangal,1980,10,88.57,B60
Srimangal,1980,11,88,B60
Srimangal,1980,12,87.19,B60
Srimangal,1982,1,82.32,B60
Srimangal,1982,2,82.57,B60
Srimangal,1982,3,81.16,B60
Srimangal,1982,4,84.93,B60
Srimangal,1982,5,81.84,B60
Srimangal,1982,6,86.9,B60
Srimangal,1982,7,84.42,B60
Srimangal,1982,8,86.1,B60
Srimangal,1982,9,86.27,B60
Srimangal,1982,10,81,B60
Srimangal,1982,11,84.27,B60
Srimangal,1982,12,83.94,B60
Srimangal,1983,1,83.16,B60
Srimangal,1983,2,78.71,B60
Srimangal,1983,3,80.23,B60
Srimangal,1983,4,81.03,B60
Srimangal,1983,5,83.94,B60
Srimangal,1983,6,85.33,B60
Srimangal,1983,7,84.87,B60
Srimangal,1983,8,90.25,B60
Srimangal,1984,1,71.87,B60
Srimangal,1984,2,65.28,B60
Srimangal,1984,3,58.13,B60
Srimangal,1984,4,57.63,B60
Srimangal,1984,5,80.1,B60
Srimangal,1984,6,79.87,B60
Srimangal,1984,7,85.35,B60
Srimangal,1984,8,82.16,B60
Srimangal,1984,9,85.73,B60
Srimangal,1984,10,77.16,B60
Srimangal,1984,11,72.87,B60
Srimangal,1984,12,76.1,B60
Srimangal,1985,1,78.52,B60
Srimangal,1985,2,70.29,B60
Srimangal,1985,3,84.19,B60
Srimangal,1985,7,81.54,B60
Srimangal,1985,8,79.23,B60
Srimangal,1985,9,81.23,B60
Srimangal,1985,10,75.87,B60
Srimangal,1985,11,71.33,B60
Srimangal,1985,12,69.81,B60
Srimangal,1986,1,71.74,B60
Srimangal,1986,2,58.43,B60
Srimangal,1986,3,51.39,B60
Srimangal,1986,4,68.97,B60
Srimangal,1986,5,71.35,B60
Srimangal,1986,6,76.53,B60
Srimangal,1986,7,81.35,B60
Srimangal,1986,8,79,B60
Srimangal,1986,9,83.9,B60
Srimangal,1986,10,80.84,B60
Srimangal,1986,11,76.33,B60
Srimangal,1986,12,74.16,B60
Srimangal,1987,1,70.68,B60
Srimangal,1987,2,62.07,B60
Srimangal,1987,3,64.19,B60
Srimangal,1987,4,70.87,B60
Srimangal,1987,5,71.52,B60
Srimangal,1987,6,80.7,B60
Srimangal,1987,7,81.58,B60
Srimangal,1987,8,81.81,B60
Srimangal,1987,9,83.07,B60
Srimangal,1987,10,79.06,B60
Srimangal,1987,11,77.47,B60
Srimangal,1987,12,75.32,B60
Srimangal,1988,1,68.9,B60
Srimangal,1988,2,64.72,B60
Srimangal,1988,3,66.32,B60
Srimangal,1988,4,69.83,B60
Srimangal,1988,5,80.87,B60
Srimangal,1988,6,78.7,B60
Srimangal,1988,7,83.45,B60
Srimangal,1988,8,86.45,B60
Srimangal,1988,9,85.93,B60
Srimangal,1988,10,85.03,B60
Srimangal,1988,11,83,B60
Srimangal,1988,12,85.03,B60
Srimangal,1989,1,79.52,B60
Srimangal,1989,2,72.5,B60
Srimangal,1989,3,68.26,B60
Srimangal,1989,4,68.5,B60
Srimangal,1989,5,77.97,B60
Srimangal,1989,6,84.23,B60
Srimangal,1989,7,85.26,B60
Srimangal,1989,8,85.13,B60
Srimangal,1989,9,86.67,B60
Srimangal,1989,10,87.84,B60
Srimangal,1989,11,81.07,B60
Srimangal,1989,12,79.87,B60
Srimangal,1990,1,80.84,B60
Srimangal,1990,2,76.75,B60
Srimangal,1990,3,73.9,B60
Srimangal,1990,4,76.93,B60
Srimangal,1990,5,80.06,B60
Srimangal,1990,6,84.5,B60
Srimangal,1990,7,83.9,B60
Srimangal,1990,8,83.87,B60
Srimangal,1990,9,86.87,B60
Srimangal,1990,10,85.55,B60
Srimangal,1990,11,82.63,B60
Srimangal,1990,12,81.81,B60
Srimangal,1991,1,78.35,B60
Srimangal,1991,2,78.07,B60
Srimangal,1991,3,70.84,B60
Srimangal,1991,4,78.67,B60
Srimangal,1991,5,86.32,B60
Srimangal,1991,6,86.4,B60
Srimangal,1991,7,84.55,B60
Srimangal,1991,8,83.23,B60
Srimangal,1991,9,87.23,B60
Srimangal,1991,10,86.29,B60
Srimangal,1991,11,81.97,B60
Srimangal,1991,12,81.65,B60
Srimangal,1992,1,82,B60
Srimangal,1992,2,77.24,B60
Srimangal,1992,3,70.58,B60
Srimangal,1992,4,72,B60
Srimangal,1992,5,80.1,B60
Srimangal,1992,6,83.37,B60
Srimangal,1992,7,86.19,B60
Srimangal,1992,8,84.52,B60
Srimangal,1992,9,84.9,B60
Srimangal,1992,10,84.87,B60
Srimangal,1992,11,82.07,B60
Srimangal,1992,12,80.42,B60
Srimangal,1993,1,79.58,B60
Srimangal,1993,2,74.82,B60
Srimangal,1993,3,69.97,B60
Srimangal,1993,4,73.97,B60
Srimangal,1993,5,83.55,B60
Srimangal,1993,6,86.47,B60
Srimangal,1993,7,85.13,B60
Srimangal,1993,8,85.52,B60
Srimangal,1993,9,85.7,B60
Srimangal,1993,10,85.97,B60
Srimangal,1993,11,82.7,B60
Srimangal,1993,12,79.68,B60
Srimangal,1994,1,79.13,B60
Srimangal,1994,2,73.39,B60
Srimangal,1994,3,73.87,B60
Srimangal,1994,4,76.07,B60
Srimangal,1994,5,81,B60
Srimangal,1994,6,83.87,B60
Srimangal,1994,7,83.1,B60
Srimangal,1994,8,84.45,B60
Srimangal,1994,9,82.6,B60
Srimangal,1994,10,85.55,B60
Srimangal,1994,11,83.23,B60
Srimangal,1994,12,78.65,B60
Srimangal,1995,1,77.42,B60
Srimangal,1995,2,76.29,B60
Srimangal,1995,3,67.39,B60
Srimangal,1995,4,72.17,B60
Srimangal,1995,5,77.19,B60
Srimangal,1995,6,84.3,B60
Srimangal,1995,7,84.1,B60
Srimangal,1995,8,86.84,B60
Srimangal,1995,9,85.67,B60
Srimangal,1995,10,84.42,B60
Srimangal,1995,11,85.4,B60
Srimangal,1995,12,83.97,B60
Srimangal,1996,1,80.45,B60
Srimangal,1996,2,72.86,B60
Srimangal,1996,3,72.19,B60
Srimangal,1996,4,75.4,B60
Srimangal,1996,5,80.13,B60
Srimangal,1996,6,83.43,B60
Srimangal,1996,7,86.45,B60
Srimangal,1996,8,85.81,B60
Srimangal,1996,9,86.4,B60
Srimangal,1996,10,84.1,B60
Srimangal,1996,11,83.87,B60
Srimangal,1996,12,81.06,B60
Srimangal,1997,1,79.29,B60
Srimangal,1997,2,74.21,B60
Srimangal,1997,3,71.61,B60
Srimangal,1997,4,75.87,B60
Srimangal,1997,5,79.1,B60
Srimangal,1997,6,84.43,B60
Srimangal,1997,7,87.61,B60
Srimangal,1997,8,85.77,B60
Srimangal,1997,9,87.9,B60
Srimangal,1997,10,83.35,B60
Srimangal,1997,11,82.07,B60
Srimangal,1997,12,87.16,B60
Srimangal,1998,1,83.61,B60
Srimangal,1998,2,72.46,B60
Srimangal,1998,3,71.42,B60
Srimangal,1998,4,78.43,B60
Srimangal,1998,5,80.48,B60
Srimangal,1998,6,83.47,B60
Srimangal,1998,7,86.61,B60
Srimangal,1998,8,86.42,B60
Srimangal,1998,9,85.57,B60
Srimangal,1998,10,85.77,B60
Srimangal,1998,11,84.13,B60
Srimangal,1998,12,81.42,B60
Srimangal,1999,1,80.06,B60
Srimangal,1999,2,72.68,B60
Srimangal,1999,3,63.97,B60
Srimangal,1999,4,68.13,B60
Srimangal,1999,5,80.29,B60
Srimangal,1999,6,82.93,B60
Srimangal,1999,7,86.16,B60
Srimangal,1999,8,85.68,B60
Srimangal,1999,9,87.17,B60
Srimangal,1999,10,86.55,B60
Srimangal,1999,11,81.6,B60
Srimangal,1999,12,80.13,B60
Srimangal,2000,1,80.65,B60
Srimangal,2000,2,74.45,B60
Srimangal,2000,3,77.71,B60
Srimangal,2000,4,77.03,B60
Srimangal,2000,5,84.45,B60
Srimangal,2000,6,85.77,B60
Srimangal,2000,7,82.94,B60
Srimangal,2000,8,85.97,B60
Srimangal,2000,9,87.23,B60
Srimangal,2000,10,86.48,B60
Srimangal,2000,11,84.27,B60
Srimangal,2000,12,79.65,B60
Srimangal,2001,1,78.23,B60
Srimangal,2001,2,75.5,B60
Srimangal,2001,3,72.26,B60
Srimangal,2001,4,74.97,B60
Srimangal,2001,5,83.84,B60
Srimangal,2001,6,87.47,B60
Srimangal,2001,7,85.29,B60
Srimangal,2001,8,86.06,B60
Srimangal,2001,9,85.27,B60
Srimangal,2001,10,87.94,B60
Srimangal,2001,11,86.6,B60
Srimangal,2001,12,85.9,B60
Srimangal,2002,1,83.1,B60
Srimangal,2002,2,73.43,B60
Srimangal,2002,3,70.81,B60
Srimangal,2002,4,78.4,B60
Srimangal,2002,5,83.55,B60
Srimangal,2002,6,86.7,B60
Srimangal,2002,7,89,B60
Srimangal,2002,8,86.81,B60
Srimangal,2002,9,83.87,B60
Srimangal,2002,10,86.19,B60
Srimangal,2002,11,84.43,B60
Srimangal,2002,12,83.71,B60
Srimangal,2003,1,83.1,B60
Srimangal,2003,2,74.11,B60
Srimangal,2003,3,71.03,B60
Srimangal,2003,4,76.3,B60
Srimangal,2003,5,79.71,B60
Srimangal,2003,6,84.83,B60
Srimangal,2003,7,83.32,B60
Srimangal,2003,8,82.48,B60
Srimangal,2003,9,85.97,B60
Srimangal,2003,10,86.97,B60
Srimangal,2003,11,81.9,B60
Srimangal,2003,12,83.84,B60
Srimangal,2004,1,84.19,B60
Srimangal,2004,2,72.45,B60
Srimangal,2004,3,68.84,B60
Srimangal,2004,4,78.5,B60
Srimangal,2004,5,77.42,B60
Srimangal,2004,6,84.67,B60
Srimangal,2004,7,86.06,B60
Srimangal,2004,8,82.52,B60
Srimangal,2004,9,86.43,B60
Srimangal,2004,10,84.65,B60
Srimangal,2004,11,81.03,B60
Srimangal,2004,12,80.97,B60
Srimangal,2005,1,79.65,B60
Srimangal,2005,2,71.18,B60
Srimangal,2005,3,75.77,B60
Srimangal,2005,4,75.33,B60
Srimangal,2005,5,81.26,B60
Srimangal,2005,6,82.1,B60
Srimangal,2005,7,84.81,B60
Srimangal,2005,8,84.35,B60
Srimangal,2005,9,84.23,B60
Srimangal,2005,10,84.35,B60
Srimangal,2005,11,82.33,B60
Srimangal,2005,12,80.19,B60
Srimangal,2006,1,79.16,B60
Srimangal,2006,2,72.46,B60
Srimangal,2006,3,63.16,B60
Srimangal,2006,4,73.87,B60
Srimangal,2006,5,79.81,B60
Srimangal,2006,6,84.7,B60
Srimangal,2006,7,83.74,B60
Srimangal,2006,8,83.1,B60
Srimangal,2006,9,84.87,B60
Srimangal,2006,10,84.77,B60
Srimangal,2006,11,83.17,B60
Srimangal,2006,12,81.13,B60
Srimangal,2007,1,80.35,B60
Srimangal,2007,2,77.07,B60
Srimangal,2007,3,70.06,B60
Srimangal,2007,4,77.97,B60
Srimangal,2007,5,79.39,B60
Srimangal,2007,6,85.57,B60
Srimangal,2007,7,85.58,B60
Srimangal,2007,8,85.61,B60
Srimangal,2007,9,84.43,B60
Srimangal,2007,10,84.26,B60
Srimangal,2007,11,85.1,B60
Srimangal,2007,12,83.32,B60
Srimangal,2008,1,82.94,B60
Srimangal,2008,2,75.17,B60
Srimangal,2008,3,75.35,B60
Srimangal,2008,4,70.23,B60
Srimangal,2008,5,77.19,B60
Srimangal,2008,6,83.67,B60
Srimangal,2008,7,84.61,B60
Srimangal,2008,8,85.74,B60
Srimangal,2008,9,83.43,B60
Srimangal,2008,10,85.42,B60
Srimangal,2008,11,81.13,B60
Srimangal,2008,12,85.55,B60
Srimangal,2009,1,82.26,B60
Srimangal,2009,2,70.82,B60
Srimangal,2009,3,67.23,B60
Srimangal,2009,4,76.47,B60
Srimangal,2009,5,80.29,B60
Srimangal,2009,6,83.37,B60
Srimangal,2009,7,82.77,B60
Srimangal,2009,8,85.58,B60
Srimangal,2009,9,85.77,B60
Srimangal,2009,10,84.65,B60
Srimangal,2009,11,82.23,B60
Srimangal,2009,12,83.68,B60
Srimangal,2010,1,83.81,B60
Srimangal,2010,2,69.32,B60
Srimangal,2010,3,64.29,B60
Srimangal,2010,4,74.9,B60
Srimangal,2010,5,81.29,B60
Srimangal,2010,6,86.37,B60
Srimangal,2010,7,84.84,B60
Srimangal,2010,8,86.06,B60
Srimangal,2010,9,88.17,B60
Srimangal,2010,10,85.65,B60
Srimangal,2010,11,82.47,B60
Srimangal,2010,12,81.74,B60
Srimangal,2011,1,82.29,B60
Srimangal,2011,2,73.54,B60
Srimangal,2011,3,70.48,B60
Srimangal,2011,4,73.73,B60
Srimangal,2011,5,82.03,B60
Srimangal,2011,6,84.03,B60
Srimangal,2011,7,84.48,B60
Srimangal,2011,8,85.9,B60
Srimangal,2011,9,83.57,B60
Srimangal,2011,10,82.16,B60
Srimangal,2011,11,79.93,B60
Srimangal,2011,12,83.97,B60
Srimangal,2012,1,79.45,B60
Srimangal,2012,2,65.28,B60
Srimangal,2012,3,65.94,B60
Srimangal,2012,4,75.87,B60
Srimangal,2012,5,78.68,B60
Srimangal,2012,6,85.37,B60
Srimangal,2012,7,82.52,B60
Srimangal,2012,8,82.74,B60
Srimangal,2012,9,84.93,B60
Srimangal,2012,10,84.94,B60
Srimangal,2012,11,82.77,B60
Srimangal,2012,12,87.55,B60
Srimangal,2013,1,79.68,B60
Srimangal,2013,2,72.07,B60
Srimangal,2013,3,67.23,B60
Srimangal,2013,4,72.53,B60
Srimangal,2013,5,83,B60
Srimangal,2013,6,82.8,B60
Srimangal,2013,7,83.52,B60
Srimangal,2013,8,85.9,B60
Srimangal,2013,9,85.47,B60
Srimangal,2013,10,85.45,B60
Srimangal,2013,11,81.03,B60
Srimangal,2013,12,83.39,B60
Srimangal,2014,1,83.48,B60
Srimangal,2014,2,76.68,B60
Srimangal,2014,3,68.65,B60
Srimangal,2014,4,72,B60
Srimangal,2014,5,80.32,B60
Srimangal,2014,6,85.87,B60
Srimangal,2014,7,82.84,B60
Srimangal,2014,8,85.52,B60
Srimangal,2014,9,85.9,B60
Srimangal,2014,10,83.84,B60
Srimangal,2014,11,81.23,B60
Srimangal,2014,12,84.77,B60
Srimangal,2015,1,81,B60
Srimangal,2015,2,76.11,B60
Srimangal,2015,3,70.68,B60
Srimangal,2015,4,78.97,B60
Srimangal,2015,5,82.65,B60
Srimangal,2015,6,83.43,B60
Srimangal,2015,7,85.48,B60
Srimangal,2015,8,86.19,B60
Srimangal,2015,9,84.73,B60
Srimangal,2015,10,84.84,B60
Srimangal,2015,11,82.7,B60
Srimangal,2015,12,84.06,B60
Srimangal,2016,1,83.26,B60
Srimangal,2016,2,77.86,B60
Srimangal,2016,3,77.13,B60
Srimangal,2016,4,77.9,B60
Srimangal,2016,5,82.94,B60
Srimangal,2016,6,84.03,B60
Srimangal,2016,7,84.42,B60
Srimangal,2016,8,82.97,B60
Srimangal,2016,9,86.27,B60
Srimangal,2016,10,85.42,B60
Srimangal,2016,11,84.23,B60
Srimangal,2016,12,83.16,B60
Srimangal,2017,1,80.84,B60
Srimangal,2017,2,72.68,B60
Srimangal,2017,3,77.74,B60
Srimangal,2017,4,81.87,B60
Srimangal,2017,5,80.35,B60
Srimangal,2017,6,87.27,B60
Srimangal,2017,7,85.77,B60
Srimangal,2017,8,85.55,B60
Srimangal,2017,9,88.23,B60
Srimangal,2017,10,87.61,B60
Srimangal,2017,11,84.7,B60
Srimangal,2017,12,87.39,B60
Srimangal,2018,1,86.03,B60
Srimangal,2018,2,78,B60
Srimangal,2018,3,73.35,B60
Srimangal,2018,4,79.33,B60
Srimangal,2018,5,83.58,B60
Srimangal,2018,6,83.7,B60
Srimangal,2018,7,84.1,B60
Srimangal,2018,8,84.32,B60
Srimangal,2018,9,84.83,B60
Srimangal,2018,10,85,B60
Srimangal,2018,11,82.83,B60
Srimangal,2018,12,83.48,B60
Srimangal,2019,1,79.74,B60
Srimangal,2019,2,75.93,B60
Srimangal,2019,3,74.39,B60
Srimangal,2019,4,77.23,B60
Srimangal,2019,5,79.61,B60
Srimangal,2019,6,84.27,B60
Srimangal,2019,7,84.84,B60
Srimangal,2019,8,83.48,B60
Srimangal,2019,9,84.6,B60
Srimangal,2019,10,86.84,B60
Srimangal,2019,11,85.53,B60
Srimangal,2019,12,84.52,B60
Srimangal,2020,1,85.77,B60
Srimangal,2020,2,75.72,B60
Srimangal,2020,3,69.26,B60
Srimangal,2020,4,75.07,B60
Srimangal,2020,5,80.87,B60
Srimangal,2020,6,85.43,B60
Srimangal,2020,7,86.13,B60
Srimangal,2020,8,83.65,B60
Srimangal,2020,9,87.6,B60
Srimangal,2020,10,86.55,B60
Srimangal,2020,11,84.1,B60
Srimangal,2020,12,89.89,B60
Srimangal,2021,1,87.56,B60
Srimangal,2021,2,70.98,B60
Srimangal,2021,3,60.41,B60
Srimangal,2021,4,64.05,B60
Srimangal,2021,5,72.74,B60
Srimangal,2021,6,79.85,B60
Srimangal,2021,7,84.78,B60
Srimangal,2021,8,86.68,B60
Srimangal,2021,9,84.39,B60
Srimangal,2021,10,85.36,B60
Srimangal,2021,11,82.79,B60
Srimangal,2021,12,84.92,B60
Srimangal,2023,1,82.1,B60
Srimangal,2023,2,69.64,B60
Srimangal,2023,3,67.76,B60
Srimangal,2023,4,66.15,B60
Srimangal,2023,5,67.13,B60
Srimangal,2023,6,80.75,B60
Srimangal,2023,7,76.08,B60
Srimangal,2023,8,83.19,B60
Srimangal,2023,9,80.3,B60
Srimangal,2023,10,83.73,B60
Srimangal,2023,11,81.3,B60
Srimangal,2023,12,87.35,B60
Srimangal,2022,1,84.71,B60
Srimangal,2022,2,76.04,B60
Srimangal,2022,3,72.29,B60
Srimangal,2022,4,76.5,B60
Srimangal,2022,5,84.71,B60
Srimangal,2022,6,88.1,B60
Srimangal,2022,7,84,B60
Srimangal,2022,8,83.87,B60
Srimangal,2022,9,86.33,B60
Srimangal,2022,10,86.19,B60
Srimangal,2022,11,81.17,B60
Srimangal,2022,12,83.52,B60
Sayedpur,1991,1,71.23,B60
Sayedpur,1991,2,61.29,B60
Sayedpur,1991,3,52.55,B60
Sayedpur,1991,4,60.3,B60
Sayedpur,1991,5,81.65,B60
Sayedpur,1991,6,80.17,B60
Sayedpur,1991,7,80.55,B60
Sayedpur,1991,8,80.06,B60
Sayedpur,1991,9,85.3,B60
Sayedpur,1991,10,73.52,B60
Sayedpur,1991,11,65.5,B60
Sayedpur,1991,12,70.65,B60
Sayedpur,1992,1,71.52,B60
Sayedpur,1992,2,65.55,B60
Sayedpur,1992,3,52.61,B60
Sayedpur,1992,4,51.27,B60
Sayedpur,1992,5,70.52,B60
Sayedpur,1992,6,75.27,B60
Sayedpur,1992,7,81.74,B60
Sayedpur,1992,8,78.1,B60
Sayedpur,1992,9,79.03,B60
Sayedpur,1992,10,75.16,B60
Sayedpur,1992,11,67.13,B60
Sayedpur,1992,12,71.26,B60
Sayedpur,1993,1,79.29,B60
Sayedpur,1993,2,66.64,B60
Sayedpur,1993,3,55,B60
Sayedpur,1993,4,60.7,B60
Sayedpur,1993,5,75.9,B60
Sayedpur,1993,6,80.8,B60
Sayedpur,1993,7,83.06,B60
Sayedpur,1993,8,84.65,B60
Sayedpur,1993,9,82.63,B60
Sayedpur,1993,10,76.06,B60
Sayedpur,1993,11,72.23,B60
Sayedpur,1993,12,67.84,B60
Sayedpur,1994,1,74.29,B60
Sayedpur,1994,2,67.79,B60
Sayedpur,1994,3,61.19,B60
Sayedpur,1994,4,58.17,B60
Sayedpur,1994,5,69.52,B60
Sayedpur,1994,6,79.97,B60
Sayedpur,1994,7,74.94,B60
Sayedpur,1994,8,76.61,B60
Sayedpur,1994,9,77.27,B60
Sayedpur,1994,10,73.52,B60
Sayedpur,1994,11,66.3,B60
Sayedpur,1994,12,65.32,B60
Sayedpur,1995,1,65.39,B60
Sayedpur,1995,2,63.39,B60
Sayedpur,1995,3,54.32,B60
Sayedpur,1995,4,52.33,B60
Sayedpur,1995,5,69,B60
Sayedpur,1995,6,82.6,B60
Sayedpur,1995,7,84.16,B60
Sayedpur,1995,8,83.1,B60
Sayedpur,1995,9,83.93,B60
Sayedpur,1995,10,75.26,B60
Sayedpur,1995,11,73.4,B60
Sayedpur,1995,12,74.39,B60
Sayedpur,1996,1,74.65,B60
Sayedpur,1996,2,65.48,B60
Sayedpur,1996,3,57.52,B60
Sayedpur,1996,4,55.13,B60
Sayedpur,1996,5,75.19,B60
Sayedpur,1996,6,79.73,B60
Sayedpur,1996,7,83.48,B60
Sayedpur,1996,8,80.77,B60
Sayedpur,1996,9,80.97,B60
Sayedpur,1996,10,75.9,B60
Sayedpur,1996,11,70.9,B60
Sayedpur,1996,12,67.55,B60
Sayedpur,1997,1,71.1,B60
Sayedpur,1997,2,65,B60
Sayedpur,1997,3,55.52,B60
Sayedpur,1997,4,66.3,B60
Sayedpur,1997,5,67.35,B60
Sayedpur,1997,6,77.7,B60
Sayedpur,1997,7,82.19,B60
Sayedpur,1997,8,79.9,B60
Sayedpur,1997,9,82.67,B60
Sayedpur,1997,10,72.29,B60
Sayedpur,1997,11,71.17,B60
Sayedpur,1997,12,78.39,B60
Sayedpur,1998,1,77.23,B60
Sayedpur,1998,2,62.04,B60
Sayedpur,1998,3,63.65,B60
Sayedpur,1998,4,71.73,B60
Sayedpur,1998,5,74.84,B60
Sayedpur,1998,6,81.77,B60
Sayedpur,1998,7,85.84,B60
Sayedpur,1998,8,86.13,B60
Sayedpur,1998,9,81.3,B60
Sayedpur,1998,10,79.77,B60
Sayedpur,1998,11,70.5,B60
Sayedpur,1998,12,68.26,B60
Sayedpur,1999,1,70.42,B60
Sayedpur,1999,2,64.14,B60
Sayedpur,1999,3,51.77,B60
Sayedpur,1999,4,73.17,B60
Sayedpur,1999,5,77.58,B60
Sayedpur,1999,6,80.33,B60
Sayedpur,1999,7,83.29,B60
Sayedpur,1999,8,83.97,B60
Sayedpur,1999,9,82.73,B60
Sayedpur,1999,10,79.94,B60
Sayedpur,1999,11,69.5,B60
Sayedpur,1999,12,67.48,B60
Sayedpur,2000,1,74.58,B60
Sayedpur,2000,2,68.93,B60
Sayedpur,2000,3,64.52,B60
Sayedpur,2000,4,72.67,B60
Sayedpur,2000,5,81.32,B60
Sayedpur,2000,6,83.6,B60
Sayedpur,2000,7,81.77,B60
Sayedpur,2000,8,82.94,B60
Sayedpur,2000,9,85.43,B60
Sayedpur,2000,10,80.23,B60
Sayedpur,2000,11,80.23,B60
Sayedpur,2000,12,76,B60
Sayedpur,2001,1,76.35,B60
Sayedpur,2001,2,72.46,B60
Sayedpur,2001,3,59.42,B60
Sayedpur,2001,4,66.6,B60
Sayedpur,2001,5,78.81,B60
Sayedpur,2001,6,82.53,B60
Sayedpur,2001,7,83.39,B60
Sayedpur,2001,8,83.77,B60
Sayedpur,2001,9,86.87,B60
Sayedpur,2001,10,85.55,B60
Sayedpur,2001,11,82.77,B60
Sayedpur,2001,12,82.45,B60
Sayedpur,2002,1,78.32,B60
Sayedpur,2002,2,72.32,B60
Sayedpur,2002,3,67.81,B60
Sayedpur,2002,4,78.73,B60
Sayedpur,2002,5,80.52,B60
Sayedpur,2002,6,85.47,B60
Sayedpur,2002,7,88.23,B60
Sayedpur,2002,8,83.61,B60
Sayedpur,2002,9,82.33,B60
Sayedpur,2002,10,79.84,B60
Sayedpur,2002,11,78.3,B60
Sayedpur,2002,12,82.74,B60
Sayedpur,2003,1,85.39,B60
