Station_Name,Year,Month,Thunderstorm,Lightning,Block
Dhaka,2015,1,3,0,B20
Dhaka,2015,2,10,1,B20
Dhaka,2015,3,8,0,B20
Dhaka,2015,4,40,8,B20
Dhaka,2015,5,27,1,B20
Dhaka,2015,6,27,3,B20
Dhaka,2015,7,25,3,B20
Dhaka,2015,8,31,9,B20
Dhaka,2015,9,35,6,B20
Dhaka,2015,10,19,2,B20
Dhaka,2015,11,0,0,B20
Dhaka,2015,12,2,0,B20
Dhaka,2016,1,0,0,B20
Dhaka,2016,2,3,2,B20
Dhaka,2016,3,24,1,B20
Dhaka,2016,4,13,5,B20
Dhaka,2016,5,49,7,B20
Dhaka,2016,6,27,7,B20
Dhaka,2016,7,18,2,B20
Dhaka,2016,8,21,11,B20
Dhaka,2016,9,24,10,B20
Dhaka,2016,10,15,5,B20
Dhaka,2016,11,4,1,B20
Dhaka,2016,12,0,0,B20
Dhaka,2017,1,0,0,B20
Dhaka,2017,2,0,0,B20
Dhaka,2017,3,29,5,B20
Dhaka,2017,4,45,5,B20
Dhaka,2017,5,29,1,B20
Dhaka,2017,6,32,2,B20
Dhaka,2017,7,39,4,B20
Dhaka,2017,8,47,10,B20
Dhaka,2017,9,37,7,B20
Dhaka,2017,10,16,2,B20
Dhaka,2017,11,0,0,B20
Dhaka,2017,12,0,0,B20
Dhaka,2018,1,0,0,B20
Dhaka,2018,2,6,0,B20
Dhaka,2018,3,6,1,B20
Dhaka,2018,4,62,8,B20
Dhaka,2018,5,56,3,B20
Dhaka,2018,6,47,5,B20
Dhaka,2018,7,24,1,B20
Dhaka,2018,8,19,4,B20
Dhaka,2018,9,25,3,B20
Dhaka,2018,10,0,0,B20
Dhaka,2018,11,0,0,B20
Dhaka,2018,12,1,0,B20
Dhaka,2019,1,0,0,B20
Dhaka,2019,2,20,0,B20
Dhaka,2019,3,15,2,B20
Dhaka,2019,4,40,0,B20
Dhaka,2019,5,34,3,B20
Dhaka,2019,6,53,5,B20
Dhaka,2019,7,38,2,B20
Dhaka,2019,8,4,2,B20
Dhaka,2019,9,30,2,B20
Dhaka,2019,10,17,1,B20
Dhaka,2019,11,0,0,B20
Dhaka,2019,12,0,0,B20
Dhaka,2020,1,2,0,B20
Dhaka,2020,2,0,0,B20
Dhaka,2020,3,12,0,B20
Dhaka,2020,4,40,8,B20
Dhaka,2020,5,48,2,B20
Dhaka,2020,6,34,3,B20
Dhaka,2020,7,30,2,B20
Dhaka,2020,8,12,4,B20
Dhaka,2020,9,29,4,B20
Dhaka,2020,10,40,4,B20
Dhaka,2020,11,3,0,B20
Dhaka,2020,12,0,0,B20
Dhaka,2021,1,0,0,B20
Dhaka,2021,2,0,0,B20
Dhaka,2021,3,4,0,B20
Dhaka,2021,4,15,0,B20
Dhaka,2021,5,36,2,B20
Dhaka,2021,6,33,2,B20
Dhaka,2021,7,21,0,B20
Dhaka,2021,8,34,1,B20
Dhaka,2021,9,39,8,B20
Dhaka,2021,10,20,3,B20
Dhaka,2021,11,0,0,B20
Dhaka,2021,12,0,0,B20
Dhaka,2022,1,0,0,B20
Dhaka,2022,2,7,0,B20
Dhaka,2022,3,0,0,B20
Dhaka,2022,4,13,0,B20
Dhaka,2022,5,30,0,B20
Dhaka,2022,6,23,11,B20
Dhaka,2022,7,11,5,B20
Dhaka,2022,8,8,1,B20
Dhaka,2022,9,33,2,B20
Dhaka,2022,10,9,2,B20
Dhaka,2022,11,0,0,B20
Dhaka,2022,12,2,0,B20
Dhaka,2023,1,0,0,B20
Dhaka,2023,2,0,0,B20
Dhaka,2023,3,16,2,B20
Dhaka,2023,4,18,0,B20
Dhaka,2023,5,31,2,B20
Dhaka,2023,6,30,0,B20
Dhaka,2023,7,14,2,B20
Dhaka,2023,8,27,0,B20
Dhaka,2023,9,34,3,B20
Dhaka,2023,10,14,0,B20
Dhaka,2023,11,0,0,B20
Dhaka,2023,12,0,0,B20
Dhaka,2024,1,0,0,B20
Dhaka,2024,2,0,0,B20
Dhaka,2024,3,18,0,B20
Dhaka,2024,4,6,1,B20
Dhaka,2024,5,22,4,B20
Dhaka,2024,6,26,3,B20
Dhaka,2024,7,16,0,B20
Tangail,2015,1,0,0,B20
Tangail,2015,2,2,0,B20
Tangail,2015,3,5,0,B20
Tangail,2015,4,43,3,B20
Tangail,2015,5,40,2,B20
Tangail,2015,6,23,0,B20
Tangail,2015,7,22,0,B20
Tangail,2015,8,13,0,B20
Tangail,2015,9,6,1,B20
Tangail,2015,10,10,1,B20
Tangail,2015,11,0,0,B20
Tangail,2015,12,0,0,B20
Tangail,2016,1,0,0,B20
Tangail,2016,2,2,0,B20
Tangail,2016,3,19,2,B20
Tangail,2016,4,11,0,B20
Tangail,2016,5,36,2,B20
Tangail,2016,6,18,1,B20
Tangail,2016,7,15,1,B20
Tangail,2016,8,26,1,B20
Tangail,2016,9,54,1,B20
Tangail,2016,10,11,1,B20
Tangail,2016,11,1,0,B20
Tangail,2016,12,0,0,B20
Tangail,2017,1,0,0,B20
Tangail,2017,2,2,1,B20
Tangail,2017,3,23,0,B20
Tangail,2017,4,55,3,B20
Tangail,2017,5,42,2,B20
Tangail,2017,6,35,1,B20
Tangail,2017,7,21,2,B20
Tangail,2017,8,44,0,B20
Tangail,2017,9,21,4,B20
Tangail,2017,10,14,0,B20
Tangail,2017,11,0,0,B20
Tangail,2017,12,0,0,B20
Tangail,2018,1,0,0,B20
Tangail,2018,2,10,0,B20
Tangail,2018,3,8,1,B20
Tangail,2018,4,84,3,B20
Tangail,2018,5,54,2,B20
Tangail,2018,6,25,3,B20
Tangail,2018,7,22,2,B20
Tangail,2018,8,15,6,B20
Tangail,2018,9,21,2,B20
Tangail,2018,10,2,0,B20
Tangail,2018,11,3,0,B20
Tangail,2018,12,0,0,B20
Tangail,2019,1,0,0,B20
Tangail,2019,2,10,0,B20
Tangail,2019,3,19,1,B20
Tangail,2019,4,38,2,B20
Tangail,2019,5,44,2,B20
Tangail,2019,6,39,2,B20
Tangail,2019,7,35,1,B20
Tangail,2019,8,11,3,B20
Tangail,2019,9,19,1,B20
Tangail,2019,10,9,0,B20
Tangail,2019,11,0,0,B20
Tangail,2019,12,0,0,B20
Tangail,2020,1,0,0,B20
Tangail,2020,2,0,0,B20
Tangail,2020,3,9,0,B20
Tangail,2020,4,35,0,B20
Tangail,2020,5,53,1,B20
Tangail,2020,6,47,1,B20
Tangail,2020,7,26,2,B20
Tangail,2020,8,10,3,B20
Tangail,2020,9,38,1,B20
Tangail,2020,10,30,1,B20
Tangail,2020,11,0,0,B20
Tangail,2020,12,0,0,B20
Tangail,2021,1,0,0,B20
Tangail,2021,2,0,0,B20
Tangail,2021,3,2,0,B20
Tangail,2021,4,18,0,B20
Tangail,2021,5,30,1,B20
Tangail,2021,6,57,2,B20
Tangail,2021,7,15,1,B20
Tangail,2021,8,49,1,B20
Tangail,2021,9,26,1,B20
Tangail,2021,10,26,0,B20
Tangail,2021,11,0,0,B20
Tangail,2021,12,0,0,B20
Tangail,2022,1,2,0,B20
Tangail,2022,2,7,0,B20
Tangail,2022,3,0,0,B20
Tangail,2022,4,15,2,B20
Tangail,2022,5,30,0,B20
Tangail,2022,6,31,3,B20
Tangail,2022,7,22,1,B20
Tangail,2022,8,19,0,B20
Tangail,2022,9,27,3,B20
Tangail,2022,10,11,1,B20
Tangail,2022,11,0,0,B20
Tangail,2022,12,4,0,B20
Tangail,2023,1,0,0,B20
Tangail,2023,2,0,0,B20
Tangail,2023,3,33,0,B20
Tangail,2023,4,17,0,B20
Tangail,2023,5,38,3,B20
Tangail,2023,6,22,1,B20
Tangail,2023,7,30,1,B20
Tangail,2023,8,20,0,B20
Tangail,2023,9,33,2,B20
Tangail,2023,10,15,0,B20
Tangail,2023,11,0,0,B20
Tangail,2023,12,0,0,B20
Tangail,2024,1,0,0,B20
Tangail,2024,2,1,0,B20
Tangail,2024,3,12,1,B20
Tangail,2024,4,0,0,B20
Tangail,2024,5,15,3,B20
Tangail,2024,6,23,0,B20
Mymensingh,2015,1,7,0,B20
Mymensingh,2015,2,10,0,B20
Mymensingh,2015,3,8,0,B20
Mymensingh,2015,4,49,4,B20
Mymensingh,2015,5,53,10,B20
Mymensingh,2015,6,60,7,B20
Mymensingh,2015,7,45,8,B20
Mymensingh,2015,8,56,7,B20
Mymensingh,2015,9,34,7,B20
Mymensingh,2015,10,19,3,B20
Mymensingh,2015,11,0,0,B20
Mymensingh,2015,12,0,0,B20
Mymensingh,2016,1,0,0,B20
Mymensingh,2016,2,4,0,B20
Mymensingh,2016,3,20,2,B20
Mymensingh,2016,4,17,3,B20
Mymensingh,2016,5,65,1,B20
Mymensingh,2016,6,71,6,B20
Mymensingh,2016,7,33,4,B20
Mymensingh,2016,8,45,6,B20
Mymensingh,2016,9,81,13,B20
Mymensingh,2016,10,22,4,B20
Mymensingh,2016,11,0,0,B20
Mymensingh,2016,12,0,0,B20
Mymensingh,2017,1,0,0,B20
Mymensingh,2017,2,0,1,B20
Mymensingh,2017,3,27,2,B20
Mymensingh,2017,4,69,8,B20
Mymensingh,2017,5,64,9,B20
Mymensingh,2017,6,41,7,B20
Mymensingh,2017,7,37,4,B20
Mymensingh,2017,8,50,15,B20
Mymensingh,2017,9,59,8,B20
Mymensingh,2017,10,17,2,B20
Mymensingh,2017,11,0,0,B20
Mymensingh,2017,12,0,0,B20
Mymensingh,2018,1,0,0,B20
Mymensingh,2018,2,2,1,B20
Mymensingh,2018,3,14,2,B20
Mymensingh,2018,4,78,3,B20
Mymensingh,2018,5,70,3,B20
Mymensingh,2018,6,49,14,B20
Mymensingh,2018,7,32,7,B20
Mymensingh,2018,8,26,7,B20
Mymensingh,2018,9,44,9,B20
Mymensingh,2018,10,7,1,B20
Mymensingh,2018,11,2,0,B20
Mymensingh,2018,12,0,0,B20
Mymensingh,2019,1,0,0,B20
Mymensingh,2019,2,9,0,B20
Mymensingh,2019,3,20,1,B20
Mymensingh,2019,4,36,0,B20
Mymensingh,2019,5,49,10,B20
Mymensingh,2019,6,68,2,B20
Mymensingh,2019,7,71,9,B20
Mymensingh,2019,8,22,6,B20
Mymensingh,2019,9,39,11,B20
Mymensingh,2019,10,21,1,B20
Mymensingh,2019,11,0,0,B20
Mymensingh,2019,12,0,0,B20
Mymensingh,2020,1,0,0,B20
Mymensingh,2020,2,9,0,B20
Mymensingh,2020,3,20,4,B20
Mymensingh,2020,4,36,5,B20
Mymensingh,2020,5,49,2,B20
Mymensingh,2020,6,67,8,B20
Mymensingh,2020,7,70,4,B20
Mymensingh,2020,8,22,9,B20
Mymensingh,2020,9,39,3,B20
Mymensingh,2020,10,21,2,B20
Mymensingh,2020,11,0,0,B20
Mymensingh,2020,12,0,0,B20
Mymensingh,2021,1,0,0,B20
Mymensingh,2021,2,0,0,B20
Mymensingh,2021,3,9,1,B20
Mymensingh,2021,4,30,1,B20
Mymensingh,2021,5,61,0,B20
Mymensingh,2021,6,60,3,B20
Mymensingh,2021,7,48,3,B20
Mymensingh,2021,8,18,0,B20
Mymensingh,2021,9,73,5,B20
Mymensingh,2021,10,27,7,B20
Mymensingh,2021,11,0,0,B20
Mymensingh,2021,12,0,0,B20
Mymensingh,2022,1,0,0,B20
Mymensingh,2022,2,0,0,B20
Mymensingh,2022,3,9,0,B20
Mymensingh,2022,4,21,2,B20
Mymensingh,2022,5,88,1,B20
Mymensingh,2022,6,61,1,B20
Mymensingh,2022,7,31,1,B20
Mymensingh,2022,8,64,0,B20
Mymensingh,2022,9,34,1,B20
Mymensingh,2022,10,24,1,B20
Mymensingh,2022,11,0,0,B20
Mymensingh,2022,12,0,0,B20
Mymensingh,2023,1,3,0,B20
Mymensingh,2023,2,3,0,B20
Mymensingh,2023,3,0,0,B20
Mymensingh,2023,4,32,1,B20
Mymensingh,2023,5,45,2,B20
Mymensingh,2023,6,95,2,B20
Mymensingh,2023,7,25,11,B20
Mymensingh,2023,8,28,5,B20
Mymensingh,2023,9,45,5,B20
Mymensingh,2023,10,26,0,B20
Mymensingh,2023,11,0,0,B20
Mymensingh,2023,12,0,0,B20
Mymensingh,2024,1,0,0,B20
Mymensingh,2024,2,1,0,B20
Mymensingh,2024,3,35,0,B20
Mymensingh,2024,4,18,0,B20
Mymensingh,2024,5,38,4,B20
Mymensingh,2024,6,30,0,B20
Mymensingh,2024,7,22,0,B20
Mymensingh,2024,8,28,,B20
Mymensingh,2024,9,54,,B20
Mymensingh,2024,10,22,,B20
Mymensingh,2024,11,0,,B20
Mymensingh,2024,12,0,,B20
Faridpur,2015,1,0,0,B20
Faridpur,2015,2,1,0,B20
Faridpur,2015,3,13,0,B20
Faridpur,2015,4,2,1,B20
Faridpur,2015,5,28,0,B20
Faridpur,2015,6,81,0,B20
Faridpur,2015,7,30,2,B20
Faridpur,2016,1,0,0,B20
Faridpur,2016,2,8,0,B20
Faridpur,2016,3,14,1,B20
Faridpur,2016,4,14,3,B20
Faridpur,2016,5,44,2,B20
Faridpur,2016,6,34,4,B20
Faridpur,2016,7,23,4,B20
Faridpur,2016,8,15,2,B20
Faridpur,2016,9,39,2,B20
Faridpur,2016,10,9,2,B20
Faridpur,2016,11,5,0,B20
Faridpur,2016,12,0,0,B20
Faridpur,2017,1,0,0,B20
Faridpur,2017,2,0,0,B20
Faridpur,2017,3,22,1,B20
Faridpur,2017,4,36,4,B20
Faridpur,2017,5,30,1,B20
Faridpur,2017,6,47,3,B20
Faridpur,2017,7,33,1,B20
Faridpur,2017,8,44,1,B20
Faridpur,2017,9,42,1,B20
Faridpur,2017,10,8,0,B20
Faridpur,2017,11,0,0,B20
Faridpur,2017,12,0,0,B20
Faridpur,2018,1,0,0,B20
Faridpur,2018,2,3,0,B20
Faridpur,2018,3,8,0,B20
Faridpur,2018,4,66,2,B20
Faridpur,2018,5,66,4,B20
Faridpur,2018,6,34,7,B20
Faridpur,2018,7,37,0,B20
Faridpur,2018,8,13,1,B20
Faridpur,2018,9,32,0,B20
Faridpur,2018,10,0,0,B20
Faridpur,2018,11,5,0,B20
Faridpur,2018,12,0,0,B20
Faridpur,2019,1,0,0,B20
Faridpur,2019,2,28,0,B20
Faridpur,2019,3,16,1,B20
Faridpur,2019,4,26,2,B20
Faridpur,2019,5,26,3,B20
Faridpur,2019,6,30,0,B20
Faridpur,2019,7,32,0,B20
Faridpur,2019,8,11,2,B20
Faridpur,2019,9,18,0,B20
Faridpur,2019,10,15,0,B20
Faridpur,2019,11,0,0,B20
Faridpur,2019,12,0,0,B20
Faridpur,2020,1,0,0,B20
Faridpur,2020,2,28,0,B20
Faridpur,2020,3,15,1,B20
Faridpur,2020,4,25,3,B20
Faridpur,2020,5,26,2,B20
Faridpur,2020,6,30,1,B20
Faridpur,2020,7,32,0,B20
Faridpur,2020,8,11,0,B20
Faridpur,2020,9,18,1,B20
Faridpur,2020,10,15,2,B20
Faridpur,2020,11,0,0,B20
Faridpur,2020,12,0,0,B20
Faridpur,2021,1,0,0,B20
Faridpur,2021,2,1,0,B20
Faridpur,2021,3,12,0,B20
Faridpur,2021,4,49,0,B20
Faridpur,2021,5,50,0,B20
Faridpur,2021,6,51,0,B20
Faridpur,2021,7,26,0,B20
Faridpur,2021,8,8,1,B20
Faridpur,2021,9,18,1,B20
Faridpur,2021,10,17,2,B20
Faridpur,2021,11,1,0,B20
Faridpur,2021,12,0,0,B20
Faridpur,2022,1,0,0,B20
Faridpur,2022,2,0,0,B20
Faridpur,2022,3,4,0,B20
Faridpur,2022,4,4,0,B20
Faridpur,2022,5,52,0,B20
Faridpur,2022,6,32,2,B20
Faridpur,2022,7,23,0,B20
Faridpur,2022,8,34,1,B20
Faridpur,2022,9,19,1,B20
Faridpur,2022,10,17,2,B20
Faridpur,2022,11,0,0,B20
Faridpur,2022,12,0,0,B20
Faridpur,2023,1,1,0,B20
Faridpur,2023,2,7,0,B20
Faridpur,2023,3,0,1,B20
Faridpur,2023,4,16,0,B20
Faridpur,2023,5,44,2,B20
Faridpur,2023,6,26,1,B20
Faridpur,2023,7,5,0,B20
Faridpur,2023,8,13,0,B20
Faridpur,2023,9,22,3,B20
Faridpur,2023,10,20,0,B20
Faridpur,2023,11,0,0,B20
Faridpur,2023,12,0,0,B20
Faridpur,2024,1,0,0,B20
Faridpur,2024,2,0,0,B20
Faridpur,2024,3,12,0,B20
Faridpur,2024,4,12,0,B20
Faridpur,2024,5,34,0,B20
Faridpur,2024,6,18,1,B20
Faridpur,2024,7,13,,B20
Faridpur,2024,8,10,,B20
Faridpur,2024,9,29,,B20
Faridpur,2024,10,15,,B20
Faridpur,2024,11,0,,B20
Faridpur,2024,12,0,,B20
Madaripur,2015,1,0,0,B20
Madaripur,2015,2,1,0,B20
Madaripur,2015,3,10,0,B20
Madaripur,2015,4,6,2,B20
Madaripur,2015,5,26,2,B20
Madaripur,2015,6,8,0,B20
Madaripur,2016,1,0,0,B20
Madaripur,2016,2,6,0,B20
Madaripur,2016,3,16,1,B20
Madaripur,2016,4,8,2,B20
Madaripur,2016,5,48,1,B20
Madaripur,2016,6,32,0,B20
Madaripur,2016,7,20,0,B20
Madaripur,2016,8,22,2,B20
Madaripur,2016,9,42,0,B20
Madaripur,2016,10,27,1,B20
Madaripur,2016,11,4,0,B20
Madaripur,2016,12,0,0,B20
Madaripur,2017,1,0,0,B20
Madaripur,2017,2,0,0,B20
Madaripur,2017,3,15,0,B20
Madaripur,2017,4,27,0,B20
Madaripur,2017,5,31,0,B20
Madaripur,2017,6,42,0,B20
Madaripur,2017,7,10,0,B20
Madaripur,2017,8,31,0,B20
Madaripur,2017,9,25,0,B20
Madaripur,2017,10,8,0,B20
Madaripur,2017,11,0,0,B20
Madaripur,2017,12,0,0,B20
Madaripur,2018,1,0,0,B20
Madaripur,2018,2,0,0,B20
Madaripur,2018,3,0,0,B20
Madaripur,2018,4,19,0,B20
Madaripur,2018,5,34,0,B20
Madaripur,2018,6,16,0,B20
Madaripur,2018,7,0,0,B20
Madaripur,2018,8,2,0,B20
Madaripur,2018,9,10,0,B20
Madaripur,2018,10,0,0,B20
Madaripur,2018,11,0,0,B20
Madaripur,2018,12,0,0,B20
Madaripur,2019,1,0,0,B20
Madaripur,2019,2,19,0,B20
Madaripur,2019,3,8,0,B20
Madaripur,2019,4,20,1,B20
Madaripur,2019,5,2,0,B20
Madaripur,2019,6,11,0,B20
Madaripur,2019,7,12,1,B20
Madaripur,2019,8,9,2,B20
Madaripur,2019,9,4,0,B20
Madaripur,2019,10,7,0,B20
Madaripur,2019,11,0,0,B20
Madaripur,2019,12,0,0,B20
Madaripur,2020,1,0,0,B20
Madaripur,2020,2,19,0,B20
Madaripur,2020,3,8,0,B20
Madaripur,2020,4,20,0,B20
Madaripur,2020,5,2,0,B20
Madaripur,2020,6,11,2,B20
Madaripur,2020,7,12,1,B20
Madaripur,2020,8,9,0,B20
Madaripur,2020,9,4,7,B20
Madaripur,2020,10,7,0,B20
Madaripur,2020,11,0,1,B20
Madaripur,2020,12,0,0,B20
Madaripur,2021,1,0,0,B20
Madaripur,2021,2,0,0,B20
Madaripur,2021,3,0,0,B20
Madaripur,2021,4,15,0,B20
Madaripur,2021,5,2,0,B20
Madaripur,2021,6,7,0,B20
Madaripur,2021,7,3,0,B20
Madaripur,2021,8,4,1,B20
Madaripur,2021,9,3,2,B20
Madaripur,2021,10,1,0,B20
Madaripur,2021,11,0,0,B20
Madaripur,2021,12,0,0,B20
Madaripur,2022,1,0,0,B20
Madaripur,2022,2,0,0,B20
Madaripur,2022,3,0,0,B20
Madaripur,2022,4,0,2,B20
Madaripur,2022,5,4,0,B20
Madaripur,2022,6,12,0,B20
Madaripur,2022,7,4,0,B20
Madaripur,2022,8,4,0,B20
Madaripur,2022,9,5,0,B20
Madaripur,2022,10,3,0,B20
Madaripur,2022,11,0,0,B20
Madaripur,2022,12,0,0,B20
Madaripur,2023,1,0,0,B20
Madaripur,2023,2,2,0,B20
Madaripur,2023,3,0,0,B20
Madaripur,2023,4,0,0,B20
Madaripur,2023,5,8,0,B20
Madaripur,2023,6,3,0,B20
Madaripur,2023,7,1,0,B20
Madaripur,2023,8,4,0,B20
Madaripur,2023,9,9,0,B20
Madaripur,2023,10,4,0,B20
Madaripur,2023,11,0,0,B20
Madaripur,2023,12,0,0,B20
Madaripur,2024,1,0,0,B20
Madaripur,2024,2,0,0,B20
Madaripur,2024,3,8,0,B20
Madaripur,2024,4,7,0,B20
Madaripur,2024,5,8,0,B20
Madaripur,2024,6,7,,B20
Madaripur,2024,7,4,,B20
Madaripur,2024,8,4,,B20
Madaripur,2024,9,8,,B20
Madaripur,2024,10,0,,B20
Madaripur,2024,11,0,,B20
Madaripur,2024,12,0,,B20
Srimangal,2015,1,0,0,B20
Srimangal,2015,2,0,1,B20
Srimangal,2015,3,12,0,B20
Srimangal,2015,4,7,5,B20
Srimangal,2015,5,8,9,B20
Srimangal,2016,1,3,0,B20
Srimangal,2016,2,14,0,B20
Srimangal,2016,3,27,4,B20
Srimangal,2016,4,92,21,B20
Srimangal,2016,5,93,3,B20
Srimangal,2016,6,41,10,B20
Srimangal,2016,7,17,5,B20
Srimangal,2016,8,63,13,B20
Srimangal,2016,9,61,27,B20
Srimangal,2016,10,32,6,B20
Srimangal,2016,11,3,0,B20
Srimangal,2016,12,0,0,B20
Srimangal,2017,1,0,0,B20
Srimangal,2017,2,0,0,B20
Srimangal,2017,3,55,0,B20
Srimangal,2017,4,98,0,B20
Srimangal,2017,5,70,5,B20
Srimangal,2017,6,103,6,B20
Srimangal,2017,7,29,11,B20
Srimangal,2017,8,49,11,B20
Srimangal,2017,9,65,4,B20
Srimangal,2017,10,35,7,B20
Srimangal,2017,11,0,0,B20
Srimangal,2017,12,0,0,B20
Srimangal,2018,1,2,0,B20
Srimangal,2018,2,1,1,B20
Srimangal,2018,3,22,2,B20
Srimangal,2018,4,70,6,B20
Srimangal,2018,5,101,5,B20
Srimangal,2018,6,80,8,B20
Srimangal,2018,7,24,11,B20
Srimangal,2018,8,39,17,B20
Srimangal,2018,9,56,9,B20
Srimangal,2018,10,11,0,B20
Srimangal,2018,11,1,0,B20
Srimangal,2018,12,0,0,B20
Srimangal,2019,1,0,0,B20
Srimangal,2019,2,23,0,B20
Srimangal,2019,3,38,0,B20
Srimangal,2019,4,46,5,B20
Srimangal,2019,5,81,8,B20
Srimangal,2019,6,68,16,B20
Srimangal,2019,7,33,7,B20
Srimangal,2019,8,41,9,B20
Srimangal,2019,9,48,8,B20
Srimangal,2019,10,31,3,B20
Srimangal,2019,11,1,0,B20
Srimangal,2019,12,0,0,B20
Srimangal,2020,1,0,0,B20
Srimangal,2020,2,23,1,B20
Srimangal,2020,3,38,2,B20
Srimangal,2020,4,46,3,B20
Srimangal,2020,5,80,3,B20
Srimangal,2020,6,68,15,B20
Srimangal,2020,7,33,5,B20
Srimangal,2020,8,41,13,B20
Srimangal,2020,9,48,7,B20
Srimangal,2020,10,31,7,B20
Srimangal,2020,11,0,0,B20
Srimangal,2020,12,0,0,B20
Srimangal,2021,1,4,0,B20
Srimangal,2021,2,0,0,B20
Srimangal,2021,3,2,4,B20
Srimangal,2021,4,83,2,B20
Srimangal,2021,5,77,4,B20
Srimangal,2021,6,99,7,B20
Srimangal,2021,7,38,6,B20
Srimangal,2021,8,40,2,B20
Srimangal,2021,9,46,10,B20
Srimangal,2021,10,33,7,B20
Srimangal,2021,11,3,0,B20
Srimangal,2021,12,0,0,B20
Srimangal,2022,1,0,0,B20
Srimangal,2022,2,3,0,B20
Srimangal,2022,3,20,0,B20
Srimangal,2022,4,12,2,B20
Srimangal,2022,5,65,1,B20
Srimangal,2022,6,38,0,B20
Srimangal,2022,7,44,16,B20
Srimangal,2022,8,44,9,B20
Srimangal,2022,9,65,8,B20
Srimangal,2022,10,32,2,B20
Srimangal,2022,11,0,0,B20
Srimangal,2022,12,0,0,B20
Srimangal,2023,1,5,0,B20
Srimangal,2023,2,2,0,B20
Srimangal,2023,3,0,0,B20
Srimangal,2023,4,29,1,B20
Srimangal,2023,5,64,1,B20
Srimangal,2023,6,61,2,B20
Srimangal,2023,7,58,3,B20
Srimangal,2023,8,60,0,B20
Srimangal,2023,9,50,4,B20
Srimangal,2023,10,39,1,B20
Srimangal,2023,11,0,0,B20
Srimangal,2023,12,2,0,B20
Srimangal,2024,1,0,0,B20
Srimangal,2024,2,3,0,B20
Srimangal,2024,3,35,3,B20
Srimangal,2024,4,29,8,B20
Srimangal,2024,5,33,8,B20
Srimangal,2024,6,51,1,B20
Srimangal,2024,7,43,,B20
Srimangal,2024,8,9,,B20
Srimangal,2024,9,30,,B20
Srimangal,2024,10,11,,B20
Srimangal,2024,11,0,,B20
Srimangal,2024,12,0,,B20
Sylhet,2015,1,0,0,B20
Sylhet,2015,2,9,0,B20
Sylhet,2015,3,30,1,B20
Sylhet,2015,4,17,10,B20
Sylhet,2015,5,62,4,B20
Sylhet,2015,6,99,14,B20
Sylhet,2016,1,0,0,B20
Sylhet,2016,2,10,2,B20
Sylhet,2016,3,42,2,B20
Sylhet,2016,4,185,30,B20
Sylhet,2016,5,89,17,B20
Sylhet,2016,6,70,21,B20
Sylhet,2016,7,31,16,B20
Sylhet,2016,8,73,28,B20
Sylhet,2016,9,70,26,B20
Sylhet,2016,10,20,3,B20
Sylhet,2016,11,4,0,B20
Sylhet,2016,12,0,0,B20
Sylhet,2017,1,0,0,B20
Sylhet,2017,2,14,0,B20
Sylhet,2017,3,64,2,B20
Sylhet,2017,4,130,5,B20
Sylhet,2017,5,112,3,B20
Sylhet,2017,6,111,17,B20
Sylhet,2017,7,27,14,B20
Sylhet,2017,8,82,21,B20
Sylhet,2017,9,82,11,B20
Sylhet,2017,10,45,12,B20
Sylhet,2017,11,0,0,B20
Sylhet,2017,12,0,0,B20
Sylhet,2018,1,0,0,B20
Sylhet,2018,2,8,1,B20
Sylhet,2018,3,35,1,B20
Sylhet,2018,4,80,5,B20
Sylhet,2018,5,93,4,B20
Sylhet,2018,6,64,8,B20
Sylhet,2018,7,36,3,B20
Sylhet,2018,8,46,15,B20
Sylhet,2018,9,47,5,B20
Sylhet,2018,10,1,1,B20
Sylhet,2018,11,2,0,B20
Sylhet,2018,12,1,0,B20
Sylhet,2019,1,0,0,B20
Sylhet,2019,2,11,0,B20
Sylhet,2019,3,24,1,B20
Sylhet,2019,4,76,10,B20
Sylhet,2019,5,100,14,B20
Sylhet,2019,6,69,12,B20
Sylhet,2019,7,32,19,B20
Sylhet,2019,8,28,23,B20
Sylhet,2019,9,34,21,B20
Sylhet,2019,10,5,4,B20
Sylhet,2019,11,0,0,B20
Sylhet,2019,12,0,0,B20
Sylhet,2020,1,0,0,B20
Sylhet,2020,2,11,0,B20
Sylhet,2020,3,24,0,B20
Sylhet,2020,4,76,1,B20
Sylhet,2020,5,99,2,B20
Sylhet,2020,6,66,9,B20
Sylhet,2020,7,32,2,B20
Sylhet,2020,8,27,6,B20
Sylhet,2020,9,34,4,B20
Sylhet,2020,10,5,11,B20
Sylhet,2020,11,0,0,B20
Sylhet,2020,12,0,0,B20
Sylhet,2021,1,2,0,B20
Sylhet,2021,2,3,0,B20
Sylhet,2021,3,7,4,B20
Sylhet,2021,4,44,8,B20
Sylhet,2021,5,73,3,B20
Sylhet,2021,6,77,8,B20
Sylhet,2021,7,67,13,B20
Sylhet,2021,8,37,2,B20
Sylhet,2021,9,60,33,B20
Sylhet,2021,10,23,7,B20
Sylhet,2021,11,0,0,B20
Sylhet,2021,12,0,0,B20
Sylhet,2022,1,0,0,B20
Sylhet,2022,2,0,0,B20
Sylhet,2022,3,27,0,B20
Sylhet,2022,4,49,5,B20
Sylhet,2022,5,75,4,B20
Sylhet,2022,6,69,4,B20
Sylhet,2022,7,40,10,B20
Sylhet,2022,8,54,4,B20
