,Dhaka,June,10,1.177,0.082,0.128,0.105,0.012,0.128,0.361,0.128,0.012,0.233,0.082,0.14,0.128,0.175,0.012,0.373,0.152,0.186,0.082,0.152,0.012,0.198,0.338,0.466,0.012,0.303,0.233,0.012,0.198,0.128,**,0.315,0.361,0.012,0.012,0.198,0.035,0.221,0.058,0.198,0.082,0.058,0.058,0.012,0.082,0.058,0.128,0.012,0.047,0.221,0.385,0.268,0.245,0.105,0.117,0.105,0.268,0.128,0.012,0.128,0.478,,0.047,0.152,0.058,0.361,0.012,0.012,0.082,0.175,0.105,0.128,0.058,0.058,0.128,0.152,0.082,0.082,0.198,0.047,0.035,0.012,0.012,0.012,0.012,0.082,0.186,0.152,0.082,0.128,0.058,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,June,11,1.294,0.012,0.023,0.035,0.012,0.105,0.117,0.082,0.012,0.117,0.058,0.082,0.093,0.07,0.012,0.117,0.07,0.093,0.012,0.093,0.035,0.012,0.058,0.105,0.012,0.105,0.093,0.012,0.128,0.082,**,0.093,0.082,0.012,0.012,0.035,0.012,0.047,0.012,0.035,0.035,0.012,0.012,0.012,0.012,0.012,0.07,0.012,0.012,0.07,0.186,0.128,0.128,0.082,0.093,0.058,0.128,0.047,0.012,0.07,0.07,,0.012,0.093,0.035,0.105,0.012,0.012,0.023,0.128,0.07,0.105,0.012,0.012,0.047,0.117,0.023,0.035,0.035,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.082,0.105,0.012,0.058,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,June,12,1.41,0.012,0.012,0.012,0.012,0.023,0.058,0.047,0.012,0.023,0.012,0.012,0.082,0.023,0.012,0.047,0.012,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.035,0.035,0.035,0.012,0.012,**,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.035,0.012,0.012,0.012,0.023,0.058,0.058,0.035,0.047,0.012,0.035,0.012,0.012,0.035,0.035,,0.012,0.035,0.012,0.023,0.012,0.012,0.012,0.047,0.012,0.058,0.012,0.012,0.012,0.047,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.035,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,June,13,1.527,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,**,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total,10.769,1.888,2.646,1.084,0.163,2.191,2.552,2.739,0.862,2.459,3.287,3.811,2.867,2.879,0.291,2.611,3.753,3.252,3.217,1.713,0.816,2.529,4.056,4.907,3.811,3.916,1.748,0.932,2.354,2.308,,3.8,5.175,2.669,3.998,2.867,2.075,4.674,1.62,3.03,2.622,0.233,0.816,0.198,1.131,2.214,2.436,0.163,1.154,1.037,3.648,1.445,2.681,3.776,3.054,1.853,3.298,2.191,1.235,3.555,3.392,,0.408,4.009,2.308,3.939,1.713,2.611,3.683,1.387,1.457,3.695,3.077,1.445,2.448,1.573,3.089,0.944,1.97,2.727,0.21,1.515,1.387,0.163,1.34,1.958,4.184,2.576,2.366,1.865,1.084,2.156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,July,0,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.047,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,July,1,0.012,0.012,0.012,0.047,0.047,0.047,0.082,0.012,0.012,0.012,0.035,0.012,0.012,0.012,0.012,0.035,0.012,0.047,0.058,0.012,0.012,0.058,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.058,0.012,0.012,0.035,0.245,0.023,0.012,0.012,0.012,0.128,0.07,0.012,0.012,0.012,0.012,0.012,0.07,0.047,0.128,0.128,0.058,0.012,0.012,0.012,0.012,0.012,0.105,0.058,0.07,0.047,0.012,0.082,0.105,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.035,0.361,0.245,0.478,0.245,0.245,0.012,0.012,0.012,0.012,0.361,0.012,0.012,0.012,0.012,0.128,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,July,2,0.058,0.082,0.198,0.07,0.117,0.128,0.175,0.012,0.175,0.198,0.105,0.175,0.082,0.012,0.117,0.058,0.105,0.221,0.07,0.058,0.035,0.198,0.105,0.012,0.117,0.093,0.105,0.117,0.012,0.245,0.012,0.105,0.245,0.396,0.152,0.128,0.058,0.128,0.28,0.186,0.128,0.023,0.012,0.012,0.023,0.14,0.268,0.093,0.28,0.105,0.012,0.012,0.012,0.012,0.035,0.245,0.128,0.221,0.105,0.012,0.28,0.315,0.012,0.012,0.047,0.012,0.012,0.07,0.012,0.047,0.105,0.058,0.035,0.058,1.061,1.177,1.41,2.11,1.41,0.944,0.361,0.012,1.41,1.41,0.944,0.012,0.012,0.012,0.944,0.478,0.828,0.128,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,July,3,0.152,0.082,0.385,0.093,0.431,0.326,0.268,0.093,0.618,0.513,0.128,0.478,0.186,0.012,0.326,0.128,0.21,0.478,0.093,0.128,0.093,0.373,0.175,0.047,0.373,0.186,0.152,0.175,0.058,0.396,0.023,0.361,0.385,0.618,0.245,0.163,0.152,0.175,0.361,0.245,0.163,0.012,0.012,0.047,0.047,0.315,0.629,0.012,0.408,0.14,0.012,0.012,0.012,0.035,0.14,0.186,0.186,0.291,0.198,0.012,0.466,0.49,0.047,0.012,0.093,0.012,0.117,0.233,0.012,0.245,0.338,0.233,0.198,0.21,1.643,1.527,1.876,2.226,2.459,1.41,0.478,0.012,1.177,2.226,0.012,0.012,0.012,0.012,1.643,0.012,1.294,0.245,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,July,4,0.198,0.618,0.093,0.233,0.245,0.466,0.361,0.035,0.641,0.291,0.233,0.245,0.198,0.012,0.012,0.233,0.245,0.245,0.198,0.385,0.012,0.175,0.245,0.256,0.443,0.28,0.175,0.233,0.14,0.373,0.058,0.524,0.49,0.699,0.35,0.105,0.268,0.559,0.478,0.618,0.198,0.082,0.245,0.245,0.012,0.373,0.711,0.245,0.478,0.361,0.012,0.012,0.012,0.047,0.082,0.361,0.373,0.315,0.198,0.012,0.524,0.513,0.082,0.012,0.07,0.012,0.152,0.268,0.012,0.291,0.385,0.245,0.291,0.315,3.159,3.275,3.508,2.809,2.809,2.11,1.993,0.012,1.993,3.392,0.245,0.012,0.478,0.478,2.343,0.944,1.643,0.478,0.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,July,5,0.245,0.711,0.012,0.478,0.221,0.618,0.408,0.012,0.676,0.245,0.163,0.152,0.058,0.012,0.035,0.338,0.268,0.268,0.408,0.49,0.035,0.117,0.361,0.466,0.524,0.256,0.186,0.315,0.291,0.338,0.058,0.594,0.524,0.431,0.455,0.082,0.35,0.594,0.594,0.734,0.256,0.128,0.361,0.385,0.012,0.408,0.793,0.338,0.711,0.338,0.012,0.012,0.07,0.082,0.058,0.478,0.501,0.152,0.198,0.012,0.594,0.559,0.07,0.012,0.21,0.012,0.128,0.338,0.012,0.385,0.315,0.42,0.361,0.385,4.207,4.557,4.674,3.392,2.343,5.373,2.459,0.361,2.226,5.256,0.128,0.012,1.061,1.061,4.557,3.392,2.459,0.711,3.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,July,6,0.198,0.828,0.023,0.781,0.198,0.186,0.245,0.012,0.723,0.21,0.455,0.117,0.303,0.012,0.152,0.373,0.291,0.28,0.256,0.688,0.117,0.21,0.408,0.373,0.793,0.758,0.198,0.268,0.431,0.361,0.082,0.664,0.501,0.385,0.478,0.082,0.385,0.664,0.408,0.606,0.431,0.221,0.268,0.536,0.047,0.455,0.839,0.291,0.839,0.396,0.012,0.012,0.128,0.105,0.035,0.618,0.629,0.268,0.105,0.105,0.361,0.478,0.035,0.012,0.14,0.012,0.117,0.396,0.035,0.769,0.221,0.361,0.455,0.501,5.373,4.907,5.373,4.79,3.625,7.005,1.993,1.061,2.459,7.821,0.245,0.012,1.41,1.41,6.772,7.587,3.858,1.177,6.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,July,7,0.221,0.734,0.152,0.769,0.734,0.758,0.303,0.012,0.711,0.315,0.478,0.361,0.315,0.012,0.315,0.303,0.431,0.839,0.268,0.606,0.163,0.315,0.361,0.373,0.641,0.711,0.198,0.291,0.723,0.291,0.117,0.758,0.664,0.478,0.14,0.152,0.758,0.688,0.431,0.594,0.408,0.152,0.012,0.128,0.058,0.49,0.466,0.012,0.769,0.373,0.012,0.012,0.047,0.152,0.245,0.594,0.594,0.245,0.058,0.093,0.594,0.536,0.012,0.012,0.221,0.012,0.245,0.478,0.128,0.548,0.256,0.466,0.501,0.548,5.723,5.14,4.79,5.373,3.741,3.508,2.226,1.76,2.692,5.839,0.711,0.711,1.876,1.876,7.005,4.324,1.41,0.128,3.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,July,8,0.221,0.781,0.012,0.49,0.769,0.711,0.256,0.012,0.699,0.455,0.536,0.501,0.268,0.012,0.338,0.291,0.385,0.256,0.268,0.478,0.42,0.117,0.338,0.326,0.478,0.688,0.385,0.303,0.594,0.245,0.245,0.711,0.618,0.466,0.093,0.105,0.594,0.641,0.653,0.338,0.361,0.012,0.012,0.21,0.245,0.513,0.233,0.245,0.629,0.361,0.012,0.012,0.082,0.221,0.303,0.606,0.618,0.128,0.012,0.082,0.14,0.571,0.012,0.012,0.198,0.012,0.42,0.501,0.175,0.501,0.326,0.431,0.524,0.49,4.79,5.256,4.441,2.343,4.207,2.343,1.061,1.41,2.809,3.508,0.944,0.478,0.944,0.944,3.508,3.625,0.478,0.012,1.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,July,9,0.128,0.594,0.023,0.466,0.594,0.594,0.093,0.012,0.688,0.594,0.559,0.629,0.256,0.012,0.082,0.28,0.256,0.198,0.28,0.233,0.373,0.012,0.338,0.256,0.326,0.082,0.221,0.326,0.501,0.175,0.49,0.734,0.186,0.221,0.07,0.058,0.117,0.594,0.723,0.175,0.338,0.012,0.012,0.711,0.291,0.559,0.303,0.629,0.606,0.315,0.012,0.012,0.128,0.268,0.385,0.559,0.583,0.198,0.012,0.128,0.163,0.699,0.012,0.012,0.175,0.082,0.536,0.559,0.152,0.571,0.455,0.373,0.571,0.455,4.557,5.373,3.625,0.478,2.11,0.012,1.061,1.294,2.576,1.177,0.478,0.245,0.478,0.478,1.643,2.692,1.177,0.012,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,July,10,0.082,0.128,0.186,0.245,0.245,0.315,0.023,0.012,0.245,0.175,0.198,0.315,0.012,0.012,0.012,0.152,0.128,0.128,0.128,0.175,0.14,0.012,0.012,0.128,0.268,0.035,0.058,0.058,0.245,0.035,0.117,0.583,0.152,0.058,0.058,0.023,0.466,0.431,0.734,0.221,0.245,0.012,0.012,0.093,0.058,0.594,0.361,0.012,0.035,0.245,0.012,0.012,0.058,0.105,0.221,0.361,0.373,0.082,0.012,0.07,0.082,0.058,0.012,0.012,0.082,0.128,0.245,0.338,0.093,0.023,0.163,0.221,0.245,0.35,2.11,2.576,3.159,0.361,1.177,0.012,0.361,0.828,1.876,0.944,0.245,0.012,0.012,0.012,0.711,0.828,0.478,0.012,0.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,July,11,0.012,0.058,0.07,0.082,0.128,0.07,0.012,0.012,0.082,0.105,0.128,0.035,0.012,0.012,0.012,0.012,0.058,0.035,0.058,0.058,0.082,0.012,0.07,0.012,0.047,0.012,0.012,0.012,0.047,0.012,0.023,0.338,0.128,0.012,0.035,0.012,0.128,0.128,0.023,0.035,0.058,0.012,0.012,0.047,0.035,0.07,0.14,0.082,0.012,0.117,0.012,0.012,0.012,0.035,0.105,0.152,0.128,0.058,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.093,0.105,0.023,0.012,0.105,0.093,0.012,0.012,0.245,1.177,1.527,1.41,0.711,0.128,0.012,0.012,0.361,0.594,0.711,0.245,0.012,0.012,0.012,0.478,0.012,0.012,0.012,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,July,12,0.012,0.012,0.012,0.012,0.012,0.023,0.012,0.012,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.082,0.012,0.012,0.012,0.012,0.012,0.035,0.047,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.361,0.012,0.012,0.012,0.012,0.012,0.012,0.245,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,July,13,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total,1.562,4.662,1.2,3.788,3.765,4.266,2.261,0.268,5.315,3.147,3.054,3.054,1.737,0.163,1.445,2.238,2.424,3.03,2.121,3.345,1.515,1.632,2.471,2.296,4.056,3.147,1.737,2.145,3.089,2.564,1.27,5.49,3.963,4.079,2.133,0.956,3.322,4.674,4.883,3.858,2.634,0.711,1.002,2.459,0.874,4.021,4.837,2.121,4.93,2.844,0.163,0.163,0.606,1.107,1.667,4.301,4.207,2.063,0.991,0.583,3.333,4.371,0.35,0.163,1.305,0.431,2.121,3.252,0.688,3.531,2.704,2.867,3.252,3.625,34.196,35.594,34.779,25.221,24.289,22.774,12.051,7.157,19.86,32.681,4.476,1.562,6.34,6.34,29.767,23.939,13.683,2.96,16.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,August,0,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,**,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,August,1,0.128,0.012,0.023,0.012,0.012,0.012,0.128,0.012,0.012,0.012,0.023,0.023,0.012,0.012,0.023,0.035,0.047,0.035,0.023,0.035,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,**,0.012,0.058,0.012,0.012,0.012,0.012,0.012,0.023,0.023,0.058,0.035,0.047,0.035,0.023,0.012,0.012,0.035,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.035,0.012,0.012,0.012,0.012,0.012,0.035,0.012,0.128,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.245,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,August,2,0.245,0.058,0.14,0.093,0.152,0.082,0.093,0.012,0.128,0.058,0.163,0.012,0.012,0.058,0.105,0.117,0.245,0.198,0.152,0.152,0.128,0.093,0.152,0.082,0.105,0.163,0.105,0.082,0.117,0.105,**,0.082,0.198,0.012,0.012,0.012,0.082,0.012,0.082,0.012,0.245,0.221,0.198,0.268,0.245,0.012,0.012,0.082,0.012,0.058,0.012,0.012,0.012,0.012,0.233,0.175,0.047,0.07,0.012,0.245,0.082,0.105,0.361,0.944,0.711,0.012,2.576,0.128,0.128,0.361,0.245,0.478,0.012,0.128,0.012,0.361,0.944,0.361,0.245,0.128,0.012,0.478,0.711,0.944,0.245,0.128,0.012,0.012,0.128,1.061,1.41,0.128,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,August,3,0.361,0.105,0.233,0.14,0.291,0.198,0.128,0.07,0.256,0.478,0.513,0.117,0.012,0.245,0.385,0.291,0.559,0.256,0.175,0.268,0.256,0.093,0.361,0.14,0.21,0.082,0.233,0.175,0.128,0.163,**,0.035,0.163,0.035,0.012,0.082,0.152,0.082,0.338,0.501,0.385,0.315,0.245,0.443,0.291,0.035,0.012,0.128,0.012,0.163,0.012,0.012,0.012,0.012,0.326,0.49,0.082,0.093,0.012,0.221,0.163,0.128,1.294,1.41,1.41,0.012,4.324,0.478,0.478,0.012,0.944,1.177,0.245,0.478,0.012,1.177,2.226,1.876,0.478,0.012,1.41,0.012,2.11,1.76,0.478,0.828,0.012,0.012,0.245,2.226,2.576,0.245,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,August,4,0.478,0.198,0.21,0.233,0.245,0.256,0.152,0.07,0.268,0.431,0.653,0.198,0.012,0.361,0.466,0.466,0.594,0.291,0.175,0.455,0.315,0.221,0.385,0.268,0.221,0.303,0.221,0.221,0.175,0.07,**,0.338,0.245,0.07,0.186,0.105,0.734,0.245,0.501,0.047,0.629,0.361,0.42,0.571,0.361,0.035,0.012,0.291,0.035,0.175,0.012,0.012,0.012,0.035,0.478,0.478,0.128,0.245,0.082,0.093,0.268,0.128,1.061,2.11,1.876,1.177,3.508,2.11,0.711,0.012,2.576,1.41,0.711,1.41,0.012,2.11,2.809,2.343,2.11,0.478,2.343,0.711,4.207,3.275,1.177,1.294,0.711,0.478,0.711,2.925,2.11,0.944,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,August,5,0.594,0.268,0.163,0.21,0.245,0.315,0.152,0.128,0.233,0.42,0.769,0.28,0.012,0.431,0.501,0.548,0.723,0.361,0.163,0.175,0.361,0.466,0.408,0.117,0.221,0.338,0.245,0.233,0.221,0.385,**,0.338,0.315,0.105,0.082,0.152,0.897,0.012,0.594,0.047,0.361,0.385,0.361,0.594,0.303,0.023,0.058,0.338,0.058,0.198,0.012,0.047,0.012,0.082,0.594,0.443,0.198,0.233,0.128,0.012,3.508,0.221,0.245,2.343,2.11,2.11,2.343,3.042,1.177,0.012,4.091,0.478,0.944,3.392,2.343,3.275,3.508,2.576,3.042,0.944,2.925,1.177,5.606,4.091,1.41,1.41,1.061,0.711,1.177,3.974,1.876,1.177,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,August,6,0.711,0.396,0.245,0.163,0.233,0.338,0.315,0.198,0.338,0.688,0.746,0.175,0.012,0.315,0.548,0.781,0.734,0.431,0.186,0.198,0.07,0.42,0.431,0.117,0.245,0.28,0.198,0.012,0.28,0.245,**,0.431,0.245,0.594,0.012,0.198,0.303,0.186,0.012,0.466,0.047,0.361,0.128,0.897,0.245,0.058,0.21,0.058,0.105,0.245,0.012,0.128,0.012,0.105,0.769,0.256,0.303,0.221,0.012,0.105,0.455,0.256,0.012,2.343,3.741,3.042,1.993,3.508,1.294,0.012,5.49,1.177,1.061,3.625,5.723,4.674,4.557,2.809,3.625,1.177,3.625,1.643,8.054,5.49,0.944,1.876,1.294,2.226,1.41,5.14,1.41,2.576,3.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,August,7,0.828,0.35,0.268,0.245,0.012,0.256,0.198,0.047,0.152,0.49,0.478,0.175,0.012,0.501,0.524,0.594,0.828,0.49,0.128,0.175,0.128,0.536,0.466,0.093,0.105,0.186,0.315,0.012,0.128,0.175,**,0.513,0.221,0.571,0.128,0.571,0.186,0.361,0.862,0.245,0.373,0.688,0.373,0.501,0.385,0.07,0.023,0.082,0.128,0.221,0.012,0.105,0.012,0.186,0.478,0.431,0.128,0.361,0.128,0.233,0.361,0.291,0.594,1.643,4.674,3.974,2.11,2.11,1.061,0.012,1.177,1.061,0.944,2.343,1.76,3.741,3.508,2.343,1.876,1.177,3.974,3.275,6.072,4.674,1.177,2.11,1.993,1.41,2.343,2.11,1.527,2.343,2.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,August,8,0.944,0.385,0.28,0.268,0.012,0.186,0.245,0.221,0.093,0.245,0.268,0.128,0.012,0.361,0.513,0.163,0.653,0.583,0.128,0.152,0.245,0.268,0.268,0.012,0.082,0.012,0.35,0.128,0.07,0.058,**,0.012,0.198,0.385,0.268,0.594,0.012,0.303,0.816,0.385,0.385,0.711,0.012,0.548,0.478,0.07,0.035,0.105,0.152,0.175,0.012,0.093,0.012,0.012,0.338,0.35,0.105,0.152,0.221,0.326,0.315,0.315,1.177,0.012,4.907,4.207,2.459,3.042,1.527,0.245,0.711,0.828,0.944,1.41,1.876,2.11,2.343,1.876,0.245,1.294,1.41,1.643,3.508,4.907,0.245,3.508,0.245,0.245,2.925,1.177,2.11,3.275,1.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
