,Dinajpur,June,7,0.938,0.191,0.938,1.198,1.094,0.694,1.233,0.538,1.128,1.111,0.399,0.59,0.99,0.972,0.799,0.764,0.573,0.799,1.128,1.076,1.094,0.573,1.146,1.076,0.781,0.017,0.347,1.094,1.111,0.21,,0.656,0.667,0.691,0.129,0.117,0.281,0.761,0.714,0.761,0.738,0.304,0.117,0.246,0.386,0.07,0.422,0.234,0.222,0.199,0.234,0.246,0.679,0.679,0.761,0.761,0.574,0.433,0.351,0.07,0.304,,3,2.5,5.5,6.4,5.7,6,6,3.5,5.8,6.4,4.9,2.1,3.2,2,2.5,1.5,4.9,3.2,0,3.2,4.1,2.6,5,5.7,5.1,5.3,3.5,3.3,1.9,0,,0.938,0.608,0.972,0.017,0.33,0.26,0.122,0.295,0.313,0.295,0.521,0.625,0.33,0.122,0.191,0.191,0.3,0.4,0.2,0.3,0.2,0.2,0.6,0.5,0.6,0.6,0.5,0.2,0.6,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,June,8,0.885,0.017,0.816,1.094,1.111,0.538,1.128,0.972,1.042,0.625,0.26,1.042,0.503,0.799,0.556,0.833,0.538,0.694,0.816,0.799,0.868,0.347,1.128,1.042,0.451,0.017,0.191,0.017,0.938,0.18,,0.41,0.644,0.667,0.691,0.234,0.246,0.504,0.269,0.714,0.504,0.48,0.105,0.035,0.094,0.316,0.644,0.023,0.187,0.199,0.246,0.246,0.176,0.176,0.679,0.679,0.656,0.082,0.55,0.059,0.714,,1.8,4.1,5.1,3.9,4.4,3.7,2.2,2.2,4.8,5.6,5.8,2.2,4.5,1.9,1.8,2.4,2.2,2.2,2.1,2.2,5.7,1.7,4.7,6.2,6,3.6,4.5,2.8,1,0,,1.007,0.712,0.885,0.017,0.243,0.313,0.208,0.26,0.208,0.399,0.278,0.347,0.382,0.191,0.104,0.208,0.2,0.4,0.6,0,0.4,0.7,0.4,0.3,0.4,0.6,0.3,0.5,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,June,9,0.972,0.313,0.017,0.069,0.764,0.503,0.747,0.347,0.729,0.66,0.451,0.538,0.642,0.417,0.503,0.799,0.608,0.625,0.556,0.781,0.365,0.278,1.007,0.972,0.365,0.66,0.243,0.017,0.972,0.186,,0.504,0.457,0.504,0.597,0.211,0.211,0.445,0.527,0.468,0.398,0.55,0.07,0.176,0.117,0.562,0.105,0.047,0.094,0.152,0.164,0.621,0.164,0.164,0.55,0.55,0.55,0.059,0.234,0.258,0.585,,3.4,4.5,4.5,4.2,1.7,0.2,1.6,1.7,3.7,3.1,3,0,5.5,2.1,0,2,1.4,1.2,1.3,1.2,4.9,3.1,4.2,5.6,4.5,1.3,5.2,2.4,0.3,0,,0.92,0.781,0.816,0.017,0.208,0.208,0.451,0.313,0.278,0.33,0.26,0.313,0.417,0.139,0.33,0.608,0.1,0.5,0.5,0,0.4,0.6,0.3,0.5,0.5,0.4,0.5,0.4,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,June,10,0.573,0.243,0.208,0.556,0.608,0.434,0.521,0.538,0.469,0.451,0.278,0.434,0.382,0.295,0.33,0.677,0.469,0.382,0.365,0.417,0.26,0.226,0.938,0.764,0.191,0.295,0.451,0.017,0.642,0.129,,0.211,0.269,0.293,0.164,0.199,0.105,0.293,0.211,0.187,0.211,0.199,0.129,0.105,0.082,0.176,0.141,0.07,0.082,0.199,0.375,0.023,0.351,0.351,3.923,0.41,0.363,0.035,0.258,0.152,0.246,,2,2.8,3.2,3.3,0,1.3,1.8,2.3,2.4,2.7,2.4,0,3.4,1.3,0,3.1,0.9,3.4,2,3.4,3.4,0.8,3.4,3.3,3.6,0.5,2.5,3.2,1.6,0,,0.243,0.799,0.573,0.017,0.017,0.191,0.191,0.191,0.208,0.243,0.208,0.226,0.295,0.243,0.052,0.642,0.3,0.3,0.3,0,0.3,0.4,0.3,0.5,0.4,0.7,0.3,0.4,0.7,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,June,11,0.365,0.226,0.365,0.313,0.347,0.347,0.313,0.226,0.191,0.243,0.226,0.208,0.278,0.174,0.226,0.365,0.156,0.191,0.191,0.243,0.174,0.035,0.538,0.347,0.087,0.017,0.191,0.017,0.538,0.111,,0.059,0.012,0.129,0.187,0.117,0.035,0.012,0.164,0.129,0.129,0.129,0.059,0.082,0.059,0.164,0.035,0.023,0.035,0.222,0.222,0.047,0.234,0.234,0.199,0.199,0.246,0.035,0.012,0.105,0.211,,1,1.1,1.6,1.5,0,1,1.2,1.3,1.2,1.7,1.4,0,1.5,0.9,0,0.9,1,2,0,2,1.5,0.8,1.4,2.3,2,0.2,0,1.6,2.5,0,,0.208,0.486,0.503,0.017,0.017,0.156,0.156,0.174,0.139,0.208,0.122,0.191,0.191,0.104,0.017,0.313,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,June,12,0.226,0.087,0.122,0.139,0.087,0.052,0.052,0.069,0.052,0.069,0.052,0.017,0.104,0.052,0.191,0.243,0.017,0.052,0.035,0.035,0.035,0.017,0.226,0.087,0.017,0.017,0.069,0.017,0.295,0.069,,0.059,0.012,0.012,0.059,0.035,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.047,0.012,0.012,0.012,0.012,0.012,0.176,0.059,0.035,0.07,0.07,0.059,0.059,0.082,0.012,0.012,0.047,0.047,,0.5,0.2,0.4,0.3,0,0.3,0.3,0.5,0.5,0.6,0.4,0,0.5,0.7,0,0.2,0.7,0.1,0,0.1,0.4,0.3,0.6,1,0.4,0,0,0.1,0.5,0,,0.174,0.313,0.33,0.017,0.017,0.017,0.069,0.104,0.069,0.069,0.035,0.069,0.104,0.017,0.017,0.156,0,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,June,13,0.104,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.069,0.017,0.017,0.017,0.017,0.017,0.017,0.069,0.017,0.017,0.017,0.017,0.017,0.104,0.035,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.052,0.174,0.122,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total,6.285,1.215,5.208,7.326,7.465,4.375,7.76,5.434,8.281,5.208,2.17,7.031,7.292,7.396,3.819,6.753,4.896,4.444,7.101,4.167,7.5,4.045,9.358,9.34,4.983,1.892,3.316,5.972,6.892,1.44,,4.508,5.094,5.55,3.126,2.482,2.67,4.895,3.864,5.129,4.016,2.81,1.194,1.522,2.143,2.646,3.513,1.276,1.077,1.979,2.6,2.822,3.607,3.607,9.016,5.504,4.731,1.909,2.763,2.225,4.977,0,23,36.7,35.4,44.2,35.2,30.1,33.9,23,34.2,47.9,28.9,8,33.7,22.1,17.4,25.1,28,24.4,10.4,14.6,33.3,24.6,37.6,45.2,43.9,29.6,17.8,26.7,18.8,0,,6.563,4.792,6.285,0.226,1.181,2.188,1.319,1.736,1.719,1.979,1.91,2.135,2.101,0.938,2.344,2.517,1.875,2.535,2.934,1.51,2.188,3.785,3.472,4.149,4.358,3.681,3.073,4.028,5.122,5.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,July,0,0.104,0.087,0.035,0.278,0.226,0.191,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.104,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,July,1,0.66,0.156,0.365,0.434,0.382,0.243,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.26,0.017,0.191,0.156,0.347,0.017,0.017,0.017,0.017,0.26,0.017,0.243,0.208,0.226,0.382,0.164,0.023,0.023,0.035,0.035,0.023,0.023,0.012,0.082,0.023,0.023,0.023,0.035,0.023,0.023,0.035,0.023,0.012,0.012,0.023,0.023,0.035,0.035,0.023,0.023,0.012,0.012,0.023,0.012,0.012,0.023,0,0,0,0,0.6,0,0,0.9,2.4,0,0,0.7,0,0,0,1.2,0,0,0.3,0,0,0.9,3.2,1.2,0.3,0.9,0.3,2.3,0.4,0.6,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.052,0.035,0.052,0.069,0.052,0.069,0.052,0.017,0.052,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,July,2,0.59,0.313,0.243,0.642,0.278,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.278,0.382,0.017,0.399,0.503,0.017,0.017,0.017,0.017,0.365,0.278,0.33,0.33,0.313,0.556,0.141,0.164,0.152,0.164,0.082,0.059,0.105,0.023,0.152,0.105,0.105,0.07,0.082,0.105,0.023,0.129,0.117,0.105,0.012,0.176,0.141,0.094,0.105,0.07,0.105,0.012,0.059,0.047,0.059,0.082,0.152,0,0,0,0,0.9,0.3,0,1.4,4.6,0.6,0,2,0,0,0,2.5,0,0,0.1,0,0,1.1,4.9,0.8,1.5,1,0.9,3.4,0.6,1.8,0.7,0.156,0.226,0.122,0.104,0.208,0.174,0.26,0.139,0.243,0.295,0.278,0.295,0.313,0.208,0.104,0.347,0.2,0.3,0.3,0.1,0.2,0.1,0.2,0.2,0,0,0.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,July,3,0.677,0.122,0.399,0.573,0.417,0.764,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.833,0.868,0.017,0.851,0.712,0.017,0.017,0.017,0.017,0.799,0.382,0.764,0.573,0.885,0.747,0.222,0.246,0.199,0.222,0.152,0.07,0.082,0.07,0.316,0.222,0.152,0.211,0.234,0.222,0.234,0.199,0.316,0.199,0.211,0.152,0.328,0.246,0.363,0.316,0.07,0.012,0.234,0.363,0.117,0.152,0.293,0,0,0,0,1,1.1,0,2.2,4.1,1.1,0.4,4.2,0,0,0.3,3.5,0,1.3,0.2,1,1.8,4,5.8,0.5,2.1,1.3,1.1,4,1.5,2.8,1.6,0.278,0.434,0.313,0.347,0.365,0.399,0.434,0.417,0.451,0.365,0.382,0.417,0.486,0.365,0.365,0.451,0.4,0.5,0.5,0.4,0.3,0.3,0.4,0.2,0.2,0,0.4,0.3,0.2,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,July,4,0.747,0.521,0.365,1.024,0.747,0.573,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.868,0.729,0.833,0.399,0.972,1.007,0.017,0.208,0.174,0.174,0.833,0.017,0.712,0.642,1.007,0.642,0.34,0.386,0.316,0.386,0.141,0.094,0.094,0.117,0.351,0.246,0.222,0.375,0.433,0.316,0.328,0.386,0.515,0.234,0.386,0.07,0.457,0.351,0.492,0.457,0.351,0.059,0.632,0.515,0.141,0.316,0.316,0,0,0.8,0.3,2.1,2.5,0,1.2,5.8,3.4,0,4.7,1.4,1,1.1,4.7,0,2.5,0.9,1.1,2.6,4.5,3.6,3.7,2.3,1,4.5,5,3.3,2.7,2.7,0.451,0.66,0.747,0.469,0.538,0.451,0.382,0.66,0.816,0.556,0.625,0.677,0.799,0.642,0.799,0.92,0.9,0.6,0.6,0.5,0.4,0.2,0.7,0.5,0.4,0.4,0.5,0.3,0.3,0.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,July,5,1.024,0.451,0.694,0.694,0.955,0.399,0.017,0.017,0.017,0.017,0.017,0.26,0.017,0.313,0.122,0.833,0.972,0.972,0.556,1.076,0.712,0.052,0.382,0.191,0.208,0.816,0.017,0.573,0.521,0.799,0.59,0.398,0.152,0.41,0.281,0.48,0.281,0.105,0.515,0.269,0.316,0.316,0.34,0.621,0.199,0.445,0.222,0.585,0.328,0.597,0.281,0.679,0.457,0.761,0.609,0.433,0.07,0.504,0.714,0.34,0.41,0.363,0,0,1.2,0,1.2,3.8,0.3,1.9,8.2,4.3,0,5.8,2.9,3.3,1,5.4,0,0.3,1.7,3,3.8,5,3.4,2.8,2.5,2.2,5.5,5.8,0.8,2.5,4.4,0.538,0.573,0.833,0.573,0.625,0.521,0.434,0.625,0.295,0.747,0.816,0.781,0.851,0.92,0.365,0.972,1,0.7,0.9,0.9,0.6,0.3,0.9,1.1,0.5,0.6,0.5,0.3,0.4,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,July,6,1.076,0.573,0.052,0.226,1.094,0.486,1.024,0.017,0.017,0.017,0.017,0.451,0.017,0.938,1.094,0.677,0.573,1.042,0.781,1.163,0.677,0.295,0.434,0.747,0.278,0.799,0.017,0.556,0.469,1.111,0.712,0.398,0.269,0.41,0.48,0.41,0.258,0.117,0.351,0.34,0.258,0.34,0.386,0.562,0.375,0.433,0.667,0.714,0.363,0.644,0.48,0.703,0.55,0.703,0.621,0.504,0.094,0.749,0.621,0.386,0.433,0.316,0,0,1.6,0.2,4.2,5.5,1,1.5,8.5,4.4,0,6.4,3.7,2.6,0.7,5.7,0,2.8,2,3.7,1.3,5.5,3.7,3.4,4.6,4.2,4.7,5.5,2,0.9,1.2,0.625,0.503,0.972,0.503,0.851,0.451,0.399,0.608,0.833,0.781,0.729,0.868,0.747,1.024,0.955,1.007,1.1,0.8,1,0.9,0.9,0.6,0.9,1,0.6,0.6,0.5,0.4,0.7,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,July,7,1.233,0.156,0.347,0.747,1.233,0.538,1.111,0.017,0.017,0.017,0.017,0.608,0.226,0.885,1.302,0.816,0.99,1.059,0.712,1.111,1.024,0.313,0.573,0.59,0.191,0.747,0.017,0.677,0.972,1.215,0.729,0.012,0.269,0.211,0.386,0.258,0.281,0.164,0.363,0.363,0.351,0.433,0.749,0.258,0.351,0.55,0.749,0.738,0.328,0.808,0.855,0.726,0.433,0.761,0.738,0.703,0.152,0.785,0.738,0.457,0.504,0.012,0,1.9,0.7,2.8,2.9,2.5,1.5,2,8.4,4,5,6.8,4.2,1.2,0.9,6.4,0,1.1,2.3,4,4.2,5.8,3,2.6,5.9,3.2,5,6.3,1.6,1.9,1.8,0.365,0.382,1.007,0.33,1.076,0.712,0.885,0.729,1.059,0.833,0.503,1.163,0.938,1.059,1.076,0.538,1.1,0.7,1.1,1,1.2,1,1,0.9,0.7,0.5,0.5,0.5,0.9,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,July,8,0.538,0.122,0.642,0.469,0.469,0.538,0.92,0.017,0.017,0.017,0.017,0.573,0.642,0.642,1.25,0.868,0.608,0.677,0.451,0.295,0.781,0.191,0.208,0.382,0.799,0.712,0.851,0.833,0.938,0.955,0.469,0.269,0.047,0.761,0.773,0.258,0.234,0.082,0.351,0.398,0.386,0.152,0.363,0.316,0.316,0.574,0.703,0.679,0.351,0.269,0.785,0.761,0.726,0.738,0.773,0.714,0.082,0.703,0.293,0.433,0.141,0.117,0,2.5,0,3.6,1.2,1,2,3.8,6.2,0,4,5.6,2.3,0.5,1.3,5.8,0.5,1.7,1.6,4.2,2.8,6.2,2.5,2.9,2.8,0,3.5,5.5,0,3.5,0,0.26,0.017,0.729,0.816,0.59,0.556,0.712,0.903,0.938,0.642,0.851,1.024,0.99,1.146,1.146,0.712,1,0.5,1.2,1.1,1.1,0.9,0.9,0.7,0.9,0.4,0.3,0.6,0.5,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,July,9,0.851,0.122,0.365,0.538,0.781,0.642,0.747,0.503,0.017,0.017,0.017,0.677,0.538,0.365,0.642,0.816,0.764,0.017,0.417,0.347,0.677,0.486,0.017,0.017,0.451,0.503,0.92,0.729,0.781,0.712,0.33,0.667,0.187,0.293,0.504,0.375,0.164,0.222,0.304,0.281,0.34,0.082,0.059,0.304,0.492,0.515,0.621,0.574,0.527,0.691,0.738,0.621,0.55,0.585,0.679,0.55,0.164,0.738,0.504,0.351,0.129,0.375,1.5,0.4,1.5,3,0.3,0.8,2.6,5.2,4.8,0,4.5,4.8,1.9,0.2,1.8,1.3,1.2,1.5,0,1,2.1,4.9,5.5,5.3,2,0,2.4,4.8,0,2.1,1.1,0.156,0.017,0.503,0.573,0.347,0.399,1.007,0.99,0.972,0.538,0.729,0.903,1.059,0.851,0.99,1.007,0.8,0.9,0.7,0.9,0.9,0.9,0.8,0.4,0.5,0.5,0.4,0.3,0.4,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,July,10,0.625,0.122,0.191,0.26,0.278,0.712,0.573,0.017,0.017,0.017,0.017,0.538,0.417,0.295,0.694,0.399,0.278,0.017,0.278,0.365,0.538,0.503,0.017,0.017,0.347,0.33,0.781,0.677,0.573,0.538,0.226,0.258,0.351,0.176,0.222,0.082,0.105,0.269,0.246,0.152,0.222,0.047,0.012,0.222,0.398,0.082,0.246,0.504,0.48,0.55,0.597,0.152,0.269,0.562,0.703,0.386,0.141,0.492,0.597,0.492,0.105,0.199,0.9,1.6,1.2,1.2,0.4,0.7,0.4,1.1,3.2,0.7,2,3.4,1,0,0.8,2.6,0.7,2.2,2.4,0.8,1,3.7,1.7,3.3,2.4,1.1,1.4,1.3,0,1.7,1.2,0.208,0.017,0.278,0.885,0.434,0.469,0.799,0.868,0.747,0.903,0.538,0.868,0.938,0.625,0.747,0.885,0.6,0.9,0.9,0,0.2,0.6,0.6,0.4,0.2,0.3,0.4,0.5,0.4,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,July,11,0.347,0.313,0.365,0.191,0.174,0.156,0.417,0.017,0.017,0.017,0.017,0.33,0.191,0.191,0.382,0.208,0.243,0.017,0.26,0.226,0.191,0.226,0.017,0.017,0.278,0.26,0.694,0.226,0.226,0.191,0.156,0.141,0.34,0.152,0.176,0.234,0.445,0.258,0.152,0.222,0.141,0.023,0.012,0.316,0.164,0.129,0.199,0.316,0.304,0.621,0.363,0.176,0.199,0.398,0.386,0.246,0.199,0.386,0.176,0.246,0.152,0.105,0.8,1,1,0.2,0.5,0.3,0,1.1,1.2,0,1.3,1.1,0.2,0,0.4,0.8,1.1,0.7,1.4,0,1.2,2.6,1,2.3,1,0.8,0.9,0.2,1,1.1,0.8,0.122,0.017,0.017,0.503,0.451,0.556,0.208,0.642,0.556,0.608,0.556,0.434,0.59,0.556,0.538,0.712,0.6,0.7,0.6,0,0.2,0.4,0.2,0.3,0.3,0.2,0,0.3,0.2,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,July,12,0.156,0.208,0.035,0.122,0.052,0.017,0.069,0.017,0.017,0.017,0.017,0.087,0.017,0.382,0.104,0.017,0.122,0.017,0.104,0.087,0.017,0.017,0.017,0.017,0.295,0.069,0.556,0.069,0.069,0.017,0.052,0.141,0.141,0.152,0.152,0.059,0.152,0.07,0.047,0.012,0.047,0.012,0.012,0.105,0.117,0.082,0.117,0.176,0.059,0.035,0.012,0.082,0.222,0.258,0.059,0.059,0.012,0.035,0.141,0.129,0.105,0.023,0,0,0.3,0,0,0.1,0,0.3,0.6,0,0.4,0.4,0,0,0,0,0.1,0.2,0,0,0.2,0.9,0.4,0.9,0.4,0.6,0.4,0,0.6,0.2,0,0.139,0.017,0.017,0.26,0.295,0.399,0.191,0.174,0.26,0.278,0.226,0.313,0.26,0.295,0.365,0.33,0.5,0.5,0.3,0,0.2,0.3,0,0.2,0.1,0.1,0,0.3,0.2,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,July,13,0.017,0.104,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.052,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.012,0.105,0.047,0.047,0.07,0.023,0.023,0.012,0.012,0.012,0.012,0.012,0.035,0.035,0.023,0.023,0.035,0.035,0.258,0.035,0.012,0.082,0.012,0.012,0.012,0.012,0.012,0.023,0.012,0.035,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.017,0.017,0.017,0.052,0.069,0.035,0.052,0.069,0.069,0.069,0.052,0.069,0.035,0.052,0.052,0.069,0.1,0.1,0.1,0,0,0,0,0.1,0,0,0,0.1,0,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total,8.646,3.368,4.115,6.215,7.101,5.295,4.983,0.729,0.243,0.243,0.243,3.628,2.17,4.149,5.694,5.59,6.771,5.955,4.219,7.083,7.222,2.188,1.962,2.24,3.108,6.528,4.583,6.424,6.337,8.003,5.625,3.185,2.693,3.314,3.841,2.646,2.201,1.628,2.576,2.963,2.681,1.932,2.635,3.536,3.126,3.454,4.309,5.304,3.337,5.105,4.578,4.871,4.227,5.785,5.457,4.169,1.03,5.351,4.766,3.185,2.588,2.319,3.2,7.4,8.3,11.3,15.3,18.6,7.8,22.6,58,18.5,17.6,46,17.6,8.8,8.3,39.9,3.6,14.3,12.9,18.8,21,45.2,39.3,30.1,27.8,16.3,30.6,44.4,11.8,21.8,15.5,3.333,2.899,5.573,5.434,5.868,5.139,5.781,6.875,7.274,6.667,6.354,7.865,8.073,7.795,7.517,8.003,8.368,6.875,8.073,5.816,6.215,5.486,6.667,5.885,4.549,3.507,3.837,4.063,4.201,3.264,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,August,0,0.017,0.017,0.469,0.017,0.191,0.052,0.017,0.017,0.017,0.278,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.295,0.538,0.226,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,August,1,0.017,0.017,0.694,0.486,0.469,0.399,0.017,0.017,0.017,1.094,0.434,0.556,0.017,0.017,0.017,0.017,0.017,0.365,0.226,0.503,0.729,0.747,0.486,0.017,0.017,0.677,0.677,0.295,0.017,0.382,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.191,0.017,0.139,0.069,0.156,0.017,0.017,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,August,2,0.538,0.087,0.191,0.764,0.747,0.764,0.017,0.156,0.017,1.059,0.503,0.799,0.503,0.017,0.017,0.017,0.017,0.503,0.417,0.608,0.694,0.625,0.642,0.017,0.226,0.747,0.764,0.521,0.017,0.573,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.017,0.017,0.017,0.26,0.017,0.017,0.069,0.243,0.434,0.382,0.347,0.295,0.226,0.017,0.191,0.3,0.1,0,0.2,0.3,0.3,0.4,0,0.2,0.3,0.2,0,0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinajpur,August,3,0.781,0.174,0.503,0.625,0.33,0.938,0.382,0.382,0.781,0.833,0.694,0.955,0.521,0.486,0.017,0.538,0.451,0.139,0.694,0.712,0.885,0.399,0.694,0.417,0.677,0.851,0.903,0.556,0.017,0.955,0.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,0.017,0.017,0.017,0.017,0.208,0.017,0.382,0.313,0.399,0.625,0.538,0.556,0.434,0.365,0.017,0.208,0.6,0.4,0,0.4,0.6,0.5,0.6,0.2,0.5,0.5,0.3,0,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
