id,name,sector,subsector,country,assetType,sourceType,centroid,gas,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year
1016126,Narayanganj District,buildings,non-residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 90.61697169957237, 'latitude': 23.715337753500133, 'srid': 4326}",co2e_20yr,66178.743,9.857102532684404e-05,t of CO2e_20yr per MJ,671381298.7190001,MJ,47336811.18,m^2,14.183069834722232,2024
1016120,Gazipur District,buildings,non-residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 90.40776229902806, 'latitude': 24.092392922000073, 'srid': 4326}",co2e_20yr,60165.84100000001,0.0001214959199471338,t of CO2e_20yr per MJ,495208736.443,MJ,34915482.924,m^2,14.183069944096529,2024
1016110,Chittagong District,buildings,non-residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 91.92721177709369, 'latitude': 22.423513412000034, 'srid': 4326}",co2e_20yr,54040.82000000001,9.773912066289922e-05,t of CO2e_20yr per MJ,552908800.8309999,MJ,38983718.604,m^2,14.183069769395154,2024
1016153,Dinajpur District,buildings,non-residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 88.72473914233314, 'latitude': 25.642594338000066, 'srid': 4326}",co2e_20yr,20236.5665,0.00018133557170659913,t of CO2e_20yr per MJ,111597334.76200001,MJ,7868277.239999998,m^2,14.183198095088986,2024
1016111,Comilla District,buildings,non-residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 91.0764103662832, 'latitude': 23.42176151300003, 'srid': 4326}",co2e_20yr,20192.3095,0.00016283268995902434,t of CO2e_20yr per MJ,124006484.84699999,MJ,8743263.552,m^2,14.183088970094447,2024
1016127,Narsingdi District,buildings,non-residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 90.80575236733081, 'latitude': 24.007305145000117, 'srid': 4326}",co2e_20yr,16971.5085,0.00020424164466231482,t of CO2e_20yr per MJ,83095240.092,MJ,5858762.639999998,m^2,14.183069907061473,2024
1016142,Mymensingh District,buildings,non-residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 90.4162679306516, 'latitude': 24.72212600700007, 'srid': 4326}",co2e_20yr,15556.231,0.0001380777024067836,t of CO2e_20yr per MJ,112662875.532,MJ,7943475.972000002,m^2,14.183069972028107,2024
1016164,Sylhet District,buildings,non-residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 91.95828109448732, 'latitude': 24.890305519000123, 'srid': 4326}",co2e_20yr,14618.984999999999,0.0002131500196811177,t of CO2e_20yr per MJ,68585426.461,MJ,4835714.604000001,m^2,14.18310055028218,2024
1016133,Jessore District,buildings,non-residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 89.12588422118975, 'latitude': 23.08486843050008, 'srid': 4326}",co2e_20yr,14507.417000000003,0.00020741920874789923,t of CO2e_20yr per MJ,69942495.14099999,MJ,4931229.792,m^2,14.183580585611448,2024
1016135,Khulna District,buildings,non-residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 89.33178874708389, 'latitude': 22.501589776000117, 'srid': 4326}",co2e_20yr,11983.0375,0.00011720325480557255,t of CO2e_20yr per MJ,102241507.882,MJ,7208700.840000001,m^2,14.183069897238237,2024
