Station_Name,Year,Month,Type,Wind_Speed,Direction
Bhola,2016,7,Minimum,1,50
Bhola,2016,8,Maximum,12,210
Bhola,2016,8,Minimum,1,130
Bhola,2016,9,Maximum,4,130
Bhola,2016,9,Minimum,1,130
Bhola,2016,10,Maximum,3,50
Bhola,2016,10,Minimum,1,80
Bhola,2016,11,Maximum,10,200
Bhola,2016,11,Minimum,1,50
Bhola,2016,12,Maximum,1,50
Bhola,2016,12,Minimum,1,310
Bhola,2017,1,Maximum,4,330
Bhola,2017,1,Minimum,1,50
Bhola,2017,2,Maximum,8,130
Bhola,2017,2,Minimum,1,170
Bhola,2017,3,Maximum,13,130
Bhola,2017,3,Minimum,1,230
Bhola,2017,4,Maximum,9,150
Bhola,2017,4,Minimum,1,190
Bhola,2017,5,Maximum,7,150
Bhola,2017,5,Minimum,1,170
Bhola,2017,6,Maximum,12,50
Bhola,2017,6,Minimum,1,130
Bhola,2017,7,Maximum,6,150
Bhola,2017,7,Minimum,1,90
Bhola,2017,8,Maximum,14,130
Bhola,2017,8,Minimum,1,130
Bhola,2017,9,Maximum,11,50
Bhola,2017,9,Minimum,1,130
Bhola,2017,10,Maximum,18,130
Bhola,2017,10,Minimum,1,230
Bhola,2017,11,Maximum,4,50
Bhola,2017,11,Minimum,1,50
Bhola,2017,12,Maximum,5,180
Bhola,2017,12,Minimum,1,50
Bhola,2018,1,Maximum,8,330
Bhola,2018,1,Minimum,1,50
Bhola,2018,2,Maximum,8,310
Bhola,2018,2,Minimum,1,130
Bhola,2018,3,Maximum,18,50
Bhola,2018,3,Minimum,1,310
Bhola,2018,4,Maximum,14,310
Bhola,2018,4,Minimum,1,230
Bhola,2018,5,Maximum,17,30
Bhola,2018,5,Minimum,1,130
Bhola,2018,6,Maximum,12,200
Bhola,2018,6,Minimum,1,220
Bhola,2018,7,Maximum,17,110
Bhola,2018,7,Minimum,1,130
Bhola,2018,8,Maximum,15,110
Bhola,2018,8,Minimum,1,50
Bhola,2018,9,Maximum,14,120
Bhola,2018,9,Minimum,1,50
Bhola,2018,10,Maximum,9,70
Bhola,2018,10,Minimum,1,260
Bhola,2018,11,Maximum,6,330
Bhola,2018,11,Minimum,1,220
Bhola,2018,12,Maximum,9,330
Bhola,2018,12,Minimum,1,330
Bhola,2019,1,Maximum,5.5,330
Bhola,2019,1,Minimum,1,330
Bhola,2019,2,Maximum,6.5,30
Bhola,2019,2,Minimum,1,330
Bhola,2019,3,Maximum,16,150
Bhola,2019,3,Minimum,1,50
Bhola,2019,4,Maximum,7.5,150
Bhola,2019,4,Minimum,1,330
Bhola,2019,5,Maximum,11.5,200
Bhola,2019,5,Minimum,1,160
Bhola,2019,6,Maximum,7.5,360
Bhola,2019,6,Minimum,1,200
Bhola,2019,7,Maximum,7,150
Bhola,2019,7,Minimum,1,120
Bhola,2019,8,Maximum,6,90
Bhola,2019,8,Minimum,1,120
Bhola,2019,9,Maximum,7.5,120
Bhola,2019,9,Minimum,1,110
Bhola,2019,10,Maximum,5.5,0
Bhola,2019,10,Minimum,1,30
Bhola,2019,11,Maximum,11,70
Bhola,2019,11,Minimum,1,320
Bhola,2019,12,Maximum,2,30
Bhola,2019,12,Minimum,1,330
Bhola,2020,1,Maximum,3,290
Bhola,2020,1,Minimum,1,110
Bhola,2020,2,Maximum,3,260
Bhola,2020,2,Minimum,1,290
Bhola,2020,3,Maximum,3,30
Bhola,2020,3,Minimum,1,260
Bhola,2020,4,Maximum,4,30
Bhola,2020,4,Minimum,1,90
Bhola,2020,5,Maximum,8.5,150
Bhola,2020,5,Minimum,1,150
Bhola,2020,6,Maximum,3,150
Bhola,2020,6,Minimum,1,180
Bhola,2020,7,Maximum,4.5,170
Bhola,2020,7,Minimum,1,220
Bhola,2020,8,Maximum,5,80
Bhola,2020,8,Minimum,1,130
Bhola,2020,9,Maximum,4,130
Bhola,2020,9,Minimum,1,150
Bhola,2020,10,Maximum,5.5,60
Bhola,2020,10,Minimum,1,130
Bhola,2020,11,Maximum,2.5,130
Bhola,2020,11,Minimum,1,50
Bhola,2020,12,Maximum,3,300
Bhola,2020,12,Minimum,1,310
Bhola,2021,1,Maximum,3,220
Bhola,2021,1,Minimum,1,220
Bhola,2021,2,Maximum,5,210
Bhola,2021,2,Minimum,1,310
Bhola,2021,3,Maximum,6,160
Bhola,2021,3,Minimum,1,220
Bhola,2021,4,Maximum,7.5,330
Bhola,2021,4,Minimum,1,130
Bhola,2021,5,Maximum,9,120
Bhola,2021,5,Minimum,1,130
Bhola,2021,6,Maximum,5,160
Bhola,2021,6,Minimum,1,220
Bhola,2021,7,Maximum,8.5,130
Bhola,2021,7,Minimum,1,130
Bhola,2021,8,Maximum,4,120
Bhola,2021,8,Minimum,1,220
Bhola,2021,9,Maximum,6,150
Bhola,2021,9,Minimum,1,30
Bhola,2021,10,Maximum,6,130
Bhola,2021,10,Minimum,1,310
Bhola,2021,11,Maximum,1.5,330
Bhola,2021,11,Minimum,1,50
Bhola,2021,12,Maximum,3,150
Bhola,2021,12,Minimum,2,50
Bhola,2022,1,Maximum,3,250
Bhola,2022,1,Minimum,1,50
Bhola,2022,2,Maximum,3.5,300
Bhola,2022,2,Minimum,2,220
Bhola,2022,3,Maximum,6,210
Bhola,2022,3,Minimum,2,130
Bhola,2022,4,Maximum,6.5,150
Bhola,2022,4,Minimum,2,130
Bhola,2022,5,Maximum,6.5,220
Bhola,2022,5,Minimum,2,130
Bhola,2022,6,Maximum,5,240
Bhola,2022,6,Minimum,2,130
Bhola,2022,7,Maximum,6,150
Bhola,2022,7,Minimum,2,130
Bhola,2022,8,Maximum,6.5,50
Bhola,2022,8,Minimum,2,50
Bhola,2022,9,Maximum,6,80
Bhola,2022,9,Minimum,2,130
Bhola,2022,10,Maximum,10.5,30
Bhola,2022,10,Minimum,2,130
Bhola,2022,11,Maximum,2,250
Bhola,2022,11,Minimum,2,50
Bhola,2022,12,Maximum,2.5,300
Bhola,2022,12,Minimum,2,270
Bhola,2023,1,Maximum,2,350
Bhola,2023,1,Minimum,2,290
Bhola,2023,2,Maximum,3,130
Bhola,2023,2,Minimum,2,120
Bhola,2023,3,Maximum,3.5,120
Bhola,2023,3,Minimum,2,270
Bhola,2023,4,Maximum,4.5,160
Bhola,2023,4,Minimum,2,130
Bhola,2023,5,Maximum,5,150
Bhola,2023,5,Minimum,2,130
Bhola,2023,6,Maximum,5.5,240
Bhola,2023,6,Minimum,2,130
Bhola,2023,7,Maximum,6,130
Bhola,2023,7,Minimum,2,130
Bhola,2023,8,Maximum,5,120
Bhola,2023,8,Minimum,2,130
Bhola,2023,9,Maximum,4,130
Bhola,2023,9,Minimum,2,130
Bhola,2023,10,Maximum,4,240
Bhola,2023,10,Minimum,2,130
Bhola,2023,11,Maximum,6.5,110
Bhola,2023,11,Minimum,2,310
Bhola,2023,12,Maximum,2,300
Bhola,2023,12,Minimum,2,50
Bhola,2024,1,Maximum,2,300
Bhola,2024,1,Minimum,1,310
Bhola,2024,2,Maximum,4,350
Bhola,2024,2,Minimum,2,220
Bhola,2024,3,Maximum,5,240
Bhola,2024,3,Minimum,2,50
Bhola,2024,4,Maximum,5.5,150
Bhola,2024,4,Minimum,2,220
Bhola,2024,5,Maximum,12,120
Bhola,2024,5,Minimum,1,150
Bhola,2024,6,Maximum,4,120
Bhola,2024,6,Minimum,2,130
Bhola,2024,7,Maximum,5,130
Bhola,2024,7,Minimum,2,130
Bogura,2011,1,Maximum,7,310
Bogura,2011,2,Maximum,10,270
Bogura,2011,3,Maximum,7,270
Bogura,2011,4,Maximum,20,230
Bogura,2011,5,Maximum,16,270
Bogura,2011,6,Maximum,16,90
Bogura,2011,7,Maximum,10,90
Bogura,2011,8,Maximum,10,90
Bogura,2011,9,Maximum,8,130
Bogura,2011,10,Maximum,6,270
Bogura,2011,11,Maximum,5,90
Bogura,2011,12,Maximum,5,310
Bogura,2012,1,Maximum,8,270
Bogura,2012,2,Maximum,10,270
Bogura,2012,3,Maximum,15,270
Bogura,2012,4,Maximum,12,130
Bogura,2012,5,Maximum,10,270
Bogura,2012,6,Maximum,10,130
Bogura,2012,7,Maximum,9,130
Bogura,2012,8,Maximum,8,90
Bogura,2012,9,Maximum,9,90
Bogura,2012,10,Maximum,6,230
Bogura,2012,11,Maximum,4,310
Bogura,2012,12,Maximum,6,270
Bogura,2013,1,Maximum,8,310
Bogura,2013,2,Maximum,6,310
Bogura,2013,3,Maximum,9,270
Bogura,2013,4,Maximum,0,0
Bogura,2013,5,Maximum,10,90
Bogura,2013,6,Maximum,6,90
Bogura,2013,7,Maximum,8,130
Bogura,2013,8,Maximum,10,90
Bogura,2013,9,Maximum,8,90
Bogura,2013,10,Maximum,9,130
Bogura,2013,11,Maximum,4,360
Bogura,2013,12,Maximum,4,310
Bogura,2014,1,Maximum,6,310
Bogura,2014,2,Maximum,7,310
Bogura,2014,3,Maximum,8,270
Bogura,2014,4,Maximum,6,360
Bogura,2014,5,Maximum,9,90
Bogura,2014,6,Maximum,8,130
Bogura,2014,7,Maximum,10,90
Bogura,2014,8,Maximum,8,90
Bogura,2014,9,Maximum,8,90
Bogura,2014,10,Maximum,4,310
Bogura,2014,11,Maximum,3,270
Bogura,2014,12,Maximum,6,310
Bogura,2015,1,Maximum,8,360
Bogura,2015,1,Minimum,2,270
Bogura,2015,2,Maximum,6,310
Bogura,2015,2,Minimum,2,310
Bogura,2015,3,Maximum,7,310
Bogura,2015,3,Minimum,2,90
Bogura,2015,4,Maximum,8,180
Bogura,2015,4,Minimum,2,130
Bogura,2015,5,Maximum,6,130
Bogura,2015,5,Minimum,2,90
Bogura,2015,6,Maximum,8,90
Bogura,2015,6,Minimum,2,180
Bogura,2015,7,Maximum,8,90
Bogura,2015,7,Minimum,2,130
Bogura,2015,8,Maximum,6,130
Bogura,2015,8,Minimum,2,90
Bogura,2015,9,Maximum,6,130
Bogura,2015,9,Minimum,2,180
Bogura,2015,10,Maximum,8,90
Bogura,2015,10,Minimum,2,130
Bogura,2015,11,Maximum,4,360
Bogura,2015,11,Minimum,2,360
Bogura,2015,12,Maximum,4,90
Bogura,2015,12,Minimum,2,90
Bogura,2016,1,Maximum,4,310
Bogura,2016,1,Minimum,2,270
Bogura,2016,2,Maximum,4,180
Bogura,2016,2,Minimum,2,90
Bogura,2016,3,Maximum,8,310
Bogura,2016,3,Minimum,2,90
Bogura,2016,4,Maximum,6,230
Bogura,2016,4,Minimum,2,130
Bogura,2016,5,Maximum,9,270
Bogura,2016,5,Minimum,2,130
Bogura,2016,6,Maximum,8,310
Bogura,2016,6,Minimum,2,90
Bogura,2016,7,Maximum,6,230
Bogura,2016,7,Minimum,2,90
Bogura,2016,8,Maximum,9,130
Bogura,2016,8,Minimum,2,90
Bogura,2016,9,Maximum,5,90
Bogura,2016,9,Minimum,2,90
Bogura,2016,10,Maximum,6,310
Bogura,2016,10,Minimum,1,360
Bogura,2016,11,Maximum,4,310
Bogura,2016,11,Minimum,2,360
Bogura,2016,12,Maximum,4,310
Bogura,2016,12,Minimum,2,360
Bogura,2017,1,Maximum,4,310
Bogura,2017,1,Minimum,2,310
Bogura,2017,2,Maximum,8,230
Bogura,2017,2,Minimum,2,310
Bogura,2017,3,Maximum,10,310
Bogura,2017,3,Minimum,2,130
Bogura,2017,4,Maximum,8,90
Bogura,2017,4,Minimum,2,180
Bogura,2017,5,Maximum,6,360
Bogura,2017,5,Minimum,2,90
Bogura,2017,6,Maximum,6,90
Bogura,2017,6,Minimum,2,90
Bogura,2017,7,Maximum,6,90
Bogura,2017,7,Minimum,2,180
Bogura,2017,8,Maximum,10,130
Bogura,2017,8,Minimum,2,130
Bogura,2017,9,Maximum,4,130
Bogura,2017,9,Minimum,1,90
Bogura,2017,10,Maximum,7,360
Bogura,2017,10,Minimum,1,90
Bogura,2017,11,Maximum,4,270
Bogura,2017,11,Minimum,2,310
Bogura,2017,12,Maximum,6,270
Bogura,2017,12,Minimum,2,310
Bogura,2018,1,Maximum,5,270
Bogura,2018,1,Minimum,2,310
Bogura,2018,2,Maximum,5,90
Bogura,2018,2,Minimum,2,270
Bogura,2018,3,Maximum,7,90
Bogura,2018,3,Minimum,1,360
Bogura,2018,4,Maximum,7,230
Bogura,2018,4,Minimum,2,270
Bogura,2018,5,Maximum,9,90
Bogura,2018,5,Minimum,2,90
Bogura,2018,6,Maximum,9,40
Bogura,2018,6,Minimum,2,90
Bogura,2018,7,Maximum,6,90
Bogura,2018,7,Minimum,2,130
Bogura,2018,8,Maximum,4,90
Bogura,2018,8,Minimum,2,90
Bogura,2018,9,Maximum,8,90
Bogura,2018,9,Minimum,2,130
Bogura,2018,10,Maximum,5,90
Bogura,2018,10,Minimum,2,360
Bogura,2018,11,Maximum,4,50
Bogura,2018,11,Minimum,2,130
Bogura,2018,12,Maximum,6,360
Bogura,2018,12,Minimum,2,310
Bogura,2019,1,Maximum,2,360
Bogura,2019,1,Minimum,2,270
Bogura,2019,2,Maximum,4,270
Bogura,2019,2,Minimum,2,270
Bogura,2019,3,Maximum,3.5,310
Bogura,2019,3,Minimum,2,90
Bogura,2019,4,Maximum,3,50
Bogura,2019,4,Minimum,2,90
Bogura,2019,5,Maximum,5,360
Bogura,2019,5,Minimum,2,180
Bogura,2019,6,Maximum,3,180
Bogura,2019,6,Minimum,2,90
Bogura,2019,7,Maximum,3,90
Bogura,2019,7,Minimum,2,90
Bogura,2019,8,Maximum,4,90
Bogura,2019,8,Minimum,2,90
Bogura,2019,9,Maximum,4,130
Bogura,2019,9,Minimum,2,310
Bogura,2019,10,Maximum,2,360
Bogura,2019,10,Minimum,2,90
Bogura,2019,11,Maximum,2,360
Bogura,2019,11,Minimum,2,310
Bogura,2019,12,Maximum,2.5,270
Bogura,2019,12,Minimum,2,270
Bogura,2020,1,Maximum,2.5,310
Bogura,2020,1,Minimum,2,360
Bogura,2020,2,Maximum,2,270
Bogura,2020,2,Minimum,2,310
Bogura,2020,3,Maximum,3,270
Bogura,2020,3,Minimum,2,360
Bogura,2020,4,Maximum,4,310
Bogura,2020,4,Minimum,2,130
Bogura,2020,5,Maximum,7.5,270
Bogura,2020,5,Minimum,2,90
Bogura,2020,6,Maximum,2,180
Bogura,2020,6,Minimum,2,90
Bogura,2020,7,Maximum,3,90
Bogura,2020,7,Minimum,2,230
Bogura,2020,8,Maximum,3.5,90
Bogura,2020,8,Minimum,1,80
Bogura,2020,9,Maximum,3,230
Bogura,2020,9,Minimum,2,90
Bogura,2020,10,Maximum,2,50
Bogura,2020,10,Minimum,2,90
Bogura,2020,11,Maximum,2,360
Bogura,2020,11,Minimum,2,130
Bogura,2020,12,Maximum,2,310
Bogura,2020,12,Minimum,2,270
Bogura,2021,1,Maximum,2,270
Bogura,2021,1,Minimum,2,270
Bogura,2021,2,Maximum,2.5,310
Bogura,2021,2,Minimum,2,310
Bogura,2021,3,Maximum,3,90
Bogura,2021,3,Minimum,2,310
Bogura,2021,4,Maximum,4.5,230
Bogura,2021,4,Minimum,2,130
Bogura,2021,5,Maximum,3,130
Bogura,2021,5,Minimum,2,90
Bogura,2021,6,Maximum,4,130
Bogura,2021,6,Minimum,2,230
Bogura,2021,7,Maximum,5,50
Bogura,2021,7,Minimum,2,90
Bogura,2021,8,Maximum,3,130
Bogura,2021,8,Minimum,2,90
Bogura,2021,9,Maximum,3,130
Bogura,2021,9,Minimum,2,230
Bogura,2021,10,Maximum,4.5,20
Bogura,2021,10,Minimum,2,180
Bogura,2021,11,Maximum,3,270
Bogura,2021,11,Minimum,2,310
Bogura,2021,12,Maximum,3,310
Bogura,2021,12,Minimum,2,90
Bogura,2022,1,Maximum,2.5,270
Bogura,2022,1,Minimum,2,310
Bogura,2022,2,Maximum,2.5,270
Bogura,2022,2,Minimum,2,90
Bogura,2022,3,Maximum,3.5,30
Bogura,2022,3,Minimum,2,10
Bogura,2022,4,Maximum,3,30
Bogura,2022,4,Minimum,2,90
Bogura,2022,5,Maximum,4,270
Bogura,2022,5,Minimum,2,90
Bogura,2022,6,Maximum,3,130
Bogura,2022,6,Minimum,2,270
Bogura,2022,7,Maximum,3,180
Bogura,2022,7,Minimum,2,130
Bogura,2022,8,Maximum,5,130
Bogura,2022,8,Minimum,2,130
Bogura,2022,9,Maximum,11.5,20
Bogura,2022,9,Minimum,2,230
Bogura,2022,10,Maximum,4,360
Bogura,2022,10,Minimum,2,130
Bogura,2022,11,Maximum,15.5,20
Bogura,2022,11,Minimum,2,230
Bogura,2022,12,Maximum,2,310
Bogura,2022,12,Minimum,2,310
Bogura,2023,1,Maximum,2,270
Bogura,2023,1,Minimum,2,270
Bogura,2023,2,Maximum,3,270
Bogura,2023,2,Minimum,2,310
Bogura,2023,3,Maximum,2.5,20
Bogura,2023,3,Minimum,2,90
Bogura,2023,4,Maximum,2.5,180
Bogura,2023,4,Minimum,2,230
Bogura,2023,5,Maximum,4,360
Bogura,2023,5,Minimum,2,180
Bogura,2023,6,Maximum,3,90
Bogura,2023,6,Minimum,2,180
Bogura,2023,7,Maximum,3,90
Bogura,2023,7,Minimum,2,130
Bogura,2023,8,Maximum,3,90
Bogura,2023,8,Minimum,2,130
Bogura,2023,9,Maximum,4,90
Bogura,2023,9,Minimum,2,130
Bogura,2023,10,Maximum,3.5,90
Bogura,2023,10,Minimum,2,90
Bogura,2023,11,Maximum,2,50
Bogura,2023,11,Minimum,2,270
Bogura,2023,12,Maximum,2,310
Bogura,2023,12,Minimum,2,310
Bogura,2024,1,Maximum,2,270
Bogura,2024,1,Minimum,2,310
Bogura,2024,2,Maximum,2.5,270
Bogura,2024,2,Minimum,2,270
Bogura,2024,3,Maximum,4,130
Bogura,2024,3,Minimum,2,270
Bogura,2024,4,Maximum,2,130
Bogura,2024,4,Minimum,2,90
Bogura,2024,5,Maximum,5,90
Bogura,2024,5,Minimum,2,90
Bogura,2024,6,Maximum,3,180
Bogura,2024,6,Minimum,2,130
Chandpur,2011,1,Maximum,5,310
Chandpur,2011,2,Maximum,7,360
Chandpur,2011,3,Maximum,10,180
Chandpur,2011,4,Maximum,8,310
Chandpur,2011,5,Maximum,8,180
Chandpur,2011,6,Maximum,8,180
Chandpur,2011,7,Maximum,6,180
Chandpur,2011,8,Maximum,6,180
Chandpur,2011,9,Maximum,8,180
Chandpur,2011,10,Maximum,4,360
Chandpur,2011,11,Maximum,4,360
Chandpur,2011,12,Maximum,4,360
Chandpur,2012,1,Maximum,5,360
Chandpur,2012,2,Maximum,4,360
Chandpur,2012,3,Maximum,5,180
Chandpur,2012,4,Maximum,6,180
Chandpur,2012,5,Maximum,6,180
Chandpur,2012,6,Maximum,10,180
Chandpur,2012,7,Maximum,8,180
Chandpur,2012,8,Maximum,6,180
Chandpur,2012,9,Maximum,5,180
Chandpur,2012,10,Maximum,6,180
Chandpur,2012,11,Maximum,6,360
Chandpur,2012,12,Maximum,6,360
Chandpur,2013,1,Maximum,6,360
Chandpur,2013,2,Maximum,8,360
Chandpur,2013,3,Maximum,6,360
Chandpur,2013,4,Maximum,6,180
Chandpur,2013,5,Maximum,12,310
Chandpur,2013,6,Maximum,6,270
Chandpur,2013,7,Maximum,4,180
Chandpur,2013,8,Maximum,6,130
Chandpur,2013,9,Maximum,5,140
Chandpur,2013,10,Maximum,5,180
Chandpur,2013,11,Maximum,5,360
Chandpur,2013,12,Maximum,4,360
Chandpur,2014,1,Maximum,5,360
Chandpur,2014,2,Maximum,5,360
Chandpur,2014,3,Maximum,5,140
Chandpur,2014,4,Maximum,8,180
Chandpur,2014,5,Maximum,12,180
Chandpur,2014,6,Maximum,5,180
Chandpur,2014,7,Maximum,5,180
Chandpur,2014,8,Maximum,5,180
Chandpur,2014,9,Maximum,6,180
Chandpur,2014,10,Maximum,5,360
Chandpur,2014,11,Maximum,4,360
Chandpur,2014,12,Maximum,6,360
Chandpur,2015,1,Maximum,6,360
Chandpur,2015,1,Minimum,2,360
Chandpur,2015,2,Maximum,5,360
Chandpur,2015,2,Minimum,2,360
Chandpur,2015,3,Maximum,6,360
Chandpur,2015,3,Minimum,2,360
Chandpur,2015,4,Maximum,6,180
Chandpur,2015,4,Minimum,2,180
Chandpur,2015,5,Maximum,6,180
Chandpur,2015,5,Minimum,2,180
Chandpur,2015,6,Maximum,6,180
Chandpur,2015,6,Minimum,2,180
Chandpur,2015,7,Maximum,5,130
Chandpur,2015,7,Minimum,2,180
Chandpur,2015,8,Maximum,8,230
Chandpur,2015,8,Minimum,2,180
Chandpur,2015,9,Maximum,4,180
Chandpur,2015,9,Minimum,2,180
Chandpur,2015,10,Maximum,4,130
Chandpur,2015,10,Minimum,2,360
Chandpur,2015,11,Maximum,4,360
Chandpur,2015,11,Minimum,2,360
Chandpur,2015,12,Maximum,4,270
Chandpur,2015,12,Minimum,2,360
Chandpur,2016,1,Maximum,4,360
Chandpur,2016,1,Minimum,2,360
Chandpur,2016,2,Maximum,6,360
Chandpur,2016,2,Minimum,2,180
Chandpur,2016,3,Maximum,5,360
Chandpur,2016,3,Minimum,2,360
Chandpur,2016,4,Maximum,10,180
Chandpur,2016,4,Minimum,2,180
Chandpur,2016,5,Maximum,10,50
Chandpur,2016,5,Minimum,2,180
Chandpur,2016,6,Maximum,4,180
Chandpur,2016,6,Minimum,2,180
Chandpur,2016,7,Maximum,4,180
Chandpur,2016,7,Minimum,2,180
Chandpur,2016,8,Maximum,8,180
Chandpur,2016,8,Minimum,2,180
Chandpur,2016,9,Maximum,5,180
Chandpur,2016,9,Minimum,2,180
Chandpur,2016,10,Maximum,6,180
Chandpur,2016,10,Minimum,2,180
Chandpur,2016,11,Maximum,8,360
Chandpur,2016,11,Minimum,2,360
Chandpur,2016,12,Maximum,6,360
Chandpur,2016,12,Minimum,2,360
Chandpur,2017,1,Maximum,5,360
Chandpur,2017,1,Minimum,2,360
Chandpur,2017,2,Maximum,8,130
Chandpur,2017,2,Minimum,2,360
Chandpur,2017,3,Maximum,8,180
Chandpur,2017,3,Minimum,2,360
Chandpur,2017,4,Maximum,10,180
Chandpur,2017,4,Minimum,2,180
Chandpur,2017,5,Maximum,15,360
Chandpur,2017,5,Minimum,2,180
Chandpur,2017,6,Maximum,7,230
Chandpur,2017,6,Minimum,2,180
Chandpur,2017,7,Maximum,6,180
Chandpur,2017,7,Minimum,2,180
Chandpur,2017,8,Maximum,5,180
Chandpur,2017,8,Minimum,2,180
Chandpur,2017,9,Maximum,4,180
Chandpur,2017,9,Minimum,2,180
Chandpur,2017,10,Maximum,50,180
Chandpur,2017,10,Minimum,2,180
Chandpur,2017,11,Maximum,6,360
Chandpur,2017,11,Minimum,2,360
Chandpur,2017,12,Maximum,6,360
Chandpur,2017,12,Minimum,2,360
Chandpur,2018,1,Maximum,5,310
Chandpur,2018,1,Minimum,2,360
Chandpur,2018,2,Maximum,4,310
Chandpur,2018,2,Minimum,2,360
Chandpur,2018,3,Maximum,14,140
Chandpur,2018,3,Minimum,2,180
Chandpur,2018,4,Maximum,14,180
Chandpur,2018,4,Minimum,1,180
Chandpur,2018,5,Maximum,10,180
Chandpur,2018,5,Minimum,2,180
Chandpur,2018,6,Maximum,9,360
Chandpur,2018,6,Minimum,2,180
Chandpur,2018,7,Maximum,6,180
Chandpur,2018,7,Minimum,2,180
Chandpur,2018,8,Maximum,6,180
Chandpur,2018,8,Minimum,2,180
Chandpur,2018,9,Maximum,8,180
Chandpur,2018,9,Minimum,2,180
Chandpur,2018,10,Maximum,6,180
Chandpur,2018,10,Minimum,2,180
Chandpur,2018,11,Maximum,5,360
Chandpur,2018,11,Minimum,1,360
Chandpur,2018,12,Maximum,8,180
Chandpur,2018,12,Minimum,1,320
Chandpur,2019,1,Maximum,18,0
Chandpur,2019,1,Minimum,1,310
Chandpur,2019,2,Maximum,3,360
Chandpur,2019,2,Minimum,1,360
Chandpur,2019,3,Maximum,4,130
Chandpur,2019,3,Minimum,1,230
Chandpur,2019,4,Maximum,4,180
Chandpur,2019,4,Minimum,2,180
Chandpur,2019,5,Maximum,7,180
Chandpur,2019,5,Minimum,2,180
Chandpur,2019,6,Maximum,3,180
Chandpur,2019,6,Minimum,1,180
Chandpur,2019,7,Maximum,3.5,180
Chandpur,2019,7,Minimum,1,180
Chandpur,2019,8,Maximum,3,180
Chandpur,2019,8,Minimum,1,180
Chandpur,2019,9,Maximum,2.5,180
Chandpur,2019,9,Minimum,1,180
Chandpur,2019,10,Maximum,2,360
Chandpur,2019,10,Minimum,1,180
Chandpur,2019,11,Maximum,5,140
Chandpur,2019,11,Minimum,1,360
Chandpur,2019,12,Maximum,18,360
Chandpur,2019,12,Minimum,1,360
Chandpur,2020,1,Maximum,10,360
Chandpur,2020,1,Minimum,1,360
Chandpur,2020,2,Maximum,2,360
Chandpur,2020,2,Minimum,1,360
Chandpur,2020,3,Maximum,18,360
Chandpur,2020,3,Minimum,2,360
Chandpur,2020,4,Maximum,3,360
Chandpur,2020,4,Minimum,2,270
Chandpur,2020,5,Maximum,10,360
Chandpur,2020,5,Minimum,2,180
Chandpur,2020,6,Maximum,16,180
Chandpur,2020,6,Minimum,2,180
Chandpur,2020,7,Maximum,2.5,180
Chandpur,2020,7,Minimum,2,180
Chandpur,2020,8,Maximum,3,180
Chandpur,2020,8,Minimum,2,180
Chandpur,2020,9,Maximum,2.5,180
Chandpur,2020,9,Minimum,2,180
Chandpur,2020,10,Maximum,3,180
Chandpur,2020,10,Minimum,2,180
Chandpur,2020,11,Maximum,2,180
Chandpur,2020,11,Minimum,2,180
Chandpur,2020,12,Maximum,2,360
Chandpur,2020,12,Minimum,2,360
Chandpur,2021,1,Maximum,2,360
Chandpur,2021,1,Minimum,2,360
Chandpur,2021,2,Maximum,3,270
Chandpur,2021,2,Minimum,2,360
Chandpur,2021,3,Maximum,3,310
Chandpur,2021,3,Minimum,2,180
Chandpur,2021,4,Maximum,6.5,180
Chandpur,2021,4,Minimum,1,230
Chandpur,2021,5,Maximum,3,360
Chandpur,2021,5,Minimum,2,180
Chandpur,2021,6,Maximum,2,180
Chandpur,2021,6,Minimum,2,140
Chandpur,2021,7,Maximum,1.5,180
Chandpur,2021,7,Minimum,2,180
Chandpur,2021,8,Maximum,1.5,180
Chandpur,2021,8,Minimum,2,180
Chandpur,2021,9,Maximum,2,180
Chandpur,2021,9,Minimum,2,180
Chandpur,2021,10,Maximum,1.5,180
Chandpur,2021,10,Minimum,2,180
Chandpur,2021,11,Maximum,1.5,360
Chandpur,2021,11,Minimum,2,310
Chandpur,2021,12,Maximum,2,360
Chandpur,2021,12,Minimum,2,360
Chandpur,2022,1,Maximum,3,310
Chandpur,2022,1,Minimum,2,360
Chandpur,2022,2,Maximum,3,360
Chandpur,2022,2,Minimum,1,180
Chandpur,2022,3,Maximum,3,180
Chandpur,2022,3,Minimum,1,180
Chandpur,2022,4,Maximum,3,180
Chandpur,2022,4,Minimum,2,180
Chandpur,2022,5,Maximum,3,180
Chandpur,2022,5,Minimum,2,180
Chandpur,2022,6,Maximum,3,180
Chandpur,2022,6,Minimum,2,180
Chandpur,2022,7,Maximum,3,180
Chandpur,2022,7,Minimum,2,180
Chandpur,2022,8,Maximum,3.5,180
Chandpur,2022,8,Minimum,2,140
Chandpur,2022,9,Maximum,2.5,180
Chandpur,2022,9,Minimum,2,140
Chandpur,2022,10,Maximum,6,120
Chandpur,2022,10,Minimum,2,140
Chandpur,2022,11,Maximum,2.5,360
Chandpur,2022,11,Minimum,2,360
Chandpur,2022,12,Maximum,2,360
Chandpur,2022,12,Minimum,2,310
Chandpur,2023,1,Maximum,2.5,310
Chandpur,2023,1,Minimum,2,360
Chandpur,2023,2,Maximum,2.5,310
Chandpur,2023,2,Minimum,2,360
Chandpur,2023,3,Maximum,4,310
Chandpur,2023,3,Minimum,2,290
Chandpur,2023,4,Maximum,6,360
