Station_Name,Year,Month,Rainfall
Barisal,2003,5,85
Barisal,2003,6,521
Barisal,2003,7,243
Barisal,2003,8,186
Barisal,2003,9,206
Barisal,2003,10,301
Barisal,2003,11,0
Barisal,2003,12,28
Barisal,2004,1,0
Barisal,2004,2,0
Barisal,2004,3,11
Barisal,2004,4,87
Barisal,2004,5,126
Barisal,2004,6,316
Barisal,2004,7,241
Barisal,2004,8,478
Barisal,2004,9,1067
Barisal,2004,10,203
Barisal,2004,11,0
Barisal,2004,12,0
Barisal,2005,1,11
Barisal,2005,2,0
Barisal,2005,3,138
Barisal,2005,4,26
Barisal,2005,5,85
Barisal,2005,6,326
Barisal,2005,7,463
Barisal,2005,8,302
Barisal,2005,9,174
Barisal,2005,10,415
Barisal,2005,11,0
Barisal,2005,12,3
Barisal,2006,1,0
Barisal,2006,2,0
Barisal,2006,3,4
Barisal,2006,4,41
Barisal,2006,5,274
Barisal,2006,6,352
Barisal,2006,7,384
Barisal,2006,8,378
Barisal,2006,9,522
Barisal,2006,10,41
Barisal,2006,11,2
Barisal,2006,12,0
Barisal,2007,1,0
Barisal,2007,2,72
Barisal,2007,3,33
Barisal,2007,4,50
Barisal,2007,5,146
Barisal,2007,6,471
Barisal,2007,7,560
Barisal,2007,8,218
Barisal,2007,9,326
Barisal,2007,10,357
Barisal,2007,11,95
Barisal,2007,12,0
Barisal,2008,1,41
Barisal,2008,2,24
Barisal,2008,3,22
Barisal,2008,4,16
Barisal,2008,5,64
Barisal,2008,6,239
Barisal,2008,7,550
Barisal,2008,8,357
Barisal,2008,9,210
Barisal,2008,10,341
Barisal,2008,11,0
Barisal,2008,12,0
Barisal,2009,1,0
Barisal,2009,2,20
Barisal,2009,3,13
Barisal,2009,4,112
Barisal,2009,5,133
Barisal,2009,6,139
Barisal,2009,7,542
Barisal,2009,8,518
Barisal,2009,9,168
Barisal,2009,10,162
Barisal,2009,11,13
Barisal,2009,12,0
Barisal,2010,1,0
Barisal,2010,2,1
Barisal,2010,3,1
Barisal,2010,4,10
Barisal,2010,5,212
Barisal,2010,6,481
Barisal,2010,7,251
Barisal,2010,8,156
Barisal,2010,9,184
Barisal,2010,10,275
Barisal,2010,11,64
Barisal,2010,12,27
Barisal,2011,1,0
Barisal,2011,2,0
Barisal,2011,3,34
Barisal,2011,4,105
Barisal,2011,5,153
Barisal,2011,6,481
Barisal,2011,7,314
Barisal,2011,8,428
Barisal,2011,9,337
Barisal,2011,10,56
Barisal,2011,11,1
Barisal,2011,12,0
Barisal,2012,1,31
Barisal,2012,2,2
Barisal,2012,3,11
Barisal,2012,4,223
Barisal,2012,5,105
Barisal,2012,6,205
Barisal,2012,7,275
Barisal,2012,8,270
Barisal,2012,9,381
Barisal,2012,10,70
Barisal,2012,11,44
Barisal,2012,12,0
Barisal,2013,1,0
Barisal,2013,2,6
Barisal,2013,3,5
Barisal,2013,4,64
Barisal,2013,5,701
Barisal,2013,6,277
Barisal,2013,7,377
Barisal,2013,8,398
Barisal,2013,9,312
Barisal,2013,10,181
Barisal,2013,11,0
Barisal,2013,12,0
Barisal,2014,1,0
Barisal,2014,2,15
Barisal,2014,3,13
Barisal,2014,4,0
Barisal,2014,5,235
Barisal,2014,6,341
Barisal,2014,7,277
Barisal,2014,8,253
Barisal,2014,9,254
Barisal,2014,10,66
Barisal,2014,11,0
Barisal,2014,12,0
Barisal,2015,1,3
Barisal,2015,2,24
Barisal,2015,3,18
Barisal,2015,4,135
Barisal,2015,5,72
Barisal,2015,6,641
Barisal,2015,7,785
Barisal,2015,8,254
Barisal,2015,9,352
Barisal,2015,10,128
Barisal,2015,11,19
Barisal,2015,12,3
Barisal,2016,1,1
Barisal,2016,2,31
Barisal,2016,3,8
Barisal,2016,4,51
Barisal,2016,5,438
Barisal,2016,6,318
Barisal,2016,7,497
Barisal,2016,8,574
Barisal,2016,9,286
Barisal,2016,10,55
Barisal,2016,11,92
Barisal,2016,12,0
Barisal,2017,1,0
Barisal,2017,2,0
Barisal,2017,3,59
Barisal,2017,4,364
Barisal,2017,5,118
Barisal,2017,6,505
Barisal,2017,7,550
Barisal,2017,8,342
Barisal,2017,9,228
Barisal,2017,10,387
Barisal,2017,11,14
Barisal,2017,12,57
Barisal,2018,1,0
Barisal,2018,2,0
Barisal,2018,3,9
Barisal,2018,4,139
Barisal,2018,5,259
Barisal,2018,6,331
Barisal,2018,7,294
Barisal,2018,8,189
Barisal,2018,9,82
Barisal,2018,10,110
Barisal,2018,11,1
Barisal,2018,12,4
Barisal,2019,1,0
Barisal,2019,2,64
Barisal,2019,3,29
Barisal,2019,4,95
Barisal,2019,5,139
Barisal,2019,6,148
Barisal,2019,7,454
Barisal,2019,8,255
Barisal,2019,9,238
Barisal,2019,10,190
Barisal,2019,11,365
Barisal,2019,12,12
Barisal,2020,1,54
Barisal,2020,2,2
Barisal,2020,3,5
Barisal,2020,4,178
Barisal,2020,5,272
Barisal,2020,6,327
Barisal,2020,7,310
Barisal,2020,8,453
Barisal,2020,9,408
Barisal,2020,10,278
Barisal,2020,11,5
Barisal,2020,12,0
Barisal,2021,1,0
Barisal,2021,2,1
Barisal,2021,3,1
Barisal,2021,4,0
Barisal,2021,5,60
Barisal,2021,6,340
Barisal,2021,7,399
Barisal,2021,8,259
Barisal,2021,9,244
Barisal,2021,10,277
Barisal,2021,11,0
Barisal,2021,12,67
Barisal,2022,1,4
Barisal,2022,2,33
Barisal,2022,3,0
Barisal,2022,4,6
Barisal,2022,5,208
Barisal,2022,6,289
Barisal,2022,7,185
Barisal,2022,8,331
Barisal,2022,9,278
Barisal,2022,10,476
Barisal,2022,11,0
Barisal,2022,12,1
Barisal,2023,1,0
Barisal,2023,2,0
Barisal,2023,3,51
Barisal,2023,4,10
Barisal,2023,5,172
Barisal,2023,6,225
Barisal,2023,7,182
Barisal,2023,8,585
Barisal,2023,9,340
Barisal,2023,10,277
Barisal,2023,11,225
Barisal,2023,12,4
Barisal,2024,1,7
Barisal,2024,2,18
Barisal,2024,3,22
Barisal,2024,4,23
Barisal,2024,5,395
Barisal,2024,6,103
Barisal,2024,7,241
Barisal,2024,8,862
Barisal,2024,9,559
Barisal,2024,10,301
Barisal,2024,11,2
Barisal,2024,12,3
Bhola,1966,1,0
Bhola,1966,2,0
Bhola,1966,3,0
Bhola,1966,4,16
Bhola,1966,5,121
Bhola,1966,6,285
Bhola,1966,7,194
Bhola,1966,8,545
Bhola,1966,9,373
Bhola,1966,10,175
Bhola,1966,11,21
Bhola,1966,12,42
Bhola,1967,1,14
Bhola,1967,2,0
Bhola,1967,3,60
Bhola,1967,4,80
Bhola,1967,5,95
Bhola,1967,6,258
Bhola,1967,7,572
Bhola,1967,8,555
Bhola,1967,9,334
Bhola,1967,10,441
Bhola,1967,11,1
Bhola,1967,12,0
Bhola,1968,1,0
Bhola,1968,2,86
Bhola,1968,3,0
Bhola,1968,4,0
Bhola,1968,5,0
Bhola,1968,6,0
Bhola,1968,7,505
Bhola,1968,8,374
Bhola,1968,9,122
Bhola,1968,10,162
Bhola,1968,11,6
Bhola,1968,12,0
Bhola,1969,1,0
Bhola,1969,2,0
Bhola,1969,3,399
Bhola,1969,4,320
Bhola,1969,5,45
Bhola,1969,6,584
Bhola,1969,7,662
Bhola,1969,8,597
Bhola,1969,9,456
Bhola,1969,10,53
Bhola,1969,11,0
Bhola,1969,12,0
Bhola,1970,1,0
Bhola,1970,2,26
Bhola,1970,3,4
Bhola,1970,4,70
Bhola,1970,5,69
Bhola,1970,6,402
Bhola,1970,7,233
Bhola,1970,8,287
Bhola,1970,9,503
Bhola,1970,10,288
Bhola,1970,11,9
Bhola,1970,12,0
Bhola,1971,1,0
Bhola,1971,2,0
Bhola,1971,3,0
Bhola,1971,4,0
Bhola,1971,5,247
Bhola,1971,6,584
Bhola,1971,7,409
Bhola,1971,8,381
Bhola,1971,9,409
Bhola,1971,10,107
Bhola,1971,11,1283
Bhola,1971,12,0
Bhola,1972,1,0
Bhola,1972,2,13
Bhola,1972,3,0
Bhola,1972,4,59
Bhola,1972,5,64
Bhola,1972,6,512
Bhola,1972,7,242
Bhola,1972,8,586
Bhola,1972,9,42
Bhola,1972,10,167
Bhola,1972,11,0
Bhola,1972,12,0
Bhola,1973,1,0
Bhola,1973,2,0
Bhola,1973,3,99
Bhola,1973,4,53
Bhola,1973,5,500
Bhola,1973,7,445
Bhola,1973,8,305
Bhola,1973,11,197
Bhola,1973,12,151
Bhola,1974,1,0
Bhola,1974,2,0
Bhola,1974,3,218
Bhola,1974,4,87
Bhola,1974,5,207
Bhola,1974,6,433
Bhola,1974,7,817
Bhola,1974,8,437
Bhola,1974,9,341
Bhola,1974,10,201
Bhola,1974,11,53
Bhola,1974,12,0
Bhola,1975,1,0
Bhola,1975,2,16
Bhola,1975,3,0
Bhola,1975,4,0
Bhola,1975,5,161
Bhola,1975,6,428
Bhola,1975,7,597
Bhola,1975,8,252
Bhola,1975,9,320
Bhola,1975,10,263
Bhola,1975,11,149
Bhola,1975,12,0
Bhola,1976,1,0
Bhola,1976,2,45
Bhola,1976,3,1
Bhola,1976,4,86
Bhola,1976,5,281
Bhola,1976,6,414
Bhola,1976,7,530
Bhola,1976,8,669
Bhola,1976,9,212
Bhola,1976,10,153
Bhola,1976,11,42
Bhola,1976,12,0
Bhola,1977,1,60
Bhola,1977,2,64
Bhola,1977,3,0
Bhola,1977,4,436
Bhola,1977,5,319
Bhola,1977,6,672
Bhola,1977,7,462
Bhola,1977,8,309
Bhola,1977,9,327
Bhola,1977,10,89
Bhola,1977,11,137
Bhola,1977,12,0
Bhola,1978,1,0
Bhola,1978,2,0
Bhola,1978,3,1
Bhola,1978,4,189
Bhola,1978,5,517
Bhola,1978,6,512
Bhola,1978,7,514
Bhola,1978,8,586
Bhola,1978,9,438
Bhola,1978,10,116
Bhola,1978,11,6
Bhola,1978,12,0
Bhola,1980,1,0
Bhola,1980,2,144
Bhola,1980,3,144
Bhola,1980,4,42
Bhola,1980,5,749
Bhola,1980,6,435
Bhola,1980,7,678
Bhola,1980,8,308
Bhola,1980,9,180
Bhola,1980,10,322
Bhola,1980,11,0
Bhola,1980,12,0
Bhola,1981,1,51
Bhola,1981,2,16
Bhola,1981,3,119
Bhola,1981,4,415
Bhola,1981,5,258
Bhola,1981,6,556
Bhola,1981,7,561
Bhola,1981,8,378
Bhola,1981,9,265
Bhola,1981,10,4
Bhola,1981,11,0
Bhola,1981,12,26
Bhola,1982,1,0
Bhola,1982,2,56
Bhola,1982,3,16
Bhola,1982,4,208
Bhola,1982,5,93
Bhola,1982,6,515
Bhola,1982,7,261
Bhola,1982,8,579
Bhola,1982,9,246
Bhola,1982,10,11
Bhola,1982,11,29
Bhola,1982,12,0
Bhola,1983,1,10
Bhola,1983,2,33
Bhola,1983,3,17
Bhola,1983,4,239
Bhola,1983,5,434
Bhola,1983,6,573
Bhola,1983,7,526
Bhola,1983,8,490
Bhola,1983,9,353
Bhola,1983,10,400
Bhola,1983,11,41
Bhola,1983,12,32
Bhola,1984,1,9
Bhola,1984,2,0
Bhola,1984,3,0
Bhola,1984,4,130
Bhola,1984,5,230
Bhola,1984,6,919
Bhola,1984,7,445
Bhola,1984,8,464
Bhola,1984,9,297
Bhola,1984,10,144
Bhola,1984,11,0
Bhola,1984,12,0
Bhola,1985,1,3
Bhola,1985,2,3
Bhola,1985,3,67
Bhola,1985,4,80
Bhola,1985,5,438
Bhola,1985,6,326
Bhola,1985,7,298
Bhola,1985,8,287
Bhola,1985,9,238
Bhola,1985,10,52
Bhola,1985,11,24
Bhola,1985,12,0
Bhola,1986,1,10
Bhola,1986,2,0
Bhola,1986,3,1
Bhola,1986,4,202
Bhola,1986,5,308
Bhola,1986,6,288
Bhola,1986,7,458
Bhola,1986,8,386
Bhola,1986,9,563
Bhola,1986,10,159
Bhola,1986,11,236
Bhola,1986,12,0
Bhola,1987,1,1
Bhola,1987,2,0
Bhola,1987,3,20
Bhola,1987,4,214
Bhola,1987,5,139
Bhola,1987,6,168
Bhola,1987,7,660
Bhola,1987,8,893
Bhola,1987,9,182
Bhola,1987,10,53
Bhola,1987,11,20
Bhola,1987,12,28
Bhola,1988,1,0
Bhola,1988,2,48
Bhola,1988,3,68
Bhola,1988,4,75
Bhola,1988,5,381
Bhola,1988,6,706
Bhola,1988,7,417
Bhola,1988,8,457
Bhola,1988,9,258
Bhola,1988,10,149
Bhola,1988,11,89
Bhola,1988,12,0
Bhola,1989,1,0
Bhola,1989,2,13
Bhola,1989,3,0
Bhola,1989,4,67
Bhola,1989,5,128
Bhola,1989,6,540
Bhola,1989,7,385
Bhola,1989,8,180
Bhola,1989,9,378
Bhola,1989,10,251
Bhola,1989,11,0
Bhola,1989,12,0
Bhola,1990,1,0
Bhola,1990,2,84
Bhola,1990,3,155
Bhola,1990,4,118
Bhola,1990,5,249
Bhola,1990,6,358
Bhola,1990,7,370
Bhola,1990,8,287
Bhola,1990,9,199
Bhola,1990,10,322
Bhola,1990,11,83
Bhola,1990,12,35
Bhola,1991,1,17
Bhola,1991,2,40
Bhola,1991,3,37
Bhola,1991,4,164
Bhola,1991,5,162
Bhola,1991,6,745
Bhola,1991,7,390
Bhola,1991,8,396
Bhola,1991,9,361
Bhola,1991,10,412
Bhola,1991,11,3
Bhola,1991,12,17
Bhola,1992,1,1
Bhola,1992,2,126
Bhola,1992,3,0
Bhola,1992,4,0
Bhola,1992,5,208
Bhola,1992,6,275
Bhola,1992,7,363
Bhola,1992,8,211
Bhola,1992,9,280
Bhola,1992,10,144
Bhola,1992,11,0
Bhola,1992,12,1
Bhola,1993,1,0
Bhola,1993,2,44
Bhola,1993,3,236
Bhola,1993,4,116
Bhola,1993,5,315
Bhola,1993,6,631
Bhola,1993,7,473
Bhola,1993,8,480
Bhola,1993,9,219
Bhola,1993,10,46
Bhola,1993,11,33
Bhola,1993,12,0
Bhola,1994,1,2
Bhola,1994,2,13
Bhola,1994,3,110
Bhola,1994,4,60
Bhola,1994,5,230
Bhola,1994,6,559
Bhola,1994,7,328
Bhola,1994,8,355
Bhola,1994,9,87
Bhola,1994,10,40
Bhola,1994,11,5
Bhola,1994,12,0
Bhola,1995,1,1
Bhola,1995,2,52
Bhola,1995,3,5
Bhola,1995,4,50
Bhola,1995,5,173
Bhola,1995,6,531
Bhola,1995,7,399
Bhola,1995,8,281
Bhola,1995,9,304
Bhola,1995,10,60
Bhola,1995,11,182
Bhola,1995,12,0
Bhola,1996,1,0
Bhola,1996,2,8
Bhola,1996,3,49
Bhola,1996,4,138
Bhola,1996,5,128
Bhola,1996,6,546
Bhola,1996,7,292
Bhola,1996,8,401
Bhola,1996,9,142
Bhola,1996,10,169
Bhola,1996,11,6
Bhola,1996,12,2
Bhola,1997,1,1
Bhola,1997,2,43
Bhola,1997,3,93
Bhola,1997,4,169
Bhola,1997,5,259
Bhola,1997,6,112
Bhola,1997,7,523
Bhola,1997,8,291
Bhola,1997,9,439
Bhola,1997,10,38
Bhola,1997,11,0
Bhola,1997,12,7
Bhola,1998,1,54
Bhola,1998,2,48
Bhola,1998,3,193
Bhola,1998,4,187
Bhola,1998,5,264
Bhola,1998,6,255
Bhola,1998,7,500
Bhola,1998,8,483
Bhola,1998,9,263
Bhola,1998,10,171
Bhola,1998,11,124
Bhola,1998,12,6
Bhola,1999,1,0
Bhola,1999,2,0
Bhola,1999,3,0
Bhola,1999,4,72
Bhola,1999,5,319
Bhola,1999,6,359
Bhola,1999,7,590
Bhola,1999,8,432
Bhola,1999,9,398
Bhola,1999,10,436
Bhola,1999,11,0
Bhola,1999,12,8
Bhola,2000,1,42
Bhola,2000,2,8
Bhola,2000,3,61
Bhola,2000,4,126
Bhola,2000,5,279
Bhola,2000,6,416
Bhola,2000,7,432
Bhola,2000,8,233
Bhola,2000,9,206
Bhola,2000,10,139
Bhola,2000,11,89
Bhola,2000,12,0
Bhola,2001,1,0
Bhola,2001,2,10
Bhola,2001,3,4
Bhola,2001,4,10
Bhola,2001,5,450
Bhola,2001,6,892
Bhola,2001,7,406
Bhola,2001,8,198
Bhola,2001,9,218
Bhola,2001,10,290
Bhola,2001,11,60
Bhola,2001,12,0
Bhola,2002,1,22
Bhola,2002,2,0
Bhola,2002,3,24
Bhola,2002,4,65
Bhola,2002,5,294
Bhola,2002,6,474
Bhola,2002,7,576
Bhola,2002,8,421
Bhola,2002,9,320
Bhola,2002,10,54
Bhola,2002,11,74
Bhola,2002,12,0
Bhola,2003,1,0
Bhola,2003,2,4
Bhola,2003,3,48
Bhola,2003,4,86
Bhola,2003,5,101
Bhola,2003,6,593
Bhola,2003,7,255
Bhola,2003,8,269
Bhola,2003,9,170
Bhola,2003,10,263
Bhola,2003,11,0
Bhola,2003,12,30
Bhola,2004,1,0
Bhola,2004,2,0
Bhola,2004,3,11
Bhola,2004,4,129
Bhola,2004,5,157
Bhola,2004,6,580
Bhola,2004,7,467
Bhola,2004,8,460
Bhola,2004,9,993
Bhola,2004,10,282
Bhola,2004,11,1
Bhola,2004,12,0
Bhola,2005,1,7
Bhola,2005,2,0
Bhola,2005,3,106
Bhola,2005,4,63
Bhola,2005,5,87
Bhola,2005,6,181
Bhola,2005,7,860
Bhola,2005,8,460
Bhola,2005,9,197
Bhola,2005,10,397
Bhola,2005,11,0
Bhola,2005,12,8
Bhola,2006,1,0
Bhola,2006,2,0
Bhola,2006,3,7
Bhola,2006,4,8
Bhola,2006,5,399
Bhola,2006,6,311
Bhola,2006,7,353
Bhola,2006,8,447
Bhola,2006,9,626
Bhola,2006,10,38
Bhola,2006,11,0
Bhola,2006,12,0
Bhola,2007,1,0
Bhola,2007,2,80
Bhola,2007,3,27
Bhola,2007,4,140
Bhola,2007,5,140
Bhola,2007,6,440
Bhola,2007,7,511
Bhola,2007,8,203
Bhola,2007,9,411
Bhola,2007,10,277
Bhola,2007,11,99
Bhola,2007,12,0
Bhola,2008,1,23
Bhola,2008,2,15
Bhola,2008,3,4
Bhola,2008,4,16
Bhola,2008,5,162
Bhola,2008,6,313
Bhola,2008,7,729
Bhola,2008,8,247
Bhola,2008,9,155
Bhola,2008,10,348
Bhola,2008,11,0
Bhola,2008,12,0
Bhola,2009,1,0
Bhola,2009,2,3
Bhola,2009,3,6
Bhola,2009,4,117
Bhola,2009,5,244
Bhola,2009,6,175
Bhola,2009,7,544
Bhola,2009,8,448
Bhola,2009,9,219
Bhola,2009,10,146
Bhola,2009,11,18
Bhola,2009,12,0
Bhola,2010,1,0
Bhola,2010,2,0
Bhola,2010,3,1
Bhola,2010,4,10
Bhola,2010,5,195
Bhola,2010,6,401
Bhola,2010,7,353
Bhola,2010,8,91
Bhola,2010,9,232
Bhola,2010,10,442
Bhola,2010,11,39
Bhola,2010,12,8
Bhola,2011,1,0
Bhola,2011,2,0
Bhola,2011,3,32
Bhola,2011,4,66
Bhola,2011,5,317
Bhola,2011,6,425
Bhola,2011,7,398
Bhola,2011,8,383
Bhola,2011,9,331
Bhola,2011,10,63
Bhola,2011,11,0
Bhola,2011,12,0
Bhola,2012,1,6
Bhola,2012,2,1
Bhola,2012,3,8
Bhola,2012,4,191
Bhola,2012,5,96
Bhola,2012,6,233
Bhola,2012,7,323
Bhola,2012,8,285
Bhola,2012,9,191
Bhola,2012,10,123
Bhola,2012,11,35
Bhola,2012,12,1
Bhola,2013,1,0
Bhola,2013,2,9
Bhola,2013,3,0
Bhola,2013,4,28
Bhola,2013,5,655
Bhola,2013,6,270
Bhola,2013,7,327
Bhola,2013,8,477
Bhola,2013,9,228
Bhola,2013,10,200
Bhola,2013,11,0
Bhola,2013,12,0
Bhola,2014,1,0
Bhola,2014,2,16
Bhola,2014,3,14
Bhola,2014,4,9
Bhola,2014,5,129
Bhola,2014,6,479
Bhola,2014,7,299
Bhola,2014,8,496
Bhola,2014,9,269
Bhola,2014,10,51
Bhola,2014,11,0
Bhola,2014,12,0
Bhola,2015,1,1
Bhola,2015,2,10
Bhola,2015,3,42
Bhola,2015,4,96
Bhola,2015,5,76
Bhola,2015,6,707
Bhola,2015,7,743
Bhola,2015,8,416
Bhola,2015,9,372
Bhola,2015,10,178
Bhola,2015,11,6
Bhola,2015,12,2
Bhola,2016,1,2
Bhola,2016,2,31
Bhola,2016,3,24
Bhola,2016,4,34
Bhola,2016,5,473
Bhola,2016,6,328
Bhola,2016,7,378
Bhola,2016,8,567
Bhola,2016,9,277
Bhola,2016,10,173
Bhola,2016,11,173
Bhola,2016,12,0
Bhola,2017,1,0
Bhola,2017,2,0
Bhola,2017,3,130
Bhola,2017,4,315
Bhola,2017,5,99
Bhola,2017,6,385
Bhola,2017,7,551
Bhola,2017,8,395
Bhola,2017,9,274
Bhola,2017,10,238
Bhola,2017,11,17
Bhola,2017,12,93
Bhola,2018,1,0
Bhola,2018,2,0
Bhola,2018,3,2
Bhola,2018,4,107
Bhola,2018,5,300
Bhola,2018,6,393
Bhola,2018,7,286
Bhola,2018,8,185
Bhola,2018,9,124
Bhola,2018,10,115
Bhola,2018,11,0
Bhola,2018,12,1
Bhola,2019,1,0
Bhola,2019,2,57
Bhola,2019,3,44
Bhola,2019,4,93
Bhola,2019,5,146
Bhola,2019,6,147
Bhola,2019,7,407
Bhola,2019,8,362
Bhola,2019,9,268
Bhola,2019,10,94
Bhola,2019,11,259
Bhola,2019,12,18
Bhola,2020,1,63
Bhola,2020,2,2
Bhola,2020,3,3
Bhola,2020,4,283
Bhola,2020,5,191
Bhola,2020,6,387
Bhola,2020,7,392
Bhola,2020,8,430
Bhola,2020,9,286
Bhola,2020,10,346
Bhola,2020,11,15
Bhola,2020,12,0
Bhola,2021,1,0
Bhola,2021,2,1
Bhola,2021,3,0
Bhola,2021,4,1
Bhola,2021,5,104
Bhola,2021,6,638
Bhola,2021,7,392
Bhola,2021,8,329
Bhola,2021,9,196
Bhola,2021,10,228
Bhola,2021,11,2
Bhola,2021,12,68
Bhola,2022,1,7
Bhola,2022,2,23
Bhola,2022,3,0
Bhola,2022,4,38
Bhola,2022,5,199
Bhola,2022,6,324
Bhola,2022,7,140
Bhola,2022,8,289
Bhola,2022,9,252
Bhola,2022,10,415
Bhola,2022,11,0
Bhola,2022,12,3
Bhola,2023,1,0
Bhola,2023,2,0
Bhola,2023,3,100
Bhola,2023,4,13
Bhola,2023,5,202
Bhola,2023,6,366
Bhola,2023,7,149
Bhola,2023,8,615
Bhola,2023,9,319
Bhola,2023,10,240
Bhola,2023,11,253
Bhola,2023,12,7
Bhola,2024,1,5
Bhola,2024,2,11
Bhola,2024,3,17
Bhola,2024,4,36
Bhola,2024,5,430
Bhola,2024,6,145
Bhola,2024,7,422
Bhola,2024,8,1002
Bhola,2024,9,616
Bhola,2024,10,320
Bhola,2024,11,10
Bhola,2024,12,2
Bogura,1948,2,5
Bogura,1948,3,3
Bogura,1948,4,110
Bogura,1948,5,297
Bogura,1948,7,271
Bogura,1948,8,424
Bogura,1948,9,223
Bogura,1948,10,304
Bogura,1948,11,22
Bogura,1948,12,0
Bogura,1949,1,2
Bogura,1949,2,0
Bogura,1949,3,0
Bogura,1949,4,154
Bogura,1949,7,286
Bogura,1949,8,288
Bogura,1949,10,21
Bogura,1949,11,0
Bogura,1949,12,0
Bogura,1950,1,0
Bogura,1950,2,18
Bogura,1950,3,36
Bogura,1950,4,2
Bogura,1950,5,123
Bogura,1950,6,180
Bogura,1950,7,158
Bogura,1950,8,555
Bogura,1950,9,102
Bogura,1950,10,182
Bogura,1950,11,21
Bogura,1950,12,0
Bogura,1951,1,5
Bogura,1951,2,0
Bogura,1951,3,13
Bogura,1951,4,0
Bogura,1951,5,90
Bogura,1951,6,351
Bogura,1951,7,390
Bogura,1951,8,226
Bogura,1951,9,86
Bogura,1951,10,169
Bogura,1951,11,21
Bogura,1951,12,0
Bogura,1952,1,0
Bogura,1952,2,0
Bogura,1952,3,13
Bogura,1952,4,192
Bogura,1952,5,114
Bogura,1952,6,393
Bogura,1952,7,336
Bogura,1952,8,203
Bogura,1952,9,376
Bogura,1952,10,234
Bogura,1952,11,66
Bogura,1952,12,0
Bogura,1953,1,8
Bogura,1953,2,9
Bogura,1953,3,90
Bogura,1953,4,32
Bogura,1953,5,146
Bogura,1953,6,140
Bogura,1953,7,57
Bogura,1953,8,128
Bogura,1953,9,346
Bogura,1953,10,93
Bogura,1953,11,4
Bogura,1953,12,0
Bogura,1954,1,17
Bogura,1954,2,19
Bogura,1954,3,0
Bogura,1954,4,14
Bogura,1954,5,145
Bogura,1954,6,597
Bogura,1954,7,501
Bogura,1954,8,283
Bogura,1954,9,221
Bogura,1954,10,88
Bogura,1954,11,0
Bogura,1954,12,5
Bogura,1955,1,8
Bogura,1955,2,6
Bogura,1955,3,30
Bogura,1955,4,50
Bogura,1955,5,240
Bogura,1955,6,332
Bogura,1955,7,504
Bogura,1955,8,505
Bogura,1955,9,332
Bogura,1955,10,142
Bogura,1955,11,44
Bogura,1955,12,0
Bogura,1956,1,8
Bogura,1956,2,2
Bogura,1956,3,48
Bogura,1956,4,49
Bogura,1956,5,177
Bogura,1956,6,467
Bogura,1956,7,145
Bogura,1956,8,515
Bogura,1956,9,154
Bogura,1956,10,276
Bogura,1956,11,23
Bogura,1956,12,8
Bogura,1957,1,48
Bogura,1957,2,32
Bogura,1957,3,35
Bogura,1957,4,0
Bogura,1957,5,0
Bogura,1957,6,287
Bogura,1957,7,489
Bogura,1957,8,197
Bogura,1957,9,173
Bogura,1957,10,83
Bogura,1957,11,0
Bogura,1957,12,0
Bogura,1958,1,1
Bogura,1958,2,49
Bogura,1958,3,254
Bogura,1958,4,43
Bogura,1958,5,121
Bogura,1958,6,161
Bogura,1958,7,372
Bogura,1958,8,442
Bogura,1958,9,303
Bogura,1958,10,83
Bogura,1958,11,5
Bogura,1958,12,0
Bogura,1959,1,35
Bogura,1959,2,0
Bogura,1959,3,119
Bogura,1959,4,51
Bogura,1959,5,180
Bogura,1959,6,285
Bogura,1959,7,125
Bogura,1959,8,722
Bogura,1959,9,312
Bogura,1959,10,633
Bogura,1959,11,0
Bogura,1959,12,0
Bogura,1960,1,0
Bogura,1960,2,0
Bogura,1960,3,34
Bogura,1960,4,0
Bogura,1960,5,187
Bogura,1960,6,107
Bogura,1960,7,311
Bogura,1960,8,254
Bogura,1960,9,406
Bogura,1960,10,41
Bogura,1960,11,6
Bogura,1960,12,0
Bogura,1961,1,24
Bogura,1961,2,27
Bogura,1961,3,1
Bogura,1961,4,31
Bogura,1961,5,130
Bogura,1961,6,319
Bogura,1961,7,152
Bogura,1961,8,492
Bogura,1961,9,101
Bogura,1961,10,212
Bogura,1961,11,4
Bogura,1961,12,0
Bogura,1962,1,9
Bogura,1962,2,16
Bogura,1962,3,1
Bogura,1962,4,12
Bogura,1962,5,287
Bogura,1962,6,203
Bogura,1962,7,278
Bogura,1962,8,224
Bogura,1962,9,65
Bogura,1962,10,37
Bogura,1962,11,0
Bogura,1962,12,0
Bogura,1963,1,0
Bogura,1963,2,0
Bogura,1963,3,13
Bogura,1963,4,48
Bogura,1963,5,187
Bogura,1963,6,380
Bogura,1963,7,457
Bogura,1963,8,206
Bogura,1963,9,161
Bogura,1963,10,224
Bogura,1963,11,17
Bogura,1963,12,1
Bogura,1964,1,0
Bogura,1964,2,10
Bogura,1964,3,21
Bogura,1964,4,69
Bogura,1964,6,263
Bogura,1964,7,461
Bogura,1964,8,188
Bogura,1964,9,245
Bogura,1964,10,212
Bogura,1964,11,0
Bogura,1964,12,0
Bogura,1965,1,0
Bogura,1965,2,13
Bogura,1965,3,1
Bogura,1965,4,14
Bogura,1965,5,30
Bogura,1965,6,240
Bogura,1965,7,546
Bogura,1965,8,458
Bogura,1965,9,188
Bogura,1965,10,45
Bogura,1965,11,13
Bogura,1965,12,2
Bogura,1966,1,40
