Station_Name,Year,Month,Type,Temp
Rangpur,1988,3,Maximum,30.14
Rangpur,1988,3,Minimum,17.94
Rangpur,1988,4,Maximum,32.3
Rangpur,1988,4,Minimum,21.67
Rangpur,1988,5,Maximum,31.03
Rangpur,1988,5,Minimum,23.65
Rangpur,1988,6,Maximum,31.73
Rangpur,1988,6,Minimum,25.59
Rangpur,1988,7,Maximum,31.83
Rangpur,1988,7,Minimum,26.13
Rangpur,1988,8,Maximum,31.47
Rangpur,1988,8,Minimum,26.23
Rangpur,1988,9,Maximum,31.81
Rangpur,1988,9,Minimum,25.41
Rangpur,1988,10,Maximum,31.36
Rangpur,1988,10,Minimum,22.66
Rangpur,1988,11,Maximum,28.32
Rangpur,1988,11,Minimum,17.5
Rangpur,1988,12,Maximum,26.01
Rangpur,1988,12,Minimum,14.13
Rangpur,1989,1,Maximum,23.05
Rangpur,1989,1,Minimum,10.03
Rangpur,1989,2,Maximum,25.39
Rangpur,1989,2,Minimum,11.52
Rangpur,1989,3,Maximum,30.3
Rangpur,1989,3,Minimum,16.24
Rangpur,1989,4,Maximum,34.63
Rangpur,1989,4,Minimum,20.82
Rangpur,1989,5,Maximum,32.57
Rangpur,1989,5,Minimum,23.66
Rangpur,1989,6,Maximum,32.02
Rangpur,1989,6,Minimum,25.42
Rangpur,1989,7,Maximum,30.96
Rangpur,1989,7,Minimum,25.76
Rangpur,1989,8,Maximum,32.49
Rangpur,1989,8,Minimum,26.42
Rangpur,1989,9,Maximum,30.67
Rangpur,1989,9,Minimum,25.12
Rangpur,1989,10,Maximum,31.4
Rangpur,1989,10,Minimum,23.33
Rangpur,1989,11,Maximum,27.95
Rangpur,1989,11,Minimum,16.67
Rangpur,1989,12,Maximum,23.73
Rangpur,1989,12,Minimum,11.79
Rangpur,1990,1,Maximum,24.23
Rangpur,1990,1,Minimum,11.6
Rangpur,1990,2,Maximum,25.43
Rangpur,1990,2,Minimum,13.89
Rangpur,1990,3,Maximum,27.95
Rangpur,1990,3,Minimum,16.52
Rangpur,1990,4,Maximum,29.37
Rangpur,1990,4,Minimum,20.51
Rangpur,1990,5,Maximum,31.84
Rangpur,1990,5,Minimum,23.68
Rangpur,1990,6,Maximum,31.81
Rangpur,1990,6,Minimum,25.62
Rangpur,1990,7,Maximum,31.69
Rangpur,1990,7,Minimum,26.1
Rangpur,1990,8,Maximum,32.45
Rangpur,1990,8,Minimum,26.33
Rangpur,1990,9,Maximum,31.42
Rangpur,1990,9,Minimum,25.17
Rangpur,1990,10,Maximum,28.79
Rangpur,1990,10,Minimum,21.33
Rangpur,1990,11,Maximum,29.53
Rangpur,1990,11,Minimum,17.27
Rangpur,1990,12,Maximum,26.14
Rangpur,1990,12,Minimum,12.61
Rangpur,1991,1,Maximum,23.07
Rangpur,1991,1,Minimum,10.41
Rangpur,1991,2,Maximum,27.45
Rangpur,1991,2,Minimum,13.67
Rangpur,1991,3,Maximum,31.24
Rangpur,1991,3,Minimum,17.62
Rangpur,1991,4,Maximum,32.45
Rangpur,1991,4,Minimum,20.93
Rangpur,1991,5,Maximum,29.23
Rangpur,1991,5,Minimum,22.54
Rangpur,1991,6,Maximum,31.76
Rangpur,1991,6,Minimum,25.2
Rangpur,1991,7,Maximum,32.15
Rangpur,1991,7,Minimum,26.46
Rangpur,1991,8,Maximum,32.43
Rangpur,1991,8,Minimum,26.47
Rangpur,1991,9,Maximum,30.44
Rangpur,1991,9,Minimum,25.26
Rangpur,1991,10,Maximum,30.61
Rangpur,1991,10,Minimum,22.4
Rangpur,1991,11,Maximum,28.1
Rangpur,1991,11,Minimum,15.45
Rangpur,1991,12,Maximum,23.73
Rangpur,1991,12,Minimum,12.8
Rangpur,1992,1,Maximum,23.29
Rangpur,1992,1,Minimum,10.91
Rangpur,1992,2,Maximum,24.31
Rangpur,1992,2,Minimum,11.59
Rangpur,1992,3,Maximum,31.22
Rangpur,1992,3,Minimum,17.58
Rangpur,1992,4,Maximum,34.01
Rangpur,1992,4,Minimum,21.14
Rangpur,1992,5,Maximum,31.17
Rangpur,1992,5,Minimum,22.19
Rangpur,1992,6,Maximum,32.66
Rangpur,1992,6,Minimum,25.24
Rangpur,1992,7,Maximum,31.52
Rangpur,1992,7,Minimum,25.55
Rangpur,1992,8,Maximum,32.29
Rangpur,1992,8,Minimum,26.33
Rangpur,1992,9,Maximum,31.89
Rangpur,1992,9,Minimum,25.33
Rangpur,1992,10,Maximum,30.27
Rangpur,1992,10,Minimum,22.51
Rangpur,1992,11,Maximum,28.46
Rangpur,1992,11,Minimum,16.63
Rangpur,1992,12,Maximum,24.64
Rangpur,1992,12,Minimum,11.66
Rangpur,1993,1,Maximum,21.03
Rangpur,1993,1,Minimum,10.18
Rangpur,1993,2,Maximum,26.5
Rangpur,1993,2,Minimum,14.04
Rangpur,1993,3,Maximum,29.72
Rangpur,1993,3,Minimum,15.68
Rangpur,1993,4,Maximum,31.67
Rangpur,1993,4,Minimum,19.98
Rangpur,1993,5,Maximum,30.25
Rangpur,1993,5,Minimum,22.83
Rangpur,1993,6,Maximum,31.2
Rangpur,1993,6,Minimum,24.64
Rangpur,1993,7,Maximum,32.36
Rangpur,1993,7,Minimum,25.98
Rangpur,1993,8,Maximum,31.63
Rangpur,1993,8,Minimum,26.06
Rangpur,1993,9,Maximum,31.26
Rangpur,1993,9,Minimum,25.19
Rangpur,1993,10,Maximum,31.05
Rangpur,1993,10,Minimum,22.9
Rangpur,1993,11,Maximum,28.59
Rangpur,1993,11,Minimum,18.15
Rangpur,1993,12,Maximum,26.4
Rangpur,1993,12,Minimum,13.1
Rangpur,1994,1,Maximum,24.43
Rangpur,1994,1,Minimum,11.68
Rangpur,1994,2,Maximum,24.95
Rangpur,1994,2,Minimum,12.49
Rangpur,1994,3,Maximum,30.14
Rangpur,1994,3,Minimum,17.43
Rangpur,1994,4,Maximum,32.57
Rangpur,1994,4,Minimum,21.15
Rangpur,1994,5,Maximum,32.91
Rangpur,1994,5,Minimum,24.06
Rangpur,1994,6,Maximum,31.41
Rangpur,1994,6,Minimum,25.3
Rangpur,1994,7,Maximum,32.95
Rangpur,1994,7,Minimum,26.08
Rangpur,1994,8,Maximum,32.94
Rangpur,1994,8,Minimum,26.19
Rangpur,1994,9,Maximum,32.51
Rangpur,1994,9,Minimum,24.89
Rangpur,1994,10,Maximum,31.03
Rangpur,1994,10,Minimum,21.69
Rangpur,1994,11,Maximum,27.89
Rangpur,1994,11,Minimum,17.43
Rangpur,1994,12,Maximum,25.51
Rangpur,1994,12,Minimum,11.81
Rangpur,1995,1,Maximum,23
Rangpur,1995,1,Minimum,9.6
Rangpur,1995,2,Maximum,25.9
Rangpur,1995,2,Minimum,12.8
Rangpur,1995,3,Maximum,31
Rangpur,1995,3,Minimum,16.6
Rangpur,1995,4,Maximum,34
Rangpur,1995,4,Minimum,21
Rangpur,1995,5,Maximum,34
Rangpur,1995,5,Minimum,25
Rangpur,1995,6,Maximum,31.7
Rangpur,1995,6,Minimum,25.7
Rangpur,1995,7,Maximum,30.8
Rangpur,1995,7,Minimum,25.8
Rangpur,1995,8,Maximum,31.7
Rangpur,1995,8,Minimum,25.7
Rangpur,1995,9,Maximum,30.9
Rangpur,1995,9,Minimum,25.3
Rangpur,1995,10,Maximum,31.4
Rangpur,1995,10,Minimum,22.9
Rangpur,1995,11,Maximum,28
Rangpur,1995,11,Minimum,18.1
Rangpur,1995,12,Maximum,24.8
Rangpur,1995,12,Minimum,13.4
Rangpur,1996,1,Maximum,23
Rangpur,1996,1,Minimum,11.1
Rangpur,1996,2,Maximum,27.2
Rangpur,1996,2,Minimum,13.5
Rangpur,1996,3,Maximum,31.3
Rangpur,1996,3,Minimum,18
Rangpur,1996,4,Maximum,34.2
Rangpur,1996,4,Minimum,21.4
Rangpur,1996,5,Maximum,32.3
Rangpur,1996,5,Minimum,23.1
Rangpur,1996,6,Maximum,31.5
Rangpur,1996,6,Minimum,24.7
Rangpur,1996,7,Maximum,31.6
Rangpur,1996,7,Minimum,26
Rangpur,1996,8,Maximum,32.1
Rangpur,1996,8,Minimum,26.1
Rangpur,1996,9,Maximum,32.1
Rangpur,1996,9,Minimum,25.5
Rangpur,1996,10,Maximum,30.6
Rangpur,1996,10,Minimum,22.2
Rangpur,1996,11,Maximum,29
Rangpur,1996,11,Minimum,17.2
Rangpur,1996,12,Maximum,26
Rangpur,1996,12,Minimum,12.5
Rangpur,1997,1,Maximum,23.3
Rangpur,1997,1,Minimum,10.3
Rangpur,1997,2,Maximum,24.3
Rangpur,1997,2,Minimum,11.9
Rangpur,1997,3,Maximum,31
Rangpur,1997,3,Minimum,17.3
Rangpur,1997,4,Maximum,29.6
Rangpur,1997,4,Minimum,19.8
Rangpur,1997,5,Maximum,32.9
Rangpur,1997,5,Minimum,22.9
Rangpur,1997,6,Maximum,32.3
Rangpur,1997,6,Minimum,24.6
Rangpur,1997,7,Maximum,32
Rangpur,1997,7,Minimum,26.1
Rangpur,1997,8,Maximum,32.3
Rangpur,1997,8,Minimum,26.3
Rangpur,1997,9,Maximum,30.8
Rangpur,1997,9,Minimum,24.8
Rangpur,1997,10,Maximum,30.9
Rangpur,1997,10,Minimum,20.5
Rangpur,1997,11,Maximum,28.8
Rangpur,1997,11,Minimum,17.3
Rangpur,1997,12,Maximum,23.2
Rangpur,1997,12,Minimum,12.9
Rangpur,1998,1,Maximum,20.7
Rangpur,1998,1,Minimum,10.3
Rangpur,1998,2,Maximum,26.9
Rangpur,1998,2,Minimum,13.1
Rangpur,1998,3,Maximum,28.5
Rangpur,1998,3,Minimum,15.8
Rangpur,1998,4,Maximum,30.9
Rangpur,1998,4,Minimum,20.9
Rangpur,1998,5,Maximum,33.2
Rangpur,1998,5,Minimum,24.6
Rangpur,1998,6,Maximum,32.6
Rangpur,1998,6,Minimum,26.1
Rangpur,1998,7,Maximum,31.3
Rangpur,1998,7,Minimum,26.3
Rangpur,1998,8,Maximum,31.3
Rangpur,1998,8,Minimum,26.3
Rangpur,1998,9,Maximum,32.1
Rangpur,1998,9,Minimum,25.7
Rangpur,1998,10,Maximum,31.5
Rangpur,1998,10,Minimum,24
Rangpur,1998,11,Maximum,29.6
Rangpur,1998,11,Minimum,19.3
Rangpur,1998,12,Maximum,26.5
Rangpur,1998,12,Minimum,13.9
Rangpur,1999,1,Maximum,24.5
Rangpur,1999,1,Minimum,11.2
Rangpur,1999,2,Maximum,29
Rangpur,1999,2,Minimum,15
Rangpur,1999,3,Maximum,32.1
Rangpur,1999,3,Minimum,17.2
Rangpur,1999,4,Maximum,32.3
Rangpur,1999,4,Minimum,23
Rangpur,1999,5,Maximum,31.2
Rangpur,1999,5,Minimum,23.9
Rangpur,1999,6,Maximum,32.3
Rangpur,1999,6,Minimum,26
Rangpur,1999,7,Maximum,31.5
Rangpur,1999,7,Minimum,26.2
Rangpur,1999,8,Maximum,30.8
Rangpur,1999,8,Minimum,25.7
Rangpur,1999,9,Maximum,31.2
Rangpur,1999,9,Minimum,25.2
Rangpur,1999,10,Maximum,30.6
Rangpur,1999,10,Minimum,23.5
Rangpur,1999,11,Maximum,29.5
Rangpur,1999,11,Minimum,18.2
Rangpur,1999,12,Maximum,26.3
Rangpur,1999,12,Minimum,14.1
Rangpur,2000,1,Maximum,23.5
Rangpur,2000,1,Minimum,11.1
Rangpur,2000,2,Maximum,24.9
Rangpur,2000,2,Minimum,12
Rangpur,2000,3,Maximum,29.3
Rangpur,2000,3,Minimum,16.7
Rangpur,2000,4,Maximum,31
Rangpur,2000,4,Minimum,21.4
Rangpur,2000,5,Maximum,31.2
Rangpur,2000,5,Minimum,23.6
Rangpur,2000,6,Maximum,32.2
Rangpur,2000,6,Minimum,25.6
Rangpur,2000,7,Maximum,32.3
Rangpur,2000,7,Minimum,26.3
Rangpur,2000,8,Maximum,32.4
Rangpur,2000,8,Minimum,26.2
Rangpur,2000,9,Maximum,30.9
Rangpur,2000,9,Minimum,24.8
Rangpur,2000,10,Maximum,31.6
Rangpur,2000,10,Minimum,23
Rangpur,2000,11,Maximum,28.4
Rangpur,2000,11,Minimum,18.2
Rangpur,2000,12,Maximum,25.8
Rangpur,2000,12,Minimum,12.2
Rangpur,2001,1,Maximum,23.7
Rangpur,2001,1,Minimum,9.8
Rangpur,2001,2,Maximum,26.9
Rangpur,2001,2,Minimum,13.4
Rangpur,2001,3,Maximum,31.4
Rangpur,2001,3,Minimum,16.8
Rangpur,2001,4,Maximum,32.6
Rangpur,2001,4,Minimum,21.6
Rangpur,2001,5,Maximum,31.5
Rangpur,2001,5,Minimum,23.1
Rangpur,2001,6,Maximum,32.1
Rangpur,2001,6,Minimum,25.4
Rangpur,2001,7,Maximum,32.8
Rangpur,2001,7,Minimum,26.4
Rangpur,2001,8,Maximum,33.2
Rangpur,2001,8,Minimum,26.4
Rangpur,2001,9,Maximum,31.9
Rangpur,2001,9,Minimum,25.7
Rangpur,2001,10,Maximum,30.4
Rangpur,2001,10,Minimum,23.3
Rangpur,2001,11,Maximum,28.9
Rangpur,2001,11,Minimum,19.3
Rangpur,2001,12,Maximum,25.1
Rangpur,2001,12,Minimum,13.3
Rangpur,2002,1,Maximum,23.7
Rangpur,2002,1,Minimum,12.5
Rangpur,2002,2,Maximum,27.4
Rangpur,2002,2,Minimum,14.2
Rangpur,2002,3,Maximum,30.1
Rangpur,2002,3,Minimum,17.9
Rangpur,2002,4,Maximum,29.2
Rangpur,2002,4,Minimum,21
Rangpur,2002,5,Maximum,31
Rangpur,2002,5,Minimum,23.5
Rangpur,2002,6,Maximum,30.8
Rangpur,2002,6,Minimum,24.9
Rangpur,2002,7,Maximum,30.5
Rangpur,2002,7,Minimum,25.8
Rangpur,2002,8,Maximum,32.2
Rangpur,2002,8,Minimum,26.1
Rangpur,2002,9,Maximum,31.9
Rangpur,2002,9,Minimum,25.4
Rangpur,2002,10,Maximum,31.5
Rangpur,2002,10,Minimum,22.5
Rangpur,2002,11,Maximum,28.5
Rangpur,2002,11,Minimum,18.1
Rangpur,2002,12,Maximum,24.9
Rangpur,2002,12,Minimum,14.1
Rangpur,2003,1,Maximum,20.3
Rangpur,2003,1,Minimum,9.3
Rangpur,2003,2,Maximum,25.7
Rangpur,2003,2,Minimum,14.1
Rangpur,2003,3,Maximum,28.1
Rangpur,2003,3,Minimum,17.2
Rangpur,2003,4,Maximum,30.5
Rangpur,2003,4,Minimum,21.5
Rangpur,2003,5,Maximum,32.1
Rangpur,2003,5,Minimum,23.3
Rangpur,2003,6,Maximum,31.2
Rangpur,2003,6,Minimum,24.9
Rangpur,2003,7,Maximum,32.4
Rangpur,2003,7,Minimum,26.2
Rangpur,2003,8,Maximum,33
Rangpur,2003,8,Minimum,27
Rangpur,2003,9,Maximum,32.4
Rangpur,2003,9,Minimum,25.8
Rangpur,2003,10,Maximum,30.1
Rangpur,2003,10,Minimum,23.3
Rangpur,2003,11,Maximum,28.4
Rangpur,2003,11,Minimum,17.6
Rangpur,2003,12,Maximum,25.5
Rangpur,2003,12,Minimum,14.3
Rangpur,2004,1,Maximum,22
Rangpur,2004,1,Minimum,11.3
Rangpur,2004,2,Maximum,26.7
Rangpur,2004,2,Minimum,13.9
Rangpur,2004,3,Maximum,30.6
Rangpur,2004,3,Minimum,20.3
Rangpur,2004,4,Maximum,29
Rangpur,2004,4,Minimum,21.2
Rangpur,2004,5,Maximum,32
Rangpur,2004,5,Minimum,23.5
Rangpur,2004,6,Maximum,31.6
Rangpur,2004,6,Minimum,25.1
Rangpur,2004,7,Maximum,30.8
Rangpur,2004,7,Minimum,25.4
Rangpur,2004,8,Maximum,32
Rangpur,2004,8,Minimum,26.4
Rangpur,2004,9,Maximum,31
Rangpur,2004,9,Minimum,25.1
Rangpur,2004,10,Maximum,29.6
Rangpur,2004,10,Minimum,22
Rangpur,2004,11,Maximum,28.7
Rangpur,2004,11,Minimum,17
Rangpur,2004,12,Maximum,25.6
Rangpur,2004,12,Minimum,14
Rangpur,2005,1,Maximum,23.5
Rangpur,2005,1,Minimum,11.7
Rangpur,2005,2,Maximum,26.7
Rangpur,2005,2,Minimum,14.8
Rangpur,2005,3,Maximum,29.6
Rangpur,2005,3,Minimum,19
Rangpur,2005,4,Maximum,31.1
Rangpur,2005,4,Minimum,21.7
Rangpur,2005,5,Maximum,30.7
Rangpur,2005,5,Minimum,22.6
Rangpur,2005,6,Maximum,32.2
Rangpur,2005,6,Minimum,24.6
Rangpur,2005,7,Maximum,31.6
Rangpur,2005,7,Minimum,25.8
Rangpur,2005,8,Maximum,32
Rangpur,2005,8,Minimum,26.2
Rangpur,2005,9,Maximum,33.2
Rangpur,2005,9,Minimum,25.9
Rangpur,2005,10,Maximum,29
Rangpur,2005,10,Minimum,22.6
Rangpur,2005,11,Maximum,28.5
Rangpur,2005,11,Minimum,17.2
Rangpur,2005,12,Maximum,26
Rangpur,2005,12,Minimum,13.5
Rangpur,2006,1,Maximum,22.7
Rangpur,2006,1,Minimum,11.9
Rangpur,2006,2,Maximum,28.2
Rangpur,2006,2,Minimum,16.8
Rangpur,2006,3,Maximum,31.3
Rangpur,2006,3,Minimum,17.5
Rangpur,2006,4,Maximum,30.3
Rangpur,2006,4,Minimum,21.2
Rangpur,2006,5,Maximum,32.3
Rangpur,2006,5,Minimum,23.8
Rangpur,2006,6,Maximum,32.1
Rangpur,2006,6,Minimum,25.3
Rangpur,2006,7,Maximum,33.1
Rangpur,2006,7,Minimum,26.5
Rangpur,2006,8,Maximum,33.5
Rangpur,2006,8,Minimum,26.5
Rangpur,2006,9,Maximum,31.6
Rangpur,2006,9,Minimum,25.1
Rangpur,2006,10,Maximum,31.3
Rangpur,2006,10,Minimum,23
Rangpur,2006,11,Maximum,27.5
Rangpur,2006,11,Minimum,18
Rangpur,2006,12,Maximum,25.3
Rangpur,2006,12,Minimum,13.7
Rangpur,2007,1,Maximum,22.8
Rangpur,2007,1,Minimum,10.4
Rangpur,2007,2,Maximum,24.1
Rangpur,2007,2,Minimum,14.7
Rangpur,2007,3,Maximum,29.2
Rangpur,2007,3,Minimum,17.2
Rangpur,2007,4,Maximum,30.9
Rangpur,2007,4,Minimum,21.9
Rangpur,2007,5,Maximum,33.9
Rangpur,2007,5,Minimum,24.5
Rangpur,2007,6,Maximum,31.7
Rangpur,2007,6,Minimum,25.3
Rangpur,2007,7,Maximum,31.6
Rangpur,2007,7,Minimum,25.9
Rangpur,2007,8,Maximum,32.7
Rangpur,2007,8,Minimum,26.9
Rangpur,2007,9,Maximum,31.6
Rangpur,2007,9,Minimum,25.7
Rangpur,2007,10,Maximum,31.2
Rangpur,2007,10,Minimum,23.4
Rangpur,2007,11,Maximum,29.1
Rangpur,2007,11,Minimum,18.7
Rangpur,2007,12,Maximum,25.2
Rangpur,2007,12,Minimum,12.6
Rangpur,2008,1,Maximum,23
Rangpur,2008,1,Minimum,12.1
Rangpur,2008,2,Maximum,24.6
Rangpur,2008,2,Minimum,12.7
Rangpur,2008,3,Maximum,29.4
Rangpur,2008,3,Minimum,19
Rangpur,2008,4,Maximum,31.6
Rangpur,2008,4,Minimum,21.7
Rangpur,2008,5,Maximum,32.6
Rangpur,2008,5,Minimum,23.2
Rangpur,2008,6,Maximum,31.1
Rangpur,2008,6,Minimum,25.2
Rangpur,2008,7,Maximum,31.8
Rangpur,2008,7,Minimum,26
Rangpur,2008,8,Maximum,31.4
Rangpur,2008,8,Minimum,25.7
Rangpur,2008,9,Maximum,32.4
Rangpur,2008,9,Minimum,25.6
Rangpur,2008,10,Maximum,30.7
Rangpur,2008,10,Minimum,22.8
Rangpur,2008,11,Maximum,28.6
Rangpur,2008,11,Minimum,17.3
Rangpur,2008,12,Maximum,24.6
Rangpur,2008,12,Minimum,15.6
Rangpur,2009,1,Maximum,23.3
Rangpur,2009,1,Minimum,13.2
Rangpur,2009,2,Maximum,27.9
Rangpur,2009,2,Minimum,14
Rangpur,2009,3,Maximum,30.5
Rangpur,2009,3,Minimum,17.7
Rangpur,2009,4,Maximum,32.2
Rangpur,2009,4,Minimum,22.1
Rangpur,2009,5,Maximum,31.5
Rangpur,2009,5,Minimum,23.7
Rangpur,2009,6,Maximum,33.2
Rangpur,2009,6,Minimum,25.6
Rangpur,2009,7,Maximum,33
Rangpur,2009,7,Minimum,26.4
Rangpur,2009,8,Maximum,31.7
Rangpur,2009,8,Minimum,26.1
Rangpur,2009,9,Maximum,33.2
Rangpur,2009,9,Minimum,26.2
Rangpur,2009,10,Maximum,31.3
Rangpur,2009,10,Minimum,22.8
Rangpur,2009,11,Maximum,28.7
Rangpur,2009,11,Minimum,17.7
Rangpur,2009,12,Maximum,24.7
Rangpur,2009,12,Minimum,12.9
Rangpur,2010,1,Maximum,22.4
Rangpur,2010,1,Minimum,10.5
Rangpur,2010,2,Maximum,27.2
Rangpur,2010,2,Minimum,13.1
Rangpur,2010,3,Maximum,31.7
Rangpur,2010,3,Minimum,19.2
Rangpur,2010,4,Maximum,32
Rangpur,2010,4,Minimum,23.1
Rangpur,2010,5,Maximum,32.3
Rangpur,2010,5,Minimum,23.5
Rangpur,2010,6,Maximum,31.3
Rangpur,2010,6,Minimum,24.6
Rangpur,2010,7,Maximum,32.6
Rangpur,2010,7,Minimum,26.6
Rangpur,2010,8,Maximum,32.9
Rangpur,2010,8,Minimum,26.6
Rangpur,2010,9,Maximum,32.1
Rangpur,2010,9,Minimum,25.6
Rangpur,2010,10,Maximum,30.9
Rangpur,2010,10,Minimum,23.5
Rangpur,2010,11,Maximum,28.8
Rangpur,2010,11,Minimum,18.6
Rangpur,2010,12,Maximum,24.9
Rangpur,2010,12,Minimum,12.7
Rangpur,2011,1,Maximum,20.9
Rangpur,2011,1,Minimum,9.6
Rangpur,2011,2,Maximum,26.8
Rangpur,2011,2,Minimum,13.9
Rangpur,2011,3,Maximum,29.8
Rangpur,2011,3,Minimum,18.3
Rangpur,2011,4,Maximum,31.5
Rangpur,2011,4,Minimum,21.3
Rangpur,2011,5,Maximum,31.7
Rangpur,2011,5,Minimum,23.1
Rangpur,2011,6,Maximum,32.7
Rangpur,2011,6,Minimum,25.2
Rangpur,2011,7,Maximum,32.2
Rangpur,2011,7,Minimum,26
Rangpur,2011,8,Maximum,32.2
Rangpur,2011,8,Minimum,26
Rangpur,2011,9,Maximum,32.5
Rangpur,2011,9,Minimum,26.1
Rangpur,2011,10,Maximum,32.2
Rangpur,2011,10,Minimum,23.8
Rangpur,2011,11,Maximum,28
Rangpur,2011,11,Minimum,17.4
Rangpur,2011,12,Maximum,23.2
Rangpur,2011,12,Minimum,12.9
Rangpur,2012,1,Maximum,21.9
Rangpur,2012,1,Minimum,10.9
Rangpur,2012,2,Maximum,26.4
Rangpur,2012,2,Minimum,12.8
Rangpur,2012,3,Maximum,30.7
Rangpur,2012,3,Minimum,17.1
Rangpur,2012,4,Maximum,31.3
Rangpur,2012,4,Minimum,21.5
Rangpur,2012,5,Maximum,33.2
Rangpur,2012,5,Minimum,23.9
Rangpur,2012,6,Maximum,31.9
Rangpur,2012,6,Minimum,25.2
Rangpur,2012,7,Maximum,31.6
Rangpur,2012,7,Minimum,26.2
Rangpur,2012,8,Maximum,32.7
Rangpur,2012,8,Minimum,26.8
Rangpur,2012,9,Maximum,31.9
Rangpur,2012,9,Minimum,25.7
Rangpur,2012,10,Maximum,31.2
Rangpur,2012,10,Minimum,22.3
Rangpur,2012,11,Maximum,28.3
Rangpur,2012,11,Minimum,16.2
Rangpur,2012,12,Maximum,22.7
Rangpur,2012,12,Minimum,12.9
Rangpur,2013,1,Maximum,22.5
Rangpur,2013,1,Minimum,9
Rangpur,2013,2,Maximum,27.2
Rangpur,2013,2,Minimum,14.2
Rangpur,2013,3,Maximum,31.5
Rangpur,2013,3,Minimum,18.2
Rangpur,2013,4,Maximum,31.2
Rangpur,2013,4,Minimum,21.4
Rangpur,2013,5,Maximum,31
Rangpur,2013,5,Minimum,23.7
Rangpur,2013,6,Maximum,33.3
Rangpur,2013,6,Minimum,26.3
Rangpur,2013,7,Maximum,32.8
Rangpur,2013,7,Minimum,26.8
Rangpur,2013,8,Maximum,32.1
Rangpur,2013,8,Minimum,26.1
Rangpur,2013,9,Maximum,32.9
Rangpur,2013,9,Minimum,26.1
Rangpur,2013,10,Maximum,30
Rangpur,2013,10,Minimum,23.1
Rangpur,2013,11,Maximum,28.6
Rangpur,2013,11,Minimum,16.8
Rangpur,2013,12,Maximum,24.3
Rangpur,2013,12,Minimum,13.6
Rangpur,2014,1,Maximum,22.2
Rangpur,2014,1,Minimum,11.9
Rangpur,2014,2,Maximum,24.3
Rangpur,2014,2,Minimum,12.8
Rangpur,2014,3,Maximum,30.4
Rangpur,2014,3,Minimum,17.4
Rangpur,2014,4,Maximum,34.2
Rangpur,2014,4,Minimum,21.4
Rangpur,2014,5,Maximum,33.2
Rangpur,2014,5,Minimum,23.8
Rangpur,2014,6,Maximum,32.6
Rangpur,2014,6,Minimum,26.2
Rangpur,2014,7,Maximum,33.2
Rangpur,2014,7,Minimum,26.8
Rangpur,2014,8,Maximum,32
Rangpur,2014,8,Minimum,26
Rangpur,2014,9,Maximum,31.4
Rangpur,2014,9,Minimum,25.3
Rangpur,2014,10,Maximum,31.4
Rangpur,2014,10,Minimum,23
Rangpur,2014,11,Maximum,29.3
Rangpur,2014,11,Minimum,17.8
Rangpur,2014,12,Maximum,24.1
Rangpur,2014,12,Minimum,13.1
Rangpur,2015,1,Maximum,22.4
Rangpur,2015,1,Minimum,12
Rangpur,2015,2,Maximum,26.4
Rangpur,2015,2,Minimum,14.3
Rangpur,2015,3,Maximum,30.1
Rangpur,2015,3,Minimum,18.1
Rangpur,2015,4,Maximum,30.2
Rangpur,2015,4,Minimum,20.9
Rangpur,2015,5,Maximum,32
Rangpur,2015,5,Minimum,23.3
Rangpur,2015,6,Maximum,31.6
Rangpur,2015,6,Minimum,25.5
Rangpur,2015,7,Maximum,32.9
Rangpur,2015,7,Minimum,26.6
Rangpur,2015,8,Maximum,31.9
Rangpur,2015,8,Minimum,26.4
Rangpur,2015,9,Maximum,32.2
Rangpur,2015,9,Minimum,25.8
Rangpur,2015,10,Maximum,32.2
Rangpur,2015,10,Minimum,23.5
Rangpur,2015,11,Maximum,29.2
Rangpur,2015,11,Minimum,18.6
Rangpur,2015,12,Maximum,24.4
Rangpur,2015,12,Minimum,12.8
Rangpur,2016,1,Maximum,23.1
Rangpur,2016,1,Minimum,11.4
Rangpur,2016,2,Maximum,27.8
Rangpur,2016,2,Minimum,15.1
Rangpur,2016,3,Maximum,31.1
Rangpur,2016,3,Minimum,18.3
Rangpur,2016,4,Maximum,32.8
Rangpur,2016,4,Minimum,21.6
Rangpur,2016,5,Maximum,31.2
Rangpur,2016,5,Minimum,21.7
Rangpur,2016,6,Maximum,33
Rangpur,2016,6,Minimum,25.8
Rangpur,2016,7,Maximum,31.9
Rangpur,2016,7,Minimum,26.2
Rangpur,2016,8,Maximum,33.9
Rangpur,2016,8,Minimum,26.7
Rangpur,2016,9,Maximum,32.3
Rangpur,2016,9,Minimum,25.5
Rangpur,2016,10,Maximum,32
Rangpur,2016,10,Minimum,23.7
Rangpur,2016,11,Maximum,29.8
Rangpur,2016,11,Minimum,18.1
Rangpur,2016,12,Maximum,27
Rangpur,2016,12,Minimum,14.5
Rangpur,2017,1,Maximum,25.27
Rangpur,2017,1,Minimum,11.96
Rangpur,2017,2,Maximum,27.64
Rangpur,2017,2,Minimum,14.35
Rangpur,2017,3,Maximum,27.99
Rangpur,2017,3,Minimum,17.23
Rangpur,2017,4,Maximum,30.37
Rangpur,2017,4,Minimum,21.8
Rangpur,2017,5,Maximum,32.35
Rangpur,2017,5,Minimum,23.47
Rangpur,2017,6,Maximum,33.42
Rangpur,2017,6,Minimum,25.86
Rangpur,2017,7,Maximum,32.37
